Gestor de red;Provincia;Municipio;Coordenada UTM X;Coordenada UTM Y;Subestación;Nivel de Tensión (kV);Capacidad disponible (MW);Capacidad comprometida por cuestiones regulatorias;Capacidad ocupada (MW);Capacidad admitida y no resuelta (MW);Posiciones ocupadas;Posiciones libres;Nudo Afección RdT;Nudo limitado por Scc ;Nudo 0*;Comentarios;Comunidad Autónoma;Nombre Subestación;Provincia;Municipio
R1-299;50;50297;674138,69;4611924,98;15164676;10;0;0;0,1;0;;;MONTETORRERO 220;0;0;;02 - Aragón;ARAGONIA;Zaragoza;Zaragoza
R1-299;50;50297;669545,88;4611392,85;15254055;132;0;0;0;0;;;PLAZA 220;0;0;;02 - Aragón;ARCOSUR;Zaragoza;Zaragoza
R1-299;50;50297;669545,88;4611392,85;15254055;15;0;0;10;0;;;PLAZA 220;0;0;;02 - Aragón;ARCOSUR;Zaragoza;Zaragoza
R1-299;50;50034;579952,94;4574078,22;1250030;45;0;0;0;0;;;CALAMOCHA 220;0;0;;02 - Aragón;ARIZA;Zaragoza;Ariza
R1-299;50;50034;579952,94;4574078,22;1250030;15;0;0;6,26;0;;;CALAMOCHA 220;0;0;;02 - Aragón;ARIZA;Zaragoza;Ariza
R1-299;50;50038;601122,39;4575467,55;1250042;45;0;0;0;0;;;CALAMOCHA 220;0;0;;02 - Aragón;ATECA;Zaragoza;Ateca
R1-299;50;50038;601122,39;4575467,55;1250042;15;0;0;2,4;0;;;CALAMOCHA 220;0;0;;02 - Aragón;ATECA;Zaragoza;Ateca
R1-299;50;50297;673503,41;4613993,41;1750008;45;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;AUGUSTA;Zaragoza;Zaragoza
R1-299;50;50297;673503,41;4613993,41;1750008;15;0;0;0,31;0;;;MONTETORRERO 220;0;0;;02 - Aragón;AUGUSTA;Zaragoza;Zaragoza
R1-299;50;50297;673503,41;4613993,41;1750008;10;0;0;0,04;0;;;MONTETORRERO 220;0;0;;02 - Aragón;AUGUSTA;Zaragoza;Zaragoza
R1-299;50;50297;661418,22;4616408,1;11007480;45;0;0;0;0;;;ENTRERRIOS 220;0;0;;02 - Aragón;BASE_AEREA;Zaragoza;Zaragoza
R1-299;50;50045;688299,62;4574395,53;1250066;45;0;0;0;0;;;FUENDETODOS 220;0;0;;02 - Aragón;BELCHITE;Zaragoza;Belchite
R1-299;50;50045;688299,62;4574395,53;1250066;15;0;0;7,14;0;;;FUENDETODOS 220;0;0;;02 - Aragón;BELCHITE;Zaragoza;Belchite
R1-299;50;50011;623367,38;4632084,8;1250031;45;0;0;8;0;;;ENTRERRIOS 220;0;0;;02 - Aragón;BORJA;Zaragoza;Albeta
R1-299;50;50011;623367,38;4632084,8;1250031;15;0;0;5,8;0,04;;;ENTRERRIOS 220;0;0;;02 - Aragón;BORJA;Zaragoza;Albeta
R1-299;50;50056;663458,48;4598244,56;15468122;132;0;0;120;0;;;MONTETORRERO 220;0;0;;02 - Aragón;BOTORRITA;Zaragoza;Botorrita
R1-299;50;50067;613606,12;4576461,09;1250011;132;0;0;40,7;0;;;CALAMOCHA 220;0;0;;02 - Aragón;CALATAYUD;Zaragoza;Calatayud
R1-299;50;50067;613606,12;4576461,09;1250011;45;0;0;0;0;;;CALAMOCHA 220;0;0;;02 - Aragón;CALATAYUD;Zaragoza;Calatayud
R1-299;50;50067;613606,12;4576461,09;1250011;15;0;0;2,32;0;;;CALAMOCHA 220;0;0;;02 - Aragón;CALATAYUD;Zaragoza;Calatayud
R1-299;50;50297;669480,19;4609076,5;15477826;132;0;0;50;0;;;PLAZA 220;0;0;;02 - Aragón;CAMPILLO;Zaragoza;Zaragoza
R1-299;50;50073;647738,04;4578976,74;1250044;45;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;CARIÑENA;Zaragoza;Cariñena
R1-299;50;50073;647738,04;4578976,74;1250044;15;0;0;21,11;0;;;MONTETORRERO 220;0;0;;02 - Aragón;CARIÑENA;Zaragoza;Cariñena
R1-299;50;50297;679853,58;4606503,41;15110952;45;0;0;103,65;0;;;CARTUJOS 220;0;0;;02 - Aragón;CARTUJOS;Zaragoza;Zaragoza
R1-299;50;50297;679853,58;4606503,41;15110952;15;0;0;5,92;0;;;CARTUJOS 220;0;0;;02 - Aragón;CARTUJOS;Zaragoza;Zaragoza
R1-299;50;50297;673921,32;4610305,95;11040089;132;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;CASABLANCA;Zaragoza;Zaragoza
R1-299;50;50297;673921,32;4610305,95;11040089;45;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;CASABLANCA;Zaragoza;Zaragoza
R1-299;50;50297;673921,32;4610305,95;11040089;10;0;0;2,2;0;;;MONTETORRERO 220;0;0;;02 - Aragón;CASABLANCA;Zaragoza;Zaragoza
R1-299;50;50074;746491,31;4570271,01;12089386;132;0;0;0;0;;;ESCATRON 220;0;0;;02 - Aragón;CASPE;Zaragoza;Caspe
R1-299;50;50074;746491,31;4570271,01;12089386;66;0;0;0;0;;;MEQUINENZA 220;0;0;;02 - Aragón;CASPE;Zaragoza;Caspe
R1-299;50;50074;746491,31;4570271,01;12089386;25;0;0;19,75;0;;;MEQUINENZA 220 / ESCATRON 220;0;0;;02 - Aragón;CASPE;Zaragoza;Caspe
R1-299;50;50182;659418,75;4608008,88;15112412;132;0;0;50;0;;;MONTETORRERO 220;0;0;;02 - Aragón;CENTROVIA;Zaragoza;Muela, La
R1-299;50;50182;659418,75;4608008,88;15112412;15;0;0;0,8;0;;;MONTETORRERO 220;0;0;;02 - Aragón;CENTROVIA;Zaragoza;Muela, La
R1-299;50;50045;687529,65;4583333,22;15303758;132;0;0;0;0;;;FUENDETODOS 220;0;0;;02 - Aragón;CLARIANA;Zaragoza;Belchite
R1-299;50;50045;687529,65;4583333,22;15303758;45;0;0;0;0;;;FUENDETODOS 220;0;0;;02 - Aragón;CLARIANA;Zaragoza;Belchite
R1-299;50;50297;677904,96;4615271,88;1750011;45;0;0;0;0;;;LOS LEONES 220;0;0;;02 - Aragón;COGULLADA;Zaragoza;Zaragoza
R1-299;50;50297;677904,96;4615271,88;1750011;10;0;0;0,3;0;;;LOS LEONES 220;0;0;;02 - Aragón;COGULLADA;Zaragoza;Zaragoza
R1-299;50;50297;676180,24;4612543,43;11007603;45;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;COR_INGLES;Zaragoza;Zaragoza
R1-299;50;50297;670914,86;4612116,29;1750021;45;0;0;0;0;;;PLAZA 220;0;0;;02 - Aragón;CR_MADRID;Zaragoza;Zaragoza
R1-299;50;50297;670914,86;4612116,29;1750021;15;0;0;4,72;0;;;PLAZA 220;0;0;;02 - Aragón;CR_MADRID;Zaragoza;Zaragoza
R1-299;50;50297;671811,52;4607198,02;15021801;45;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;CUARTE;Zaragoza;Zaragoza
R1-299;50;50297;671811,52;4607198,02;15021801;15;0;0;0,27;0;;;MONTETORRERO 220;0;0;;02 - Aragón;CUARTE;Zaragoza;Zaragoza
R1-299;50;50297;682374,11;4608685,24;11005915;45;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;D_CARTUJA;Zaragoza;Zaragoza
R1-299;50;50094;634940,32;4553554,36;1250051;45;0;0;0;0;;;CALAMOCHA 220;0;0;;02 - Aragón;DAROCA;Zaragoza;Daroca
R1-299;50;50094;634940,32;4553554,36;1250051;15;0;0;3,4;0;;;CALAMOCHA 220;0;0;;02 - Aragón;DAROCA;Zaragoza;Daroca
R1-299;50;50297;672400,64;4609339,78;15106679;132;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;ECOCIUDAD;Zaragoza;Zaragoza
R1-299;50;50297;672400,64;4609339,78;15106679;15;0;0;6,64;0;;;MONTETORRERO 220;0;0;;02 - Aragón;ECOCIUDAD;Zaragoza;Zaragoza
R1-299;50;50095;653105,97;4663542,78;1250038;66;0;0;0;0;;;MAGALLON 220;0;0;;02 - Aragón;EJEA;Zaragoza;Ejea de los Caballeros
R1-299;50;50095;653105,97;4663542,78;1250038;13;0;0;25,11;0;;;MAGALLON 220;0;0;;02 - Aragón;EJEA;Zaragoza;Ejea de los Caballeros
R1-299;50;50062;689260,79;4603759,74;1250057;45;0;0;11;0;;;MONTETORRERO 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;02 - Aragón;EL_BURGO;Zaragoza;Burgo de Ebro, El
R1-299;50;50062;689260,79;4603759,74;1250057;10;0;0;0,04;0;;;MONTETORRERO 220;0;0;;02 - Aragón;EL_BURGO;Zaragoza;Burgo de Ebro, El
R1-299;50;50110;624740,09;4587532,99;1250053;45;0;0;0;0;;;CALAMOCHA 220;0;0;;02 - Aragón;EL_FRASNO;Zaragoza;Frasno, El
R1-299;50;50110;624740,09;4587532,99;1250053;15;0;0;0,05;0;;;CALAMOCHA 220;0;0;;02 - Aragón;EL_FRASNO;Zaragoza;Frasno, El
R1-299;50;50297;675556,96;4614142,91;1750010;45;0;0;0;0;;;LOS LEONES 220;0;0;;02 - Aragón;ELEV_AGUAS;Zaragoza;Zaragoza
R1-299;50;50297;675556,96;4614142,91;1750010;10;0;0;0,07;0;;;LOS LEONES 220;0;0;;02 - Aragón;ELEV_AGUAS;Zaragoza;Zaragoza
R1-299;50;50067;616185,98;4584217,57;11004432;45;0;0;3,2;0;;;CALAMOCHA 220;0;0;;02 - Aragón;EMBID;Zaragoza;Calatayud
R1-299;50;50204;650759,35;4623457,15;11007127;45;0;0;48;0;;;ENTRERRIOS 220;0;0;;02 - Aragón;ENTRERRIOS;Zaragoza;Pedrola
R1-299;50;50101;722562,06;4574945,12;11003292;132;0;0;123,75;0;;;ESCATRON 220;0;0;;02 - Aragón;ESCATRON;Zaragoza;Escatrón
R1-299;50;50101;722562,06;4574945,12;11003292;110;0;0;0;0;;;ESCATRON 220;0;0;;02 - Aragón;ESCATRON;Zaragoza;Escatrón
R1-299;50;50101;722562,06;4574945,12;11003292;25;0;0;1,61;0;;;ESCATRON 220;0;0;;02 - Aragón;ESCATRON;Zaragoza;Escatrón
R1-299;50;50062;693600,8;4601646,68;11005820;45;0;0;56;0;;;ESPARTAL 220;0;0;;02 - Aragón;ESPARTAL;Zaragoza;Burgo de Ebro, El
R1-299;50;50062;693600,8;4601646,68;11005820;15;0;0;30,99;0;;;ESPARTAL 220;0;0;;02 - Aragón;ESPARTAL;Zaragoza;Burgo de Ebro, El
R1-299;50;50297;674847,17;4615959,66;15159378;132;0;0;0;0;;;LOS LEONES 220;0;0;;02 - Aragón;EXPO;Zaragoza;Zaragoza
R1-299;50;50297;674847,17;4615959,66;15159378;15;0;0;0,1;0;;;LOS LEONES 220;0;0;;02 - Aragón;EXPO;Zaragoza;Zaragoza
R1-299;50;50297;668182,65;4610245,2;1750020;45;0;0;0;0;;;PLAZA 220;0;0;;02 - Aragón;F_MUESTRAS;Zaragoza;Zaragoza
R1-299;50;50297;668182,65;4610245,2;1750020;15;0;0;0,1;0;;;PLAZA 220;0;0;;02 - Aragón;F_MUESTRAS;Zaragoza;Zaragoza
R1-299;50;50107;652621,48;4625025,94;1250034;45;0;0;47,37;0;;;ENTRERRIOS 220;0;0;;02 - Aragón;FIGUERUELA;Zaragoza;Figueruelas
R1-299;50;50107;652621,48;4625025,94;1250034;15;0;0;18,7;0;;;ENTRERRIOS 220;0;0;;02 - Aragón;FIGUERUELA;Zaragoza;Figueruelas
R1-299;50;50114;669169,47;4578169,79;15017136;132;0;0;50;0;;;FUENDETODOS 220;0;0;;02 - Aragón;FUENDETODO;Zaragoza;Fuendetodos
R1-299;50;50115;697248,55;4598136,15;1250045;45;0;0;36,4;0;;;ESPARTAL 220;0;0;;02 - Aragón;FUENTES;Zaragoza;Fuentes de Ebro
R1-299;50;50115;697248,55;4598136,15;1250045;10;0;0;7,51;0;;;ESPARTAL 220;0;0;;02 - Aragón;FUENTES;Zaragoza;Fuentes de Ebro
R1-299;50;50297;679036,22;4616196,78;1750004;45;0;0;44,42;0;;;LOS LEONES 220;0;0;;02 - Aragón;GALLEGO;Zaragoza;Zaragoza
R1-299;50;50297;679036,22;4616196,78;1750004;10;0;0;0,1;0;;;LOS LEONES 220;0;0;;02 - Aragón;GALLEGO;Zaragoza;Zaragoza
R1-299;50;50118;639790,57;4635744,18;1250035;66;16,1;0;0;0;;;MAGALLON 220;0;0;;02 - Aragón;GALLUR;Zaragoza;Gallur
R1-299;50;50118;639790,57;4635744,18;1250035;13;3,86;0;10,22;0;;;MAGALLON 220;0;0;;02 - Aragón;GALLUR;Zaragoza;Gallur
R1-299;50;50119;711857,94;4589318,1;11006131;45;0;0;15,44;0;;;ESPARTAL 220;0;0;;02 - Aragón;GELSA;Zaragoza;Gelsa
R1-299;50;50119;711857,94;4589318,1;11006131;15;0;0;0;0;;;ESPARTAL 220;0;0;;02 - Aragón;GELSA;Zaragoza;Gelsa
R1-299;50;50297;683084,63;4614722,97;1750026;45;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;GLORIA;Zaragoza;Zaragoza
R1-299;50;50297;683084,63;4614722,97;1750026;15;0;0;4,06;0;;;MONTETORRERO 220;0;0;;02 - Aragón;GLORIA;Zaragoza;Zaragoza
R1-299;50;50297;683084,63;4614722,97;1750026;10;0;0;0,04;0;;;MONTETORRERO 220;0;0;;02 - Aragón;GLORIA;Zaragoza;Zaragoza
R1-299;50;50297;674969,71;4611528,7;15107012;45;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;H_M_SERVET;Zaragoza;Zaragoza
R1-299;50;50062;693384,38;4600802,5;15483516;45;0;0;0;0;;;ESPARTAL 220;0;0;;02 - Aragón;HIGUERAL;Zaragoza;Burgo de Ebro, El
R1-299;50;50297;677161,11;4612903,45;1750017;45;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;HUERVA;Zaragoza;Zaragoza
R1-299;50;50297;677161,11;4612903,45;1750017;10;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;HUERVA;Zaragoza;Zaragoza
R1-299;50;50297;676186,53;4612774,65;11007554;45;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;IBERCAJA;Zaragoza;Zaragoza
R1-299;50;50126;615262,18;4598672,05;1250047;45;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;ILLUECA;Zaragoza;Illueca
R1-299;50;50126;615262,18;4598672,05;1250047;15;0;0;10,05;0;;;MONTETORRERO 220;0;0;;02 - Aragón;ILLUECA;Zaragoza;Illueca
R1-299;50;50297;679923,12;4615696,05;1750013;45;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;JARANDIN;Zaragoza;Zaragoza
R1-299;50;50297;679923,12;4615696,05;1750013;10;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;JARANDIN;Zaragoza;Zaragoza
R1-299;50;50297;675266,43;4617981,33;1750007;45;0;0;0;0;;;LOS LEONES 220;0;0;;02 - Aragón;JUSLIBOL;Zaragoza;Zaragoza
R1-299;50;50297;675266,43;4617981,33;1750007;15;0;0;0,46;0;;;LOS LEONES 220;0;0;;02 - Aragón;JUSLIBOL;Zaragoza;Zaragoza
R1-299;50;50025;636994,39;4594597,52;1250016;132;0;0;41,25;0;;;MONTETORRERO 220;0;0;;02 - Aragón;LA_ALMUNIA;Zaragoza;Almunia de Doña Godina, La
R1-299;50;50025;636994,39;4594597,52;1250016;45;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;LA_ALMUNIA;Zaragoza;Almunia de Doña Godina, La
R1-299;50;50025;636994,39;4594597,52;1250016;15;0;0;21,18;0;;;MONTETORRERO 220;0;0;;02 - Aragón;LA_ALMUNIA;Zaragoza;Almunia de Doña Godina, La
R1-299;50;50132;661819,18;4622149,55;11058545;45;0;0;0;0;;;ENTRERRIOS 220;0;0;;02 - Aragón;LA_JOYOSA;Zaragoza;Joyosa, La
R1-299;50;50132;661819,18;4622149,55;11058545;15;0;0;22,27;0;;;ENTRERRIOS 220;0;0;;02 - Aragón;LA_JOYOSA;Zaragoza;Joyosa, La
R1-299;50;50053;640231,6;4632199,69;15147238;66;15,79;0;0;0;;;MAGALLON 220;0;0;;02 - Aragón;LA_LOTETA;Zaragoza;Boquiñeni
R1-299;50;50182;659023,4;4605646,45;1250009;45;0;0;6,6;0;;;PLAZA 220;0;0;;02 - Aragón;LA_MUELA;Zaragoza;Muela, La
R1-299;50;50182;659023,4;4605646,45;1250009;15;0;0;24,24;0;;;PLAZA 220;0;0;;02 - Aragón;LA_MUELA;Zaragoza;Muela, La
R1-299;50;50297;675539,73;4608176,21;15159747;132;0;0;15;0;;;MONTETORRERO 220;0;0;;02 - Aragón;LA_PAZ;Zaragoza;Zaragoza
R1-299;50;50297;675539,73;4608176,21;15159747;15;0;0;0,43;0;;;MONTETORRERO 220;0;0;;02 - Aragón;LA_PAZ;Zaragoza;Zaragoza
R1-299;50;50238;684797,32;4682142,81;11009320;132;0;0;0;0;;;ESQUEDAS 220;0;0;;02 - Aragón;LA_RALLA;Zaragoza;Santa Eulalia de Gállego
R1-299;50;50238;684797,32;4682142,81;11009320;45;0;0;0;0;;;SABIÑANIGO 220;0;0;;02 - Aragón;LA_RALLA;Zaragoza;Santa Eulalia de Gállego
R1-299;50;50240;716089,15;4577604,95;1250050;45;0;0;0;0;;;ESCATRON 220;0;0;;02 - Aragón;LA_ZAIDA;Zaragoza;Sástago
R1-299;50;50240;716089,15;4577604,95;1250050;15;0;0;8,05;0;;;ESCATRON 220;0;0;;02 - Aragón;LA_ZAIDA;Zaragoza;Sástago
R1-299;50;50251;608464,53;4635297,05;1250033;66;0;0;105,54;0;;;LANZAS AGUDAS 220;0;0;;02 - Aragón;LANZAS_AGU;Zaragoza;Tarazona
R1-299;50;50136;692537,72;4563246,62;114;45;0;0;0;0;;;ESCATRON 220;0;0;;02 - Aragón;LECERA;Zaragoza;Lécera
R1-299;50;50136;692537,72;4563246,62;114;15;0;0;3,34;0;;;ESCATRON 220;0;0;;02 - Aragón;LECERA;Zaragoza;Lécera
R1-299;50;50297;667699,15;4612675,86;11061117;45;0;0;0;0;;;PLAZA 220;0;0;;02 - Aragón;LOGISTICA;Zaragoza;Zaragoza
R1-299;50;50297;667699,15;4612675,86;11061117;15;0;0;2,61;0;;;PLAZA 220;0;0;;02 - Aragón;LOGISTICA;Zaragoza;Zaragoza
R1-299;50;50297;676978,43;4617673,06;1750001;132;0;0;0;0;;;LOS LEONES 220;0;0;;02 - Aragón;LOS_LEONES;Zaragoza;Zaragoza
R1-299;50;50297;676978,43;4617673,06;1750001;45;0;0;13,6;0;;;LOS LEONES 220;0;0;;02 - Aragón;LOS_LEONES;Zaragoza;Zaragoza
R1-299;50;50297;676978,43;4617673,06;1750001;10;0;0;2,33;0;;;LOS LEONES 220;0;0;;02 - Aragón;LOS_LEONES;Zaragoza;Zaragoza
R1-299;50;50181;655361,16;4595299,31;11003652;132;0;0;61,85;0;;;MONTETORRERO 220;0;0;;02 - Aragón;LS_VIENTOS;Zaragoza;Muel
R1-299;50;50153;634584,67;4633990,34;1250067;66;15,57;0;85,6;0;;;MAGALLON 220;0;0;;02 - Aragón;MAGALLON;Zaragoza;Magallón
R1-299;50;50153;634584,67;4633990,34;1250067;15;5,95;0;7,22;0;;;MAGALLON 220;0;0;;02 - Aragón;MAGALLON;Zaragoza;Magallón
R1-299;50;50297;678623,07;4614646,04;1750006;45;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;MALLORCA;Zaragoza;Zaragoza
R1-299;50;50297;678623,07;4614646,04;1750006;10;0;0;2,25;0;;;MONTETORRERO 220;0;0;;02 - Aragón;MALLORCA;Zaragoza;Zaragoza
R1-299;50;50219;685967,84;4612901,5;1750019;132;0;0;110,02;0;;;MONTETORRERO 220;0;0;;02 - Aragón;MALPICA;Zaragoza;Puebla de Alfindén, La
R1-299;50;50219;685967,84;4612901,5;1750019;45;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;MALPICA;Zaragoza;Puebla de Alfindén, La
R1-299;50;50219;685967,84;4612901,5;1750019;15;0;0;20,15;0;;;MONTETORRERO 220;0;0;;02 - Aragón;MALPICA;Zaragoza;Puebla de Alfindén, La
R1-299;50;50163;666598,5;4600030,02;1750032;45;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;MARIA_HUER;Zaragoza;María de Huerva
R1-299;50;50163;666598,5;4600030,02;1750032;15;0;0;6,55;0;;;MONTETORRERO 220;0;0;;02 - Aragón;MARIA_HUER;Zaragoza;María de Huerva
R1-299;50;50902;684258,22;4659144,7;1250039;45;0;0;7,2;0;;;VILLANUEVA DE GALLEGO 220;0;0;;02 - Aragón;MARRACOS;Zaragoza;Marracos
R1-299;50;50902;684258,22;4659144,7;1250039;15;0;0;5,08;0;;;VILLANUEVA DE GALLEGO 220;0;0;;02 - Aragón;MARRACOS;Zaragoza;Marracos
R1-299;50;50067;615194,94;4579153,46;11025705;45;0;0;0;0;;;CALAMOCHA 220;0;0;;02 - Aragón;MEDIAVEGA;Zaragoza;Calatayud
R1-299;50;50067;615194,94;4579153,46;11025705;15;0;0;3,83;0;;;CALAMOCHA 220;0;0;;02 - Aragón;MEDIAVEGA;Zaragoza;Calatayud
R1-299;50;50165;774078,94;4584890,72;12089347;66;0;0;21;0;;;MEQUINENZA 220;0;0;;02 - Aragón;MEQUINENZA;Zaragoza;Mequinenza
R1-299;50;50165;774078,94;4584890,72;12089347;25;0;0;8,09;0;;;MEQUINENZA 220;0;0;;02 - Aragón;MEQUINENZA;Zaragoza;Mequinenza
R1-299;50;50297;676744,55;4612472,33;1750018;132;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;MIRAFLORES;Zaragoza;Zaragoza
R1-299;50;50297;676744,55;4612472,33;1750018;45;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;MIRAFLORES;Zaragoza;Zaragoza
R1-299;50;50297;676744,55;4612472,33;1750018;10;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;MIRAFLORES;Zaragoza;Zaragoza
R1-299;50;50297;668802,96;4617560,66;1750012;45;0;0;0;0;;;ENTRERRIOS 220;0;0;;02 - Aragón;MONZALBARB;Zaragoza;Zaragoza
R1-299;50;50297;668802,96;4617560,66;1750012;15;0;0;0,16;0;;;ENTRERRIOS 220;0;0;;02 - Aragón;MONZALBARB;Zaragoza;Zaragoza
R1-299;50;50175;626332,93;4592305,84;11069540;45;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;MORATA;Zaragoza;Morata de Jalón
R1-299;50;50177;619528;4593558,17;1250019;45;0;0;0;0;;;CALAMOCHA 220;0;0;;02 - Aragón;MORES;Zaragoza;Morés
R1-299;50;50177;619528;4593558,17;1250019;15;0;0;0,92;0;;;CALAMOCHA 220;0;0;;02 - Aragón;MORES;Zaragoza;Morés
R1-299;50;50181;659373,9;4592396,38;1250037;45;0;0;9;0;;;MONTETORRERO 220;0;0;;02 - Aragón;MUEL;Zaragoza;Muel
R1-299;50;50181;659373,9;4592396,38;1250037;15;0;0;5,07;0;;;MONTETORRERO 220;0;0;;02 - Aragón;MUEL;Zaragoza;Muel
R1-299;50;50190;608189,45;4645400,93;11015474;66;0;0;16,16;0;;;LANZAS AGUDAS 220;0;0;;02 - Aragón;NOVALLAS;Zaragoza;Novallas
R1-299;50;50017;694048,98;4607332,13;1250001;45;0;0;7;0;;;MONTETORRERO 220;0;0;;02 - Aragón;NUEZ;Zaragoza;Alfajarín
R1-299;50;50017;694048,98;4607332,13;1250001;15;0;0;0,8;0;;;MONTETORRERO 220;0;0;;02 - Aragón;NUEZ;Zaragoza;Alfajarín
R1-299;50;50297;678541,43;4612106,42;1750022;45;0;0;34,93;0;;;MONTETORRERO 220;0;0;;02 - Aragón;OLIVERA;Zaragoza;Zaragoza
R1-299;50;50297;678541,43;4612106,42;1750022;10;0;0;10,65;0;;;MONTETORRERO 220;0;0;Capacidad que podría no estar disponible en su totalidad, en función de la explotación de sus barras. A determinar en estudio individual.;02 - Aragón;OLIVERA;Zaragoza;Zaragoza
R1-299;50;50122;607284,76;4637952,89;11024890;66;0;0;0;0;;;LANZAS AGUDAS 220;0;0;;02 - Aragón;P.TARAZONA;Zaragoza;Grisel
R1-299;50;50122;607284,76;4637952,89;11024890;13;0;0;13,83;0;;;LANZAS AGUDAS 220;0;0;;02 - Aragón;P.TARAZONA;Zaragoza;Grisel
R1-299;50;50201;615367,9;4574944,45;15444787;132;0;0;45;0;;;CALAMOCHA 220;0;0;;02 - Aragón;PARACUEL;Zaragoza;Paracuellos de Jiloca
R1-299;50;50297;676027,3;4612750,28;1750016;45;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;PARAISO;Zaragoza;Zaragoza
R1-299;50;50297;676027,3;4612750,28;1750016;10;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;PARAISO;Zaragoza;Zaragoza
R1-299;50;50903;687830,13;4621382,99;1750031;132;0;0;140;0;;;PEÑAFLOR 220;0;0;;02 - Aragón;PEÑAFLOR;Zaragoza;Villamayor de Gállego
R1-299;50;50099;644197,56;4606031,55;1250022;45;0;0;0;0;;;ENTRERRIOS 220;0;0;;02 - Aragón;PI_EPILA;Zaragoza;Épila
R1-299;50;50099;644197,56;4606031,55;1250022;15;0;0;16,95;0;;;ENTRERRIOS 220;0;0;;02 - Aragón;PI_EPILA;Zaragoza;Épila
R1-299;50;50115;699979,06;4597767,94;1250043;45;0;0;25,6;0;;;ESPARTAL 220;0;0;;02 - Aragón;PI_FUENTES;Zaragoza;Fuentes de Ebro
R1-299;50;50115;699979,06;4597767,94;1250043;15;0;0;5,98;0;;;ESPARTAL 220;0;0;;02 - Aragón;PI_FUENTES;Zaragoza;Fuentes de Ebro
R1-299;50;50208;707620,07;4596951,25;1250054;45;0;0;0;0;;;ESPARTAL 220;0;0;;02 - Aragón;PINA;Zaragoza;Pina de Ebro
R1-299;50;50208;707620,07;4596951,25;1250054;15;0;0;5;0;;;ESPARTAL 220;0;0;;02 - Aragón;PINA;Zaragoza;Pina de Ebro
R1-299;50;50181;658180,44;4594126,68;15194150;132;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;PITARCO;Zaragoza;Muel
R1-299;50;50181;658180,44;4594126,68;15194150;45;0;0;30,38;0;;;MONTETORRERO 220;0;0;;02 - Aragón;PITARCO;Zaragoza;Muel
R1-299;50;50181;658180,44;4594126,68;15194150;15;0;0;25,29;0;;;MONTETORRERO 220;0;0;;02 - Aragón;PITARCO;Zaragoza;Muel
R1-299;50;50211;646889,32;4616713,52;11007070;45;0;0;0;0;;;ENTRERRIOS 220;0;0;;02 - Aragón;PLASENCIA;Zaragoza;Plasencia de Jalón
R1-299;50;50297;666813,86;4610632,17;11062506;132;0;0;231,7;0;;;PLAZA 220;0;0;;02 - Aragón;PLAZA;Zaragoza;Zaragoza
R1-299;50;50297;666813,86;4610632,17;11062506;45;0;0;35;0;;;PLAZA 220;0;0;;02 - Aragón;PLAZA;Zaragoza;Zaragoza
R1-299;50;50297;666813,86;4610632,17;11062506;15;0;0;52,26;0;;;PLAZA 220;0;0;;02 - Aragón;PLAZA;Zaragoza;Zaragoza
R1-299;50;50182;653561,8;4606115,96;11007429;132;0;0;44,7;0;;;MONTETORRERO 220;0;0;;02 - Aragón;PORTILLADA;Zaragoza;Muela, La
R1-299;50;50297;675217,38;4613478,33;15187961;132;0;0;0;0;;;MONTETORRERO 220;0;0;;02 - Aragón;PORTILLO;Zaragoza;Zaragoza
