ID_ACCIDENTE,ANYO,MES,DIA_SEMANA,HORA,COD_PROVINCIA,COD_MUNICIPIO,ISLA,ZONA,ZONA_AGRUPADA,CARRETERA,KM,SENTIDO_1F,TITULARIDAD_VIA,TIPO_VIA,TIPO_ACCIDENTE,TOTAL_MU24H,TOTAL_HG24H,TOTAL_HL24H,TOTAL_VICTIMAS_24H,TOTAL_MU30DF,TOTAL_HG30DF,TOTAL_HL30DF,TOTAL_VICTIMAS_30DF,TOTAL_VEHICULOS,TOT_PEAT_MU24H,TOT_BICI_MU24H,TOT_CICLO_MU24H,TOT_MOTO_MU24H,TOT_TUR_MU24H,TOT_FURG_MU24H,TOT_CAM_MENOS3500_MU24H,TOT_CAM_MAS3500_MU24H,TOT_BUS_MU24H,TOT_OTRO_MU24H,TOT_SINESPECIF_MU24H,TOT_PEAT_MU30DF,TOT_BICI_MU30DF,TOT_CICLO_MU30DF,TOT_MOTO_MU30DF,TOT_TUR_MU30DF,TOT_FURG_MU30DF,TOT_CAM_MENOS3500_MU30DF,TOT_CAM_MAS3500_MU30DF,TOT_BUS_MU30DF,TOT_VMP_MU30DF,TOT_OTRO_MU30DF,TOT_SINESPECIF_MU30DF,NUDO,NUDO_INFO,CARRETERA_CRUCE,PRIORI_NORMA,PRIORI_AGENTE,PRIORI_SEMAFORO,PRIORI_VERT_STOP,PRIORI_VERT_CEDA,PRIORI_HORIZ_STOP,PRIORI_HORIZ_CEDA,PRIORI_MARCAS,PRIORI_PEA_NO_ELEV,PRIORI_PEA_ELEV,PRIORI_MARCA_CICLOS,PRIORI_CIRCUNSTANCIAL,PRIORI_OTRA,CONDICION_NIVEL_CIRCULA,CONDICION_FIRME,CONDICION_ILUMINACION,CONDICION_METEO,CONDICION_NIEBLA,CONDICION_VIENTO,VISIB_RESTRINGIDA_POR,ACERA,TRAZADO_PLANTA
17780,2024,7,4,15,8,08217,,1,1,A-2,607,4,1,3,9,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,999,998,4
17781,2024,7,4,17,8,08305,,1,1,C-15z,13,4,5,6,4,0,0,3,3,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,,0,0,0,0,0,0,0,0,0,0,0,0,1,999,1,1,1,,,999,998,4
17782,2024,7,4,23,8,08301,,1,1,C-31,188.2,4,5,3,3,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,4,1,,,999,998,4
17783,2024,7,1,13,8,08015,,3,2,No inventariada,,4,5,14,2,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,999,1,1,1,,,17,998,998
17784,2024,7,2,10,8,08015,,3,2,No inventariada,,4,5,14,7,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,17,999,998
17785,2024,7,3,10,8,08015,,3,2,No inventariada,,4,5,14,2,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,999,1,1,1,,,17,998,998
17786,2024,5,7,18,8,08279,,3,2,No inventariada,,4,5,14,4,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,17,998,998
17787,2024,5,1,17,8,08279,,3,2,No inventariada,,4,5,14,2,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,999,1,1,1,,,17,998,998
17788,2024,5,1,4,8,08279,,3,2,No inventariada,,4,5,14,2,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,999,1,4,1,,,17,998,998
17789,2024,5,1,8,8,08279,,3,2,No inventariada,,4,5,14,2,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,999,1,1,1,,,17,998,998
17790,2024,7,7,18,8,08101,,3,2,No inventariada,,4,5,14,9,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,17,998,998
17791,2024,5,5,18,8,08279,,2,2,C-1415a,17.9,4,5,14,7,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,1,999,1,1,1,,,17,999,4
17792,2024,5,6,12,8,08279,,3,2,No inventariada,,4,5,14,9,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,1,,,17,998,998
17793,2024,5,6,19,8,08279,,3,2,No inventariada,,4,5,14,7,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,999,1,1,1,,,17,999,998
17794,2024,7,3,17,8,08101,,3,2,No inventariada,,4,5,14,4,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,17,998,998
17795,2024,5,1,10,8,08279,,3,2,No inventariada,,4,5,14,7,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,17,999,998
17796,2024,7,5,9,8,08015,,2,2,B-500,2.5,4,5,14,9,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,999,8,1,1,,,17,998,4
17797,2024,5,1,14,8,08279,,3,2,No inventariada,,4,5,14,3,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,17,998,998
17798,2024,5,2,23,8,08279,,3,2,No inventariada,,4,5,14,2,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,999,1,4,1,,,17,998,998
17799,2024,5,2,10,8,08124,,3,2,No inventariada,,4,5,14,7,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,999,1,1,1,,,17,999,998
17800,2024,5,5,12,8,08124,,3,2,No inventariada,,4,5,14,7,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,17,999,998
17801,2024,6,1,13,8,08124,,3,2,No inventariada,,4,5,14,2,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,17,998,998
17802,2024,6,2,8,8,08124,,3,2,No inventariada,,4,5,14,9,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,17,998,998
17803,2024,7,1,6,8,08124,,3,2,No inventariada,,4,5,14,9,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,17,998,998
17804,2024,7,5,14,8,08015,,3,2,No inventariada,,4,5,14,7,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,17,999,998
17805,2024,5,2,20,8,08015,,3,2,No inventariada,,4,5,14,7,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,4,1,,,17,999,998
17806,2024,7,2,5,8,08169,,3,2,No inventariada,,4,5,14,2,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,999,1,2,1,,,17,998,998
17807,2024,7,3,5,8,08169,,3,2,No inventariada,,4,5,14,3,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,,1,0,0,0,0,0,0,0,0,0,0,0,0,999,1,2,1,,,17,998,998
17808,2024,7,2,17,8,08169,,3,2,No inventariada,,4,5,14,7,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,17,999,998
17809,2024,7,7,15,8,08073,,1,1,C-32,60.2,4,5,3,3,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,999,998,4
17810,2024,7,3,16,8,08213,,1,1,C-16C,3.4,4,5,6,3,0,0,2,2,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,999,998,4
17811,2024,7,3,19,8,08260,,1,1,C-59,1.7,4,5,3,4,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,,0,0,0,0,0,0,0,0,0,0,0,0,1,999,1,1,1,,,999,998,4
17812,2024,7,4,9,8,08266,,1,1,AP-7,150,4,1,2,4,0,0,1,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,999,998,4
17813,2024,7,5,5,8,08211,,1,1,A-2,605.5,4,1,3,4,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,4,1,,,999,998,4
17814,2024,7,5,7,8,00000,,1,1,AP-7,95.4,4,1,2,9,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,3,1,3,,,999,998,4
17815,2024,7,5,8,8,00000,,2,2,BV-4608,19,4,5,6,9,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,999,998,4
17816,2024,7,5,13,8,08054,,1,1,A-2,587,4,1,3,4,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,999,998,4
17817,2024,7,5,12,8,00000,,1,1,BV-2429,22,4,5,6,2,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,1,999,1,1,1,,,999,998,4
17818,2024,7,5,14,8,08200,,1,1,C-32,53.5,4,5,2,4,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,999,998,4
17819,2024,7,5,16,8,08252,,1,1,AP-7,146,4,1,2,3,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,999,998,4
17820,2024,7,5,17,8,08231,,1,1,C-15B,1.6,4,5,6,2,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,,0,0,0,0,0,0,0,0,0,0,0,0,1,999,1,1,1,,,999,998,4
17821,2024,7,5,13,8,00000,,1,1,GI-512,4.5,4,5,6,19,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,999,998,4
17822,2024,7,5,18,8,08136,,1,1,AP-7,134.5,4,1,2,3,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,999,998,4
17823,2024,7,5,19,8,00000,,3,2,No inventariada,,4,5,14,9,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,999,998,998
17824,2024,7,5,20,8,08092,,1,1,C-16,88.7,4,5,3,3,0,0,1,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,999,998,4
17825,2024,7,5,22,8,08161,,1,1,BV-2242,10.2,4,5,6,19,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,6,1,,,999,998,4
17826,2024,7,5,22,8,00000,,1,1,C-670,8,4,2,6,2,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,,0,0,0,0,0,0,0,0,0,0,0,0,1,999,1,4,1,,,999,998,4
17827,2024,7,5,22,8,00000,,1,1,C-25,154,4,5,3,4,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,6,1,,,999,998,4
17828,2024,7,2,17,8,08101,,3,2,No inventariada,,4,5,14,4,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,17,998,998
17829,2024,6,2,21,8,08101,,3,2,No inventariada,,4,5,14,9,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,4,1,,,17,998,998
17830,2024,5,1,12,8,08114,,3,2,No inventariada,,4,5,14,7,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,999,1,1,1,,,17,999,998
17831,2024,5,6,20,8,08114,,3,2,No inventariada,,4,5,14,7,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,17,999,998
17832,2024,7,4,12,8,08101,,3,2,No inventariada,,4,5,14,9,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,999,1,1,1,,,17,998,998
17833,2024,7,4,8,8,08101,,3,2,No inventariada,,4,5,14,9,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,17,998,998
17834,2024,5,1,12,8,08101,,3,2,No inventariada,,4,5,14,4,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,17,998,998
17835,2024,7,4,21,8,08114,,3,2,No inventariada,,4,5,14,18,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,,0,0,0,0,0,0,0,0,0,0,0,0,1,999,1,4,1,,,17,998,998
17836,2024,7,1,15,8,08101,,3,2,No inventariada,,4,5,14,9,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,3,1,1,,,17,998,998
17837,2024,7,6,19,8,08169,,3,2,No inventariada,,4,5,14,2,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,,0,0,0,0,0,0,0,0,0,0,0,0,1,999,1,1,1,,,17,998,998
17838,2024,6,5,10,8,08101,,3,2,No inventariada,,4,5,14,7,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,17,999,998
17839,2024,7,6,14,8,08114,,3,2,No inventariada,,4,5,14,1,0,0,1,1,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,,0,0,0,0,0,0,0,0,0,0,0,0,1,999,1,1,1,,,17,998,998
17840,2024,7,6,11,8,08073,,3,2,No inventariada,,4,5,14,18,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,17,998,998
17841,2024,7,4,16,8,08073,,3,2,No inventariada,,4,5,14,3,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,17,998,998
17842,2024,7,7,15,8,08169,,3,2,No inventariada,,4,5,14,2,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,999,1,1,1,,,17,998,998
17843,2024,7,3,14,8,08073,,3,2,No inventariada,,4,5,14,18,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,17,998,998
17844,2024,7,5,23,8,08101,,3,2,No inventariada,,4,5,14,9,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,,1,0,0,0,0,0,0,0,0,0,0,0,0,999,8,4,1,,,17,998,998
17845,2024,7,1,12,8,08101,,3,2,No inventariada,,4,5,14,7,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,17,999,998
17846,2024,6,4,17,8,08101,,3,2,No inventariada,,4,5,14,3,0,0,3,3,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,17,998,998
17847,2024,7,5,19,8,08298,,3,2,No inventariada,,4,5,14,9,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,17,999,998
17848,2024,6,4,11,8,08101,,3,2,No inventariada,,4,5,14,3,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,1,0,0,0,0,0,0,0,0,0,0,0,0,999,3,1,3,,,17,998,998
17849,2024,7,2,20,8,08101,,3,2,No inventariada,,4,5,14,2,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,999,1,1,1,,,17,998,998
17850,2024,7,5,19,8,08015,,3,2,No inventariada,,4,5,14,2,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,1,999,1,1,1,,,17,998,998
17851,2024,7,5,15,8,08298,,3,2,No inventariada,,4,5,14,4,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,17,998,998
17852,2024,7,1,0,8,08015,,3,2,No inventariada,,4,5,14,7,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,1,,,1,999,998
17853,2024,7,6,10,8,00000,,1,1,BV-5114,9.9,1,3,6,3,0,1,1,2,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,1,,,17,998,3
17854,2024,7,2,18,8,08108,,2,2,C-155,10.5,4,5,6,3,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,999,998,4
17855,2024,7,1,7,8,08121,,1,1,BV-5031,1.5,4,5,6,9,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,,0,0,0,0,0,0,0,0,0,0,0,0,1,999,8,1,1,,,999,998,4
17856,2024,7,2,11,8,00000,,1,1,BV-4031,10.9,4,5,6,20,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,999,998,4
17857,2024,7,5,13,8,00000,,1,1,A-2,563.9,4,1,3,6,0,0,1,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,999,998,4
17858,2024,7,6,8,8,08267,,1,1,C-1413a,26.6,4,5,6,20,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,999,998,4
17859,2024,7,6,9,8,08092,,3,2,No inventariada,,4,5,14,3,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,999,1,1,1,,,999,998,998
17860,2024,7,6,11,8,08089,,1,1,C-31,184,4,5,3,9,0,0,2,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,999,998,4
17861,2024,7,6,5,8,08244,,1,1,A-2,604.1,1,1,3,9,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,4,1,,,17,998,2
17862,2024,7,5,18,8,08200,,1,1,C-32,53.5,1,2,2,4,0,1,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,4,1,1,1,,,17,998,1
17863,2024,7,6,11,8,08194,,1,1,C-31,209.4,4,5,2,4,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,0,0,0,0,0,0,0,0,0,0,0,0,1,999,1,1,1,,,999,998,4
17864,2024,7,6,12,8,08902,,1,1,AP-7,132.5,4,1,2,4,0,0,2,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,999,998,4
17865,2024,7,6,13,8,08194,,1,1,B-10,4.9,4,5,3,3,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,999,998,4
17866,2024,7,6,12,8,08181,,1,1,C-352,21.6,4,5,6,4,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,,999,999,999,999,999,999,999,999,999,999,999,999,999,999,1,1,1,,,999,998,4
