Nº  EXPEDIENTE;FECHA;HORA;CALLE;NÚMERO;DISTRITO;TIPO ACCIDENTE;ESTADO METEREOLÓGICO;TIPO VEHÍCULO;TIPO PERSONA;RANGO DE EDAD;SEXO;LESIVIDAD*;;
2020S008877;25/06/2020;20:30;CALL. ARACNE / CALL. PIRRA;-;SAN BLAS-CANILLEJAS;Colisión múltiple;Despejado;Turismo;Conductor;DESCONOCIDA;;;;
2020S008877;25/06/2020;20:30;CALL. ARACNE / CALL. PIRRA;-;SAN BLAS-CANILLEJAS;Colisión múltiple;Despejado;Turismo;Conductor;DESCONOCIDA;;;;
2020S008825;25/06/2020;20:10;CALL. LOS MADRAZO;17;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 55 A 59 AÑOS;Hombre;;;
2020S008825;25/06/2020;20:10;CALL. LOS MADRAZO;17;CENTRO;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;DE 55 A 59 AÑOS;Hombre;;;
2020S008826;25/06/2020;20:10;GTA. SANTUARIO DE TISCAR / AVDA. MONASTERIO DE SILOS;-;FUENCARRAL-EL PARDO;Caída;Despejado;Motocicleta hasta 125cc;Conductor;DE 45 A 49 AÑOS;Hombre;02;;
2020S008827;25/06/2020;19:40;CALL. ALBASANZ / CALL. SAN ROMUALDO;-;SAN BLAS-CANILLEJAS;Colisión frontal;Despejado;Motocicleta hasta 125cc;Conductor;DE 30 A 34 AÑOS;Hombre;01;;
2020S008827;25/06/2020;19:40;CALL. ALBASANZ / CALL. SAN ROMUALDO;-;SAN BLAS-CANILLEJAS;Colisión frontal;Despejado;Furgoneta;Conductor;DE 50 A 54 AÑOS;Hombre;14;;
2020S008883;25/06/2020;19:35;PASEO. YESERIAS / CALL. MELILLA;-;ARGANZUELA;Alcance;;Turismo;Conductor;DE 18 A 20 AÑOS;Hombre;14;;
2020S008883;25/06/2020;19:35;PASEO. YESERIAS / CALL. MELILLA;-;ARGANZUELA;Alcance;;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;14;;
2020S008830;25/06/2020;19:20;AUTOV. M-30, +01900E P.K. 19.400;-;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;;;
2020S008830;25/06/2020;19:20;AUTOV. M-30, +01900E P.K. 19.400;-;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Mujer;;;
2020S008821;25/06/2020;18:30;CALL. CARTAGO / CALL. BOLTAÑA;-;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;DESCONOCIDA;;;;
2020S008821;25/06/2020;18:30;CALL. CARTAGO / CALL. BOLTAÑA;-;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;14;;
2020S008821;25/06/2020;18:30;CALL. CARTAGO / CALL. BOLTAÑA;-;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;DE 25 A 29 AÑOS;Mujer;14;;
2020S008824;25/06/2020;18:02;CALL. LOPEZ GRASS / CALL. VENANCIO MARTIN;-;PUENTE DE VALLECAS;Otro;Despejado;Turismo;Conductor;DE 55 A 59 AÑOS;Hombre;;;
2020S008824;25/06/2020;18:02;CALL. LOPEZ GRASS / CALL. VENANCIO MARTIN;-;PUENTE DE VALLECAS;Otro;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;;;
2020S008817;25/06/2020;18:00;AVDA. MEDITERRANEO / CALL. WALIA;-;RETIRO;Colisión lateral;;Furgoneta;Conductor;DE 40 A 44 AÑOS;Hombre;;;
2020S008817;25/06/2020;18:00;AVDA. MEDITERRANEO / CALL. WALIA;-;RETIRO;Colisión lateral;;Vehículo articulado;Conductor;DE 50 A 54 AÑOS;Hombre;;;
2020S008819;25/06/2020;17:55;MANUEL SILVELA;6;CHAMBERÍ;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;;;
2020S008819;25/06/2020;17:55;MANUEL SILVELA;6;CHAMBERÍ;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;;;
2020S008822;25/06/2020;17:35;AVDA. AVIACION / CALL. MONROY;-;LATINA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;07;;
2020S008822;25/06/2020;17:35;AVDA. AVIACION / CALL. MONROY;-;LATINA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 18 A 20 AÑOS;Mujer;07;;
2020S008822;25/06/2020;17:35;AVDA. AVIACION / CALL. MONROY;-;LATINA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;DE 18 A 20 AÑOS;Mujer;07;;
2020S008820;25/06/2020;17:00;AVDA. ARCENTALES;28;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta;Conductor;DE 10 A 14 AÑOS;Hombre;07;;
2020S008814;25/06/2020;17:00;CALL. GENERAL PARDIÑAS;90;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DE 65 A 69 AÑOS;Hombre;;;
2020S008814;25/06/2020;17:00;CALL. GENERAL PARDIÑAS;90;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DESCONOCIDA;;;;
2020S008816;25/06/2020;16:20;PLAZA. MANUEL BECERRA;18;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;14;;
2020S008816;25/06/2020;16:20;PLAZA. MANUEL BECERRA;18;SALAMANCA;Colisión fronto-lateral;Despejado;Autobús;Conductor;DE 35 A 39 AÑOS;Hombre;14;;
2020S008816;25/06/2020;16:20;PLAZA. MANUEL BECERRA;18;SALAMANCA;Colisión fronto-lateral;Despejado;Autobús;Pasajero;DE 40 A 44 AÑOS;Mujer;07;;
2020S008810;25/06/2020;16:10;AUTOV. M-30, +02100E KM 20,200;-;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;DE 70 A 74 AÑOS;Hombre;;;
2020S008810;25/06/2020;16:10;AUTOV. M-30, +02100E KM 20,200;-;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;;;
2020S008810;25/06/2020;16:10;AUTOV. M-30, +02100E KM 20,200;-;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Mujer;;;
2020S008809;25/06/2020;16:00;CALL. PUERTO DE LA MORCUERA / CALL. VIZCONDE DE ARLESSON;-;PUENTE DE VALLECAS;Colisión fronto-lateral;;Turismo;Conductor;DE 60 A 64 AÑOS;Hombre;;;
2020S008809;25/06/2020;16:00;CALL. PUERTO DE LA MORCUERA / CALL. VIZCONDE DE ARLESSON;-;PUENTE DE VALLECAS;Colisión fronto-lateral;;Turismo;Pasajero;DE 55 A 59 AÑOS;Mujer;;;
2020S008809;25/06/2020;16:00;CALL. PUERTO DE LA MORCUERA / CALL. VIZCONDE DE ARLESSON;-;PUENTE DE VALLECAS;Colisión fronto-lateral;;Turismo;Conductor;DE 21 A 24 AÑOS;Hombre;;;
2020S008804;25/06/2020;15:00;AVENIDA DE LA ALBUFERA. 416;-;PUENTE DE VALLECAS;Colisión lateral;Despejado;Tractocamión;Conductor;DE 60 A 64 AÑOS;Hombre;;;
2020S008804;25/06/2020;15:00;AVENIDA DE LA ALBUFERA. 416;-;PUENTE DE VALLECAS;Colisión lateral;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Mujer;;;
2020S008802;25/06/2020;14:50;AVDA. CARABANCHEL ALTO / CALL. ALLARIZ;-;CARABANCHEL;Alcance;Despejado;Furgoneta;Conductor;DE 21 A 24 AÑOS;Hombre;14;;
2020S008802;25/06/2020;14:50;AVDA. CARABANCHEL ALTO / CALL. ALLARIZ;-;CARABANCHEL;Alcance;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;02;;
2020S008857;25/06/2020;13:40;CTRA. BARRIO DE LA FORTUNA;5;LATINA;Otro;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;;;
2020S008859;25/06/2020;13:35;CALL. FORNILLOS;6;USERA;Choque contra obstáculo fijo;Despejado;Camión rígido;Conductor;DESCONOCIDA;;;;
2020S008801;25/06/2020;13:10;PASEO. CASTELLANA;50;SALAMANCA;Caída;Despejado;Motocicleta hasta 125cc;Conductor;DE 55 A 59 AÑOS;Hombre;;;
2020S008798;25/06/2020;13:00;PASEO. CASTELLANA / GTA. EMILIO CASTELAR;-;SALAMANCA;Alcance;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Mujer;14;;
2020S008798;25/06/2020;13:00;PASEO. CASTELLANA / GTA. EMILIO CASTELAR;-;SALAMANCA;Alcance;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;14;;
2020S008799;25/06/2020;13:00;CALL. JUAN BRAVO;32;SALAMANCA;Caída;Despejado;Ciclomotor;Conductor;DE 35 A 39 AÑOS;Mujer;02;;
2020S008845;25/06/2020;12:45;AVDA. CARDENAL HERRERA ORIA;122;FUENCARRAL-EL PARDO;Alcance;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;;;
2020S008845;25/06/2020;12:45;AVDA. CARDENAL HERRERA ORIA;122;FUENCARRAL-EL PARDO;Alcance;Despejado;Furgoneta;Conductor;DE 30 A 34 AÑOS;Hombre;;;
2020S008851;25/06/2020;12:40;CALL. TRIANA;15;CHAMARTÍN;Otro;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;;;
2020S008861;25/06/2020;12:30;CALL. RAFAEL FINAT / AVDA. POBLADOS;-;LATINA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;06;;
2020S008861;25/06/2020;12:30;CALL. RAFAEL FINAT / AVDA. POBLADOS;-;LATINA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;DE 50 A 54 AÑOS;Mujer;06;;
2020S008861;25/06/2020;12:30;CALL. RAFAEL FINAT / AVDA. POBLADOS;-;LATINA;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;14;;
2020S008862;25/06/2020;12:15;CALL. SAN BERNARDO;107;CHAMBERÍ;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;DE 40 A 44 AÑOS;Mujer;07;;
2020S008862;25/06/2020;12:15;CALL. SAN BERNARDO;107;CHAMBERÍ;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;DE 35 A 39 AÑOS;Hombre;07;;
2020S008794;25/06/2020;12:15;CALL. PADRE CLARET / AVDA. RAMON Y CAJAL;-;CHAMARTÍN;Atropello a persona;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;14;;
2020S008794;25/06/2020;12:15;CALL. PADRE CLARET / AVDA. RAMON Y CAJAL;-;CHAMARTÍN;Atropello a persona;Despejado;Turismo;Peatón;DE 35 A 39 AÑOS;Mujer;03;;
2020S008849;25/06/2020;12:10;CALL. ANASTASIA LOPEZ;17;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;DE 10 A 14 AÑOS;Hombre;07;;
2020S008849;25/06/2020;12:10;CALL. ANASTASIA LOPEZ;17;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Peatón;DE 35 A 39 AÑOS;Mujer;14;;
2020S008796;25/06/2020;12:05;PLAZA. CIBELES / CALL. ALCALA;-;RETIRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;;;
2020S008796;25/06/2020;12:05;PLAZA. CIBELES / CALL. ALCALA;-;RETIRO;Colisión fronto-lateral;Despejado;Camión rígido;Conductor;DE 30 A 34 AÑOS;Hombre;;;
2020S008847;25/06/2020;10:45;CALL. CAMINO DE LOS VINATEROS / CALL. ARROYO DE LA MEDIA LEGUA;-;MORATALAZ;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;DE 35 A 39 AÑOS;Mujer;05;;
2020S008847;25/06/2020;10:45;CALL. CAMINO DE LOS VINATEROS / CALL. ARROYO DE LA MEDIA LEGUA;-;MORATALAZ;Colisión lateral;Despejado;Furgoneta;Conductor;DESCONOCIDA;;;;
2020S008853;25/06/2020;10:20;AVDA. INSTITUCION LIBRE DE ENSEÑANZA;26;CIUDAD LINEAL;Otro;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Mujer;07;;
2020S008853;25/06/2020;10:20;AVDA. INSTITUCION LIBRE DE ENSEÑANZA;26;CIUDAD LINEAL;Otro;Despejado;Furgoneta;Conductor;DE 25 A 29 AÑOS;Hombre;02;;
2020S008790;25/06/2020;9:55;CALL. SANTA GENOVEVA;52;CIUDAD LINEAL;Colisión múltiple;Despejado;Turismo;Conductor;DESCONOCIDA;Hombre;;;
2020S008790;25/06/2020;9:55;CALL. SANTA GENOVEVA;52;CIUDAD LINEAL;Colisión múltiple;Despejado;Turismo;Conductor;DESCONOCIDA;;;;
2020S008790;25/06/2020;9:55;CALL. SANTA GENOVEVA;52;CIUDAD LINEAL;Colisión múltiple;Despejado;Turismo;Conductor;DESCONOCIDA;;;;
2020S008791;25/06/2020;9:45;CALL. BERNARDINA ARANGUREN;6;CARABANCHEL;Colisión lateral;Despejado;Turismo;Conductor;MAYOR DE 74 AÑOS;Hombre;;;
2020S008791;25/06/2020;9:45;CALL. BERNARDINA ARANGUREN;6;CARABANCHEL;Colisión lateral;Despejado;Turismo;Conductor;DESCONOCIDA;;;;
2020S008848;25/06/2020;8:45;CALL. FRANCOS RODRIGUEZ;77;MONCLOA-ARAVACA;Atropello a persona;Despejado;Furgoneta;Conductor;DE 60 A 64 AÑOS;Hombre;14;;
2020S008848;25/06/2020;8:45;CALL. FRANCOS RODRIGUEZ;77;MONCLOA-ARAVACA;Atropello a persona;Despejado;Furgoneta;Peatón;DE 70 A 74 AÑOS;Hombre;02;;
2020S008782;25/06/2020;8:30;CALZADA 1 KM 7.500;-;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DE 55 A 59 AÑOS;Hombre;03;;
2020S008783;25/06/2020;8:30;CALL. FRANCOS RODRIGUEZ;104;MONCLOA-ARAVACA;Atropello a persona;Despejado;Furgoneta;Conductor;DE 60 A 64 AÑOS;Hombre;14;;
2020S008783;25/06/2020;8:30;CALL. FRANCOS RODRIGUEZ;104;MONCLOA-ARAVACA;Atropello a persona;Despejado;Furgoneta;Peatón;DE 70 A 74 AÑOS;Hombre;03;;
2020S008844;25/06/2020;8:05;AUTOV. M-30, KM 31,600 CALZADA 1;-;CHAMARTÍN;Caída;Despejado;Otros vehículos con motor;Conductor;DE 45 A 49 AÑOS;Hombre;07;;
2020S008854;25/06/2020;8:00;CALL. DOCTOR ESQUERDO / PLAZA. CONDE DE CASAL;-;RETIRO;Alcance;Despejado;Turismo;Conductor;DE 55 A 59 AÑOS;Mujer;;;
2020S008854;25/06/2020;8:00;CALL. DOCTOR ESQUERDO / PLAZA. CONDE DE CASAL;-;RETIRO;Alcance;Despejado;Furgoneta;Conductor;DE 45 A 49 AÑOS;Hombre;;;
2020S008854;25/06/2020;8:00;CALL. DOCTOR ESQUERDO / PLAZA. CONDE DE CASAL;-;RETIRO;Alcance;Despejado;Furgoneta;Pasajero;DESCONOCIDA;Hombre;;;
2020S008854;25/06/2020;8:00;CALL. DOCTOR ESQUERDO / PLAZA. CONDE DE CASAL;-;RETIRO;Alcance;Despejado;Furgoneta;Pasajero;DESCONOCIDA;Hombre;;;
2020S008902;26/06/2020;23:10;PASEO. CASTELLANA;50;SALAMANCA;Caída;Despejado;Ciclomotor;Conductor;DE 30 A 34 AÑOS;Hombre;06;;
2020S008902;26/06/2020;23:10;PASEO. CASTELLANA;50;SALAMANCA;Caída;Despejado;Ciclomotor;Pasajero;DE 30 A 34 AÑOS;Mujer;06;;
2020S008919;26/06/2020;23:10;CALL. LUIS DE HOYOS SAINZ / CALL. EL CAIRO;-;MORATALAZ;Otro;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Mujer;;;
2020S008898;26/06/2020;22:00;PASEO. CASTELLANA;1;CHAMBERÍ;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 55 A 59 AÑOS;Hombre;14;;
2020S008898;26/06/2020;22:00;PASEO. CASTELLANA;1;CHAMBERÍ;Colisión fronto-lateral;Despejado;Otros vehículos sin motor;Conductor;DE 21 A 24 AÑOS;Hombre;07;;
2020S008980;26/06/2020;21:50;CALL. GAVILANES / AVDA. CARDENAL HERRERA ORIA;-;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Se desconoce;Turismo;Conductor;DE 21 A 24 AÑOS;Hombre;02;;
2020S008980;26/06/2020;21:50;CALL. GAVILANES / AVDA. CARDENAL HERRERA ORIA;-;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Se desconoce;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;02;;
2020S008980;26/06/2020;21:50;CALL. GAVILANES / AVDA. CARDENAL HERRERA ORIA;-;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Se desconoce;Turismo;Pasajero;DE 30 A 34 AÑOS;Mujer;02;;
2020S008980;26/06/2020;21:50;CALL. GAVILANES / AVDA. CARDENAL HERRERA ORIA;-;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Se desconoce;Turismo;Pasajero;DE 10 A 14 AÑOS;Hombre;02;;
2020S008980;26/06/2020;21:50;CALL. GAVILANES / AVDA. CARDENAL HERRERA ORIA;-;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Se desconoce;Turismo;Pasajero;DE 10 A 14 AÑOS;Hombre;02;;
2020S008895;26/06/2020;21:35;PASEO. ZURRON;20;BARAJAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DESCONOCIDA;;;;
2020S008895;26/06/2020;21:35;PASEO. ZURRON;20;BARAJAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DESCONOCIDA;;;;
2020S008896;26/06/2020;21:00;CALL. SAN ROMUALDO / CALL. ALBASANZ;-;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;;;
2020S008896;26/06/2020;21:00;CALL. SAN ROMUALDO / CALL. ALBASANZ;-;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;Despejado;Turismo;Peatón;DE 40 A 44 AÑOS;Hombre;;;
2020S008896;26/06/2020;21:00;CALL. SAN ROMUALDO / CALL. ALBASANZ;-;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;Despejado;Turismo;Peatón;DE 35 A 39 AÑOS;Mujer;;;
2020S008896;26/06/2020;21:00;CALL. SAN ROMUALDO / CALL. ALBASANZ;-;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;Despejado;Turismo;Peatón;DE 25 A 29 AÑOS;Mujer;;;
2020S009033;26/06/2020;21:00;CALL. VIRGEN DEL VAL / CALL. VIRGEN DE LA PROVIDENCIA;-;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 45 A 49 AÑOS;Hombre;;;
2020S009033;26/06/2020;21:00;CALL. VIRGEN DEL VAL / CALL. VIRGEN DE LA PROVIDENCIA;-;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Pasajero;DE 25 A 29 AÑOS;Hombre;;;
2020S009033;26/06/2020;21:00;CALL. VIRGEN DEL VAL / CALL. VIRGEN DE LA PROVIDENCIA;-;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 50 A 54 AÑOS;Hombre;;;
2020S008894;26/06/2020;20:37;PASEO. QUINCE DE MAYO;14;CARABANCHEL;Otro;;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;;;
2020S008894;26/06/2020;20:37;PASEO. QUINCE DE MAYO;14;CARABANCHEL;Otro;;Turismo;Pasajero;DE 25 A 29 AÑOS;Hombre;;;
2020S008894;26/06/2020;20:37;PASEO. QUINCE DE MAYO;14;CARABANCHEL;Otro;;Motocicleta hasta 125cc;Conductor;DE 40 A 44 AÑOS;Hombre;;;
2020S008894;26/06/2020;20:37;PASEO. QUINCE DE MAYO;14;CARABANCHEL;Otro;;Turismo;Conductor;DESCONOCIDA;;;;
2020S008893;26/06/2020;20:15;CALL. LOPEZ DE HOYOS / CALL. MARIA DE MOLINA;-;CHAMARTÍN;Caída;Despejado;Motocicleta hasta 125cc;Conductor;DE 45 A 49 AÑOS;Hombre;02;;
2020S008918;26/06/2020;19:54;PASEO. CASTELLANA;288;CHAMARTÍN;Caída;Despejado;Motocicleta hasta 125cc;Conductor;DE 25 A 29 AÑOS;Hombre;07;;
2020S008926;26/06/2020;19:40;AVDA. VIRGEN DEL CARMEN;37;HORTALEZA;Colisión lateral;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Mujer;;;
2020S008926;26/06/2020;19:40;AVDA. VIRGEN DEL CARMEN;37;HORTALEZA;Colisión lateral;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;;;
2020S008887;26/06/2020;18:52;CALL. MONTE PERDIDO;16;PUENTE DE VALLECAS;Atropello a persona;Despejado;Camión rígido;Conductor;DE 40 A 44 AÑOS;Hombre;14;;
2020S008887;26/06/2020;18:52;CALL. MONTE PERDIDO;16;PUENTE DE VALLECAS;Atropello a persona;Despejado;Camión rígido;Pasajero;DE 35 A 39 AÑOS;Hombre;14;;
2020S008887;26/06/2020;18:52;CALL. MONTE PERDIDO;16;PUENTE DE VALLECAS;Atropello a persona;Despejado;Camión rígido;Peatón;DE 25 A 29 AÑOS;Hombre;06;;
2020S008881;26/06/2020;18:00;AVDA. POBLADOS / CALL. EUGENIA DE MONTIJO;-;CARABANCHEL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Mujer;;;
2020S008881;26/06/2020;18:00;AVDA. POBLADOS / CALL. EUGENIA DE MONTIJO;-;CARABANCHEL;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;DE 40 A 44 AÑOS;Hombre;;;
2020S008884;26/06/2020;17:45;CALL. PICO CLAVERO;6;PUENTE DE VALLECAS;Colisión frontal;Despejado;Motocicleta hasta 125cc;Conductor;DE 35 A 39 AÑOS;Hombre;05;;
2020S008884;26/06/2020;17:45;CALL. PICO CLAVERO;6;PUENTE DE VALLECAS;Colisión frontal;Despejado;Turismo;Conductor;DE 30 A 34 AÑOS;Hombre;14;;
2020S009088;26/06/2020;17:45;CALL. GINZO DE LIMIA;2;FUENCARRAL-EL PARDO;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DE 65 A 69 AÑOS;Mujer;;;
2020S009088;26/06/2020;17:45;CALL. GINZO DE LIMIA;2;FUENCARRAL-EL PARDO;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;MAYOR DE 74 AÑOS;Hombre;;;
2020S009088;26/06/2020;17:45;CALL. GINZO DE LIMIA;2;FUENCARRAL-EL PARDO;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;DESCONOCIDA;;;;
2020S008882;26/06/2020;17:25;CALL. PIRRA / CALL. EUTERPE;-;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Mujer;14;;
2020S008882;26/06/2020;17:25;CALL. PIRRA / CALL. EUTERPE;-;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;DE 35 A 39 AÑOS;Hombre;;;
2020S008890;26/06/2020;17:15;CALL. RAIMUNDO FERNANDEZ VILLAVERDE / CALL. MODESTO LAFUENTE;-;CHAMBERÍ;Vuelco;Despejado;Turismo;Conductor;DE 40 A 44 AÑOS;Hombre;02;;
2020S008890;26/06/2020;17:15;CALL. RAIMUNDO FERNANDEZ VILLAVERDE / CALL. MODESTO LAFUENTE;-;CHAMBERÍ;Vuelco;Despejado;Turismo;Conductor;DE 21 A 24 AÑOS;Hombre;14;;
2020S008890;26/06/2020;17:15;CALL. RAIMUNDO FERNANDEZ VILLAVERDE / CALL. MODESTO LAFUENTE;-;CHAMBERÍ;Vuelco;Despejado;Turismo;Pasajero;DE 15 A 17 AÑOS;Hombre;14;;
2020S008922;26/06/2020;16:38;CMNO. ENCINAR / CMNO. VIEJO DEL CURA;-;HORTALEZA;Colisión lateral;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;;;
2020S008922;26/06/2020;16:38;CMNO. ENCINAR / CMNO. VIEJO DEL CURA;-;HORTALEZA;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;DE 40 A 44 AÑOS;Hombre;;;
2020S008930;26/06/2020;16:00;CUSTA. SAN VICENTE / CALL. SEGOVIA (SUBTERRÁNEO);-;MONCLOA-ARAVACA;Atropello a persona;Despejado;Camión rígido;Conductor;DE 40 A 44 AÑOS;Hombre;14;;
2020S008930;26/06/2020;16:00;CUSTA. SAN VICENTE / CALL. SEGOVIA (SUBTERRÁNEO);-;MONCLOA-ARAVACA;Atropello a persona;Despejado;Camión rígido;Peatón;DE 40 A 44 AÑOS;Hombre;02;;
2020S008872;26/06/2020;15:22;CALL. SAHARA;16;VILLAVERDE;Atropello a persona;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Mujer;14;;
2020S008872;26/06/2020;15:22;CALL. SAHARA;16;VILLAVERDE;Atropello a persona;Despejado;Turismo;Peatón;MAYOR DE 74 AÑOS;Hombre;05;;
2020S008871;26/06/2020;15:05;CALL. SATURNINO TEJERA;4;CARABANCHEL;Otro;Despejado;Turismo;Conductor;DESCONOCIDA;;;;
2020S008871;26/06/2020;15:05;CALL. SATURNINO TEJERA;4;CARABANCHEL;Otro;Despejado;Turismo;Conductor;DESCONOCIDA;;;;
2020S008874;26/06/2020;14:05;CTRA. DEHESA DE LA VILLA / AUTOV. A-6;-;MONCLOA-ARAVACA;Otro;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;;;
2020S008908;26/06/2020;14:05;CALL. PUERTO DE BALBARAN / CALL. VIZCONDE DE ARLESSON;-;PUENTE DE VALLECAS;Colisión lateral;Despejado;Furgoneta;Conductor;DE 25 A 29 AÑOS;Hombre;;;
2020S008908;26/06/2020;14:05;CALL. PUERTO DE BALBARAN / CALL. VIZCONDE DE ARLESSON;-;PUENTE DE VALLECAS;Colisión lateral;Despejado;Turismo;Conductor;DE 21 A 24 AÑOS;Hombre;;;
2020S008885;26/06/2020;14:00;AUTOV. M-30, +00900I 8.700 LATERAL;-;RETIRO;Alcance;Despejado;Furgoneta;Conductor;DE 25 A 29 AÑOS;Hombre;;;
2020S008885;26/06/2020;14:00;AUTOV. M-30, +00900I 8.700 LATERAL;-;RETIRO;Alcance;Despejado;Furgoneta;Conductor;DE 55 A 59 AÑOS;Hombre;;;
2020S009064;26/06/2020;13:25;CALL. LAVAPIES / CALL. CABEZA;-;CENTRO;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;DE 30 A 34 AÑOS;Hombre;07;;
2020S009064;26/06/2020;13:25;CALL. LAVAPIES / CALL. CABEZA;-;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;DE 70 A 74 AÑOS;Hombre;14;;
2020S008867;26/06/2020;13:15;CALL. VIA LIMITE / CALL. NADOR;-;TETUÁN;Otro;Despejado;Turismo;Conductor;DE 25 A 29 AÑOS;Hombre;;;
2020S008868;26/06/2020;13:15;CALL. DOCTOR ESQUERDO / CALL. HERMOSILLA;-;SALAMANCA;Alcance;Despejado;Turismo;Conductor;DE 35 A 39 AÑOS;Hombre;02;;
