ID;TERMS (PT-NPT);RELATIONS;PT;MT
4039;seguridad en el lugar de trabajo;USE;seguridad en el trabajo;4416 condiciones y organización del trabajo
4039;seguridad en el trabajo;;;4416 condiciones y organización del trabajo
3453;seguridad europea;;;0816 seguridad internacional
c_28c51c2a;seguridad ferroviaria;;;4806 política de transportes
c_c8c80a5b;seguridad física de la aviación;;;4826 transporte aéreo y espacial
c_e0e4608a;seguridad física nuclear;;;6621 industrias nuclear y eléctrica
c_04ae3ba8;seguridad informática;;;3236 informática y tratamiento de datos
3450;seguridad internacional;;;0816 seguridad internacional
8468;seguridad jurídica;USE;principio de seguridad jurídica;1011 Derecho de la Unión Europea
4039;seguridad laboral;USE;seguridad en el trabajo;4416 condiciones y organización del trabajo
5889;seguridad marítima;;;4806 política de transportes
2464;seguridad nacional;USE;política de defensa;0821 defensa
4042;seguridad nuclear;;;6621 industrias nuclear y eléctrica
5887;seguridad operacional de la aviación;;;4806 política de transportes
5888;seguridad privada;USE;seguridad y vigilancia;6846 industrias diversas
4045;seguridad pública;;;0431 vida política y seguridad pública
6927;seguridad regional;;;0816 seguridad internacional
192;seguridad sanitaria;USE;inspección sanitaria;2841 sanidad
4050;seguridad social;;;2836 protección social
4047;seguridad vial;USE;seguridad en carretera;4806 política de transportes
5888;seguridad y vigilancia;;;6846 industrias diversas
3151;seguro;;;2431 seguros
3187;seguro a la exportación;;;2431 seguros
3303;seguro a terceros;USE;seguro de automóviles;2431 seguros
3303;seguro a todo riesgo;USE;seguro de automóviles;2431 seguros
3274;seguro agrícola;;;2431 seguros
3274;seguro combinado de helada y pedrisco;USE;seguro agrícola;2431 seguros
3222;seguro de accidentes;;;2431 seguros
3249;seguro de accidentes de trabajo;;;2836 protección social
3477;seguro de accidentes y riesgos diversos;USE;seguro de daños;2431 seguros
3303;seguro de automóviles;;;2431 seguros
3242;seguro de bienes;;;2431 seguros
3274;seguro de cosechas;USE;seguro agrícola;2431 seguros
3373;seguro de crédito;;;2431 seguros
3187;seguro de crédito a la exportación;USE;seguro a la exportación;2431 seguros
3477;seguro de daños;;;2431 seguros
3477;seguro de daños naturales;USE;seguro de daños;2431 seguros
3332;seguro de desempleo;;;2836 protección social
3512;seguro de enfermedad;;;2836 protección social
3477;seguro de incendios;USE;seguro de daños;2431 seguros
3412;seguro de invalidez;;;2836 protección social
3332;seguro de paro;USE;seguro de desempleo;2836 protección social
3243;seguro de personas;;;2431 seguros
3673;seguro de responsabilidad civil;;;2431 seguros
3477;seguro de robo;USE;seguro de daños;2431 seguros
3706;seguro de transportes;;;2431 seguros
3751;seguro de vejez;USE;plan de pensiones;2836 protección social
3723;seguro de vida;;;2431 seguros
3274;seguro incendio cosechas;USE;seguro agrícola;2431 seguros
3541;seguro marítimo;;;2431 seguros
3567;seguro obligatorio;;;2431 seguros
105;seguro parental;USE;licencia por guarda legal;2836 protección social
3599;seguro privado;;;2431 seguros
3630;seguro público;;;2431 seguros
4050;seguro social;USE;seguridad social;2836 protección social
3408;selección animal;USE;reproducción animal;5631 actividad agropecuaria
4072;selección de alumnos;;;3206 educación
2943;selección de personal en empresas;USE;contratación de personal;4421 administración y remuneración del personal
4090;selección de personal en la Administración pública;USE;concurso administrativo;4421 administración y remuneración del personal
1475;selección vegetal;USE;mejora de las plantas;5606 política agraria
4072;selectividad;USE;selección de alumnos;3206 educación
4084;selenio;USE;semimetal;6816 metalurgia y siderurgia
5312;sello europeo;USE;símbolo europeo;1016 construcción europea
8414;sello oficial;;;3221 documentación
593;semana de x horas;USE;jornada legal;4416 condiciones y organización del trabajo
4144;semanario;USE;periódico;3221 documentación
4905;semblanza;USE;biografía;3221 documentación
50;semiconductor;USE;componente electrónico;6826 electrónica y electrotécnica
3958;semilibertad;USE;régimen abierto;1216 Derecho penal
4081;semilla;;;5626 medio de producción agrícola
252;semilla de algodón;USE;algodón;6006 productos de origen vegetal
6042;semilla de colza;USE;colza;6006 productos de origen vegetal
4472;semilla de girasol;USE;girasol;6006 productos de origen vegetal
1668;semilla de lino;USE;lino oleaginoso;6006 productos de origen vegetal
6042;semilla de nabo;USE;colza;6006 productos de origen vegetal
3724;semilla de ricino;USE;ricino;6006 productos de origen vegetal
4145;semilla de sésamo;USE;sésamo;6006 productos de origen vegetal
2414;semilla oleaginosa;USE;planta oleaginosa;6006 productos de origen vegetal
4084;semimetal;;;6816 metalurgia y siderurgia
2780;semiproducto;USE;producto semiacabado;6806 política y estructura industriales
1670;semántica;USE;lingüística;3611 humanidades
2246;senador;USE;parlamentario;0421 Parlamento
6397;sensibilización ante el medio ambiente;USE;educación medioambiental;5206 política del medio ambiente
5891;sensibilización del público;USE;campaña de sensibilización;0431 vida política y seguridad pública
1538;sentencia;;;1221 justicia
5136;sentencia TJCE;USE;sentencia del Tribunal de Justicia (UE);1011 Derecho de la Unión Europea
5136;sentencia del Tribunal CE;USE;sentencia del Tribunal de Justicia (UE);1011 Derecho de la Unión Europea
5136;sentencia del Tribunal de Justicia (UE);;;1011 Derecho de la Unión Europea
5136;sentencia del Tribunal de Justicia CE;USE;sentencia del Tribunal de Justicia (UE);1011 Derecho de la Unión Europea
3317;separación conyugal;USE;separación judicial;2806 familia
3221;separación de Iglesia y Estado;USE;relación Iglesia-Estado;0436 poder ejecutivo y administración pública
3317;separación de bienes;USE;separación judicial;2806 familia
4093;separación de poderes;;;0406 marco político
3317;separación judicial;;;2806 familia
3317;separación matrimonial de hecho;USE;separación judicial;2806 familia
6124;septicemia hemorrágica viral;USE;enfermedad de los peces;5631 actividad agropecuaria
5291;sepultura;USE;muerte;2826 vida social
3988;sequía;;;5216 deterioro del medio ambiente
4095;sericicultura;;;5631 actividad agropecuaria
4095;sericultura;USE;sericicultura;5631 actividad agropecuaria
4139;serie;USE;publicación seriada;3221 documentación
5172;seropositividad;USE;sida;2841 sanidad
5857;serpiente;USE;reptil;5211 medio natural
4370;serpiente monetaria;USE;sistema monetario europeo;2406 relaciones monetarias
6825;serrería;;;6836 industria de la madera
3471;serrín;USE;residuo de la madera;6836 industria de la madera
4099;servicio;;;2026 consumo
4505;servicio aéreo;USE;transporte aéreo;4826 transporte aéreo y espacial
2149;servicio bancario;USE;actividad bancaria;2416 instituciones financieras y de crédito
4106;servicio civil;;;0821 defensa
6855;servicio de asistencia en tierra;USE;asistencia en las escalas;4826 transporte aéreo y espacial
4118;servicio de cheques postales;USE;servicios financieros de Correos;2416 instituciones financieras y de crédito
4113;servicio de colocación;USE;oficina de empleo;4411 mercado laboral
5356;servicio de documentación;USE;centro de documentación;3221 documentación
4140;servicio de información;USE;servicio secreto;0821 defensa
4140;servicio de inteligencia;USE;servicio secreto;0821 defensa
6369;servicio de interés general;;;2026 consumo
c_ccac12ef;servicio de itinerancia;USE;itinerancia;3226 comunicación
3563;servicio de restauración;USE;restauración colectiva;6031 industria agroalimentaria
5888;servicio de seguridad;USE;seguridad y vigilancia;6846 industrias diversas
4741;servicio de vías públicas;;;2846 urbanismo y construcción
3367;servicio diplomático;USE;representación diplomática;0806 política internacional
c_433922a6;servicio en nube;USE;computación en nube;3236 informática y tratamiento de datos
4122;servicio gratuito;;;2026 consumo
4127;servicio militar;;;0821 defensa
3444;servicio militar de la mujer;;;0821 defensa
3444;servicio militar femenino;USE;servicio militar de la mujer;0821 defensa
4116;servicio médico;USE;servicio sanitario;2841 sanidad
5894;servicio nacional de sanidad;;;2841 sanidad
4133;servicio postal;;;3226 comunicación
4104;servicio postventa;;;2031 comercialización
4104;servicio posventa;USE;servicio postventa;2031 comercialización
4136;servicio público;;;0436 poder ejecutivo y administración pública
6894;servicio público digital;USE;administración electrónica;0436 poder ejecutivo y administración pública
4131;servicio remunerado;;;2026 consumo
4116;servicio sanitario;;;2841 sanidad
4140;servicio secreto;;;0821 defensa
4143;servicio social;;;2836 protección social
4106;servicio sustitutivo;USE;servicio civil;0821 defensa
7136;servicio universal;;;2026 consumo
3445;servicio voluntario;;;0821 defensa
4768;servicios de viaje vinculados;USE;viaje combinado;2826 vida social
4054;servicios europeos de empleo;USE;EURES;4411 mercado laboral
8469;servicios financieros;;;2416 instituciones financieras y de crédito
4118;servicios financieros de Correos;;;2416 instituciones financieras y de crédito
5893;servidor de red;;;3236 informática y tratamiento de datos
3938;servidumbres;;;1211 Derecho civil
3984;sesión parlamentaria;;;0426 trabajos parlamentarios
4091;sesión pública;;;0426 trabajos parlamentarios
2025;seta;USE;cultivo de setas;5631 actividad agropecuaria
454;sexismo;USE;discriminación sexual;1236 derechos y libertades
7389;sexo;USE;sexualidad;3611 humanidades
7389;sexualidad;;;3611 humanidades
5890;seísmo;;;5216 deterioro del medio ambiente
469;señal acústica;USE;dispositivo de señalización;4811 organización de los transportes
4162;señal de tráfico;USE;señalización;4806 política de transportes
4162;señalización;;;4806 política de transportes
4162;señalización de las vías públicas;USE;señalización;4806 política de transportes
469;señalización de vehículos;USE;dispositivo de señalización;4811 organización de los transportes
4162;señalización luminosa;USE;señalización;4806 política de transportes
5172;sida;;;2841 sanidad
1417;siderurgia;USE;industria siderúrgica;6816 metalurgia y siderurgia
5990;sidra;;;6021 bebidas y azúcares
4084;silicio;USE;semimetal;6816 metalurgia y siderurgia
6319;silo;;;5626 medio de producción agrícola
4352;silvicultura;;;5636 monte
6324;silvicultura sostenible;;;5636 monte
4081;simiente;USE;semilla;5626 medio de producción agrícola
5895;simio;;;5211 medio natural
5070;simplificación administrativa;USE;formalidad administrativa;0436 poder ejecutivo y administración pública
3181;simplificación de las formalidades;;;2011 política arancelaria
5070;simplificación de las formalidades administrativas;USE;formalidad administrativa;0436 poder ejecutivo y administración pública
5070;simplificación de los trámites administrativos;USE;formalidad administrativa;0436 poder ejecutivo y administración pública
6257;simplificación legislativa;;;1206 fuentes y ramas del Derecho
5277;simposio;USE;acta de congreso;3221 documentación
6267;simulación;;;6416 investigación y propiedad intelectual
4413;simulación económica;USE;técnica de gestión;4021 gestión administrativa
