site_id,name,latitude,longitude,address,municipality,province,postcode,n_connectors,max_power_kw
2024000706,CS-Castellondelaplana-013,39.97658,-0.072171,"Europa (Ciudad Del Transporte),1",Castelló de la Plana,Castellón/Castelló,12006,4,22.0
2024000708,E-13-Manzanares-001,39.022034,-3.373286,"Autovia Andalucia,171",Manzanares,Ciudad Real,13200,2,22.0
2024000709,E-12-Calig-001,40.462585,0.355603,"Constitucion,6",Càlig,Castellón/Castelló,12589,2,22.0
2024000716,GI-RibesdeFreser-002,42.308956,2.171529,"Estació De Núria,S/N",Campelles,Girona,17534,6,100.0
2024000717,"TheF Charging Espana Club Arsenal Masculino - Carrer de Pomaret, 49, Barcelona",41.405827,2.120623,Carrer De Pomaret 49,Barcelona,Barcelona,8017,6,7.0
2024000718,TheF Charging Espana Magic Costa Blanca - Villa del Mar,38.53779,-0.138498,Av. De La Armada Española 1,Benidorm,Alicante/Alacant,3502,2,22.0
2024000719,"TheF Charging Espana Club Arsenal Amigó - Carrer d'Amigó, 72, Barcelona",41.39732,2.142221,Carrer D'amigó 72,Barcelona,Barcelona,8021,6,7.0
2024000720,Plaza Poligono Sta. Marina,43.37615,-4.35148,Plaza Poligono Sta. Marina,San Vicente de la Barquera,Cantabria,39547,4,125.0
2024000721,TheF Charging Espana Club Arsenal - Madrid,40.429615,-3.673069,C. De José Ortega Y Gasset 82,Madrid,Madrid,28006,4,22.0
2024000722,TheF Charging Espana Parking Rosa Amarilla - C. Cardenal Ilundain 28,37.36522,-5.9785666,C. Cardenal Ilundain 28,Sevilla,Sevilla,41013,18,22.0
2024000725,BI-Bilbao-012,43.268215,-2.933309,"Abandoibarra,2",Bilbao,Bizkaia,48009,2,150.0
2024000728,M-ALCOBENDAS-009,40.50693,-3.625858,"Encinar De Los Reyes,2",Madrid,Madrid,28055,6,7.0
2024000747,CA-Cadiz-007,36.53695,-6.302525,"Dr Gómez Ulla,13",Cádiz,Cádiz,11003,2,7.0
2024000751,CC THADER Murcia,38.0331,-1.1477,"Victor Garrigos,9",Murcia,Murcia,30110,10,360.0
2024000761,VA-VALLADOLID-024,41.618774,-4.747981,"Zorrilla,191",Valladolid,Valladolid,47008,4,7.0
2024000766,GI-Pals-001,41.96762,3.161718,"09,220",Palau-sator,Girona,17256,2,22.0
2024000768,O-OVIEDO-042,43.3538,-5.86236,"El Valle,S/N",Oviedo,Asturias,33006,2,22.0
2024000769,J-Jaen-001,37.81658,-3.771396,"Bailén-Motril,0",Jaén,Jaén,23006,6,50.0
2024000771,GI-Girona-008,41.9596,2.805762,"Can Xirgu,15",Girona,Girona,17005,4,180.0
2024000773,E-46-Aldaia-001,39.46307,-0.469818,"De La Concordia,6",Aldaia,Valencia/València,46960,6,22.0
2024000777,LO-Logroño-013,42.46339,-2.43402,"Duquesa De La Victoria,74",Logroño,"Rioja, La",26004,6,14.0
2024000784,GI-Vilademuls-001,42.152252,2.839095,"Motees,N/A",Fontcoberta,Girona,17833,2,22.0
2024000785,J-BAEZA-001,37.99165,-3.475624,"Alcalde Eusebio Ortega,39",Baeza,Jaén,23440,2,22.0
2024000787,"Allego AG PARAYAS, S.L.",43.44889,-3.831363,Avenida De Parayas 18,Santander,Cantabria,39011,2,50.0
2024000788,Allego NISSAN ANDALMOTOR AUTOMOCION (VERA),37.23315,-1.847226,"Ctra. Vera Garrucha Km. 1,2.",Vera,Almería,4620,2,50.0
2024000789,Allego Nissan Dealer CAETANO REICOMSA SL,40.44691,-3.697552,C/Raimundo Fernández Villaverde 43,Madrid,Madrid,28003,2,50.0
2024000790,Allego RAFAEL ALMENAR S.A.,39.462288,-0.405479,"Calle Fogainers, 1 - Pol. Ind. Vara De Quart",Xirivella,Valencia/València,46014,2,50.0
2024000791,Allego NISSAN CAETANO REICOMSA SL,40.520515,-3.663987,Calle Aragoneses 18,Alcobendas,Madrid,28108,2,50.0
2024000792,Allego SAFAMOTOR AUTOS S.L.,36.708794,-4.48673,"Avda. Ortega Y Gasset 360- Esq, C. Tabor",Málaga,Málaga,29006,2,50.0
2024000793,Allego COMERCIO Y ASISTENCIA - LEON,42.588028,-5.621684,"Ctra Leon-Astorga Km 4,5 Trobajo Del Camino",León,León,24010,2,50.0
2024000794,"Allego TALLERES SANTI ENRIQUE, S.A.",41.59062,2.28537,"Ctra. Masnou - Granollers, Km. 15,2",Granollers,Barcelona,8402,2,50.0
2024000795,"Allego SANFELIU MOTORS, S.L.",41.7313,1.836805,"C/ De St. Joan D'en Coll, 52",Manresa,Barcelona,8243,2,50.0
2024000796,Allego FRANCISCO MARCOS S.A,38.260113,-0.719889,"Avinguda De Crevillente, 11",Elche/Elx,Alicante/Alacant,3205,2,50.0
2024000797,"Allego GAMBOA AUTOMOCIÓN, S.A. - ALCORCON",40.356476,-3.824132,"Avda. San Martin De Valdeiglesis, 5",Alcorcón,Madrid,28922,2,50.0
2024000798,"Allego ROFERVIGO, S.L.",42.21418,-8.673484,"Ctra. De Madrid, 210",Vigo,Pontevedra,36318,2,50.0
2024000799,"Allego BRISA MOTOR, S.L.U.",28.158998,-15.412727,"C/Dr. Juan Dominguez Perez, 4.","Palmas de Gran Canaria, Las","Palmas, Las",35008,2,50.0
2024000800,"Allego MOTOR LLANSÀ, S.L. (Zona Franca)",41.35467,2.142677,"Passeig De La Zona Franca, 61-67",Barcelona,Barcelona,8038,2,50.0
2024000801,Allego FRANCISCO MARCOS - MURCIA,38.0277,-1.169062,"Ctra. De Madrid, Km 384",Murcia,Murcia,30100,2,50.0
2024000802,"Allego MOTOR LLANSÀ, S.L. - L'Hospitalet",41.352364,2.119824,"Avda. De La Gran Via D'hospitalet, 149","Hospitalet de Llobregat, L'",Barcelona,8908,2,50.0
2024000803,"Allego DISTRIBUCIÓN Y VENTAS, S.L.",38.876877,-6.94793,"Ctra. Madrid - Lisboa, Km. 398",Badajoz,Badajoz,6008,2,50.0
2024000804,"Allego ARIMOTOR TENERIFE, S.L.",28.46011,-16.299112,"Calle Fernando Diaz Cutillas, S/N.",San Cristóbal de La Laguna,Santa Cruz de Tenerife,38108,2,50.0
2024000805,"Allego LORETO MOTOR, S.L.U.",36.715843,-6.106937,"Av. Tío Pepe, 53",Jerez de la Frontera,Cádiz,11407,2,50.0
2024000806,"Allego ANDALMOTOR AUTOMOCIÓN, S.L.",36.777046,-2.78972,Avda. El Treinta Nº 114,"Ejido, El",Almería,4700,2,50.0
2024000807,Allego FRANCISCO MARCOS - ALICANTE,38.345173,-0.519264,"Ctra. Ocaña, 10",Alicante/Alacant,Alicante/Alacant,3006,2,50.0
2024000808,Allego TALLERES Y RECAMBIOS MORERA,41.841305,0.299917,128 C. Almacellas,Binéfar,Huesca,22500,2,50.0
2024000809,Allego NIKKO CENTER MOTORS,41.114708,1.218622,"Carr. Valencia, 206",Tarragona,Tarragona,43006,2,50.0
2024000810,Allego CYASA - Oviedo,43.37222,-5.814871,"C. Cerdeño, 41",Oviedo,Asturias,33010,2,50.0
2024000811,"Allego Nissan Dealer MONTALT NIPON, S.L.U.",39.40417,-0.385702,Av. Pista De Silla 46,Albal,Valencia/València,46470,2,50.0
2024000812,"Allego GAMBOA AUTOMOCIÓN, S.A. - RIVAS",40.354393,-3.543258,"C. De La Fundición, 7, 9",Rivas-Vaciamadrid,Madrid,28522,2,50.0
2024000813,Allego - NIKKO CENTER MOTORS,41.150257,1.121496,Aut. Reus - Tarragona,Reus,Tarragona,43204,2,50.0
2024000814,Allego ROMAUTO GRUP CONCESSIONARIS S.L.,41.41206,2.20411,C. De Pere Iv,Badalona,Barcelona,8020,2,50.0
2024000815,"Allego NISSAN RIMAUTO TERUEL CAR, S.L.U.",40.356853,-1.13498,"Polígono Los, Av. Los Hostales, 2 - 18",Teruel,Teruel,44195,2,50.0
2024000816,"Allego NISSAN IBERMOTOR DE SANTIAGO, S.L.",42.36117,-3.652407,"C. Alcalde Martín Cobos, 26",Burgos,Burgos,9007,2,50.0
2024000817,"Allego NISSAN KENTO MOTOR, S.L.",39.909615,-4.010892,"Ctra. Madrid Toledo, Km. 63,8",Olías del Rey,Toledo,45280,2,50.0
2024000818,"Allego NISSAN AUTOSAE CENTER, S.L.U.",40.057648,-3.615918,"Carr. De Cadiz, 43",Aranjuez,Madrid,28300,2,50.0
2024000819,"Allego NISSAN AUTOS NIGORRA, S.L.U.",39.60205,2.673015,"Gran Via Asima, 4",Marratxí,"Balears, Illes",7009,2,50.0
2024000820,Allego NISSAN COMERCIAL ARRE MOTOR,42.844635,-1.615217,Ctra Irun Fracia Km 6,Ezcabarte,Navarra,31194,2,50.0
2024000821,Allego NISSAN ROMAUTO MARESMOVIL,41.531197,2.43927,"Av. Del Maresme, 75",Mataró,Barcelona,8302,2,50.0
2024000822,"Allego - TALLERES SANTI ENRIQUE, S.A.",41.55678,2.102158,C/Oliver Nº2,Sabadell,Barcelona,8208,2,50.0
2024000823,"Allego NISSAN TALLERES SANTI ENRIQUE, S.A.",41.569344,2.023774,"Avda. Jaume I, 15",Terrassa,Barcelona,8226,2,50.0
2024000824,"Allego NISSAN GAURSA ARABAUTO, S.L.U.",43.318012,-1.871469,"Pol Makarraztegi 4, Oiartzun",Oiartzun,Gipuzkoa,20180,2,50.0
2024000825,"Allego NISSAN MONTALT NIPON, S.L.U.",39.166275,-0.423511,"Pol. Ind. Tisnere, Av. Dels Drets Humans, 1",Alzira,Valencia/València,46600,2,50.0
2024000826,Allego NISSAN RAFAEL ALMENAR,39.964195,-0.064391,Avda De Valencia 223,Castelló de la Plana,Castellón/Castelló,12005,2,50.0
2024000827,"Allego NISSAN MACHER MOTOR, S.L.",28.976698,-13.572232,"Carr. De San Bartolomé, A, Km 1.",Arrecife,"Palmas, Las",35500,2,50.0
2024000828,Allego Hermanos Gelida S.A,40.706726,0.592452,"Avinguda De Sant Jaume, 90",Amposta,Tarragona,43870,2,24.0
2024000829,"Allego NISSAN ILERDAUTO, S.A.",41.62342,0.665058,"Pol. Ind. Segre, Parc. 719",Lleida,Lleida,25191,2,50.0
2024000830,Allego Hospital Infanta Sofia,40.558266,-3.610045,"P.º De Europa, 34",San Sebastián de los Reyes,Madrid,28702,36,22.0
2024000832,LE-LEON-019,42.59874,-5.574222,"San Agustin,2",León,León,24001,2,22.0
2024000833,LE-LEON-021,42.59549,-5.574989,"Republica Argentina,21",León,León,24004,2,7.0
2024000834,L-TORREFARRERA-002,41.667774,0.599884,"Mestral,S/N",Torrefarrera,Lleida,25123,4,180.0
2024000840,LE-LaBañeza-005,42.298763,-5.89988,"Fray Diego Alonso,13","Bañeza, La",León,24750,2,7.0
2024000841,M-Alcorcon-012,40.33285,-3.82464,"1º De Mayo,1",Alcorcón,Madrid,28922,3,50.0
2024000842,LE-LEON-020,42.59409,-5.57025,"San Francisco,16",León,León,24003,2,22.0
2024000845,O-OVIEDO-036,43.3872,-5.8266,"Francisco Pintado,8",Oviedo,Asturias,33011,2,22.0
2024000846,M-Getafe-007,40.30273,-3.696051,"Franklin,1",Getafe,Madrid,28906,6,50.0
2024000848,LE-LEON-025,42.5871,-5.5591,"Alcalde Miguel Castaño,87",León,León,24005,4,22.0
2024000851,M-Getafe-008,40.27068,-3.699337,"Rio Guadalquivir,14",Getafe,Madrid,28906,8,22.0
2024000852,M-Mejorada-001,40.389584,-3.502705,"Esla,2",Mejorada del Campo,Madrid,28840,5,50.0
2024000853,M-MOSTOLES-010,40.33409,-3.87681,"Alcalde De Mostoles,64",Móstoles,Madrid,28933,6,7.0
2024000856,MU-Cartagena-026,37.718643,-1.048105,"Constitucion Española,38",Cartagena,Murcia,30330,2,22.0
2024000858,MU-Cartagena-025,37.69196,-1.075804,"Nueva Aljorra (Ur.Nueva Aljorra),0",Cartagena,Murcia,30390,2,22.0
2024000865,NA-SALINASDEORO-001,42.77505,-1.887656,"Dos,22",Guesálaz/Gesalatz,Navarra,31175,4,7.0
2024000866,MA-Malaga-031,36.712254,-4.441154,"Cruz De Humilladero,1",Málaga,Málaga,29006,4,22.0
2024000867,NA-Caseda-001,42.523346,-1.363618,"San Blas,0",Cáseda,Navarra,31490,4,7.0
2024000868,MU-Cartagena-030,37.648502,-0.868197,"Del Hondo,0",Cartagena,Murcia,30366,2,22.0
2024000883,V-Paiporta-003,39.4246,-0.404827,"Fusters (Pg.Ind. La Mina),19",Paiporta,Valencia/València,46200,3,50.0
2024000885,S-Santander-004,43.46194,-3.81055,"Amós De Escalante,6",Santander,Cantabria,39002,6,7.0
2024000886,SG-Segovia-007,40.948223,-4.116265,"Del Padre Claret,6",Segovia,Segovia,40001,2,7.0
2024000888,SO-BurgodeOsma-004,41.587654,-3.065255,"Universidad,5",Burgo de Osma-Ciudad de Osma,Soria,42300,2,22.0
2024000893,V-VillargordodelCabriel-001,39.53624,-1.43924,"Carretera,1",Villargordo del Cabriel,Valencia/València,46317,2,350.0
2024000897,VA-LAGUNADEDUERO-003,41.57954,-4.719399,"Madrid,61",Laguna de Duero,Valladolid,47140,2,7.0
2024000898,VA-Valladolid-034,41.638195,-4.746001,"Salamanca,59",Valladolid,Valladolid,47014,2,7.0
2024000900,BI-Basauri-008,43.22512,-2.886521,"Elexalde,0",Basauri,Bizkaia,48970,2,22.0
2024000903,E-48-Busturia-001,43.37641,-2.69746,"San Bartolome,30",Busturia,Bizkaia,48350,2,22.0
2024000906,VA-Valladolid-032,41.61237,-4.748989,"Felipe Sanchez Roman,850",Valladolid,Valladolid,47008,2,7.0
2024000910,BI-Basauri-002,43.229706,-2.874815,"Zabalandi,15",Basauri,Bizkaia,48970,6,22.0
2024000914,Z-Zuera-001,41.88304,-0.78359,"Austria,11",Zuera,Zaragoza,50800,2,100.0
2024000928,E-08-HospitaletDeLlobregat-001,41.354397,2.122786,"Ciencies Ikea,0","Hospitalet de Llobregat, L'",Barcelona,8908,8,7.0
2024000947,SS-SanSebastian-001,43.297226,-1.966242,"Begiristain Dok. Ps,75",Donostia/San Sebastián,Gipuzkoa,20014,3,50.0
2024000960,GU-CabanillasdelCampo-001,40.630894,-3.237297,"Comercio,2",Cabanillas del Campo,Guadalajara,19171,3,50.0
2024000965,O-Gijon-015,43.53704,-5.656797,"Conde Real Agrado,N/A",Gijón,Asturias,33205,4,7.0
2024000967,P-Fromista-001,42.26789,-4.40586,"Tuy,5",Frómista,Palencia,34440,2,7.0
2024000968,LE-Sahagun-001,42.37128,-5.02914,"Bermejo Y Calderon,12",Sahagún,León,24320,2,7.0
2024000971,M-PARLA-002,40.2494,-3.766841,"Real,125",Parla,Madrid,28981,3,50.0
2024000972,LE-VILLADANGOS-001,42.5351,-5.74775,"Vial,3",Cimanes del Tejar,León,24392,4,7.0
2024000974,MA-Malaga-039,36.719822,-4.362658,"Salvador Allende,19",Málaga,Málaga,29017,2,22.0
2024000979,MA-MaLAGA-008,36.711845,-4.467911,"Marismas,1",Málaga,Málaga,29006,3,50.0
2024000981,MA-Malaga-041,36.749477,-4.416958,"Alcalde Joaquin Quiles,23",Málaga,Málaga,29014,2,22.0
2024000982,M-Madrid-023,40.46467,-3.618324,"Partenón,5",Madrid,Madrid,28042,38,50.0
2024000983,MA-Malaga-044,36.721413,-4.436494,"Martinez Maldonado,0",Málaga,Málaga,29007,2,22.0
2024000990,NA-Zizurmayor-002,42.78895,-1.700146,"Ikortebidea,0",Zizur Mayor/Zizur Nagusia,Navarra,31180,5,50.0
2024000991,PO-Mos-001,42.168495,-8.626171,"Sanquiñeda Monte,118",Mos,Pontevedra,36419,2,350.0
2024000992,P-VELILLADELRIOCARRION-001,42.8275,-4.8436,"Peña,13",Velilla del Río Carrión,Palencia,34886,2,7.0
2024000993,NA-Larraga-001,42.55862,-1.85065,"Vista Alegre,1",Larraga,Navarra,31251,4,7.0
2024000995,SA-AlbadeTormes-001,40.826176,-5.515999,"Edades Del Hombre,N/A",Alba de Tormes,Salamanca,37800,4,7.0
2024000996,MU-Murcia-055,38.025192,-1.143102,"Don Juan De Borbon,1",Murcia,Murcia,30110,4,22.0
2024001002,V-Almussafes-002,39.306152,-0.412575,"Foia De La (Pg Rey Juan Carlos I),6",Almussafes,Valencia/València,46440,4,22.0
2024001003,V-Chelva-002,39.7531,-0.995171,"Gil Rogér Vazquez,10",Chelva,Valencia/València,46176,2,22.0
2024001004,SO-Vinuesa-001,41.91219,-2.759556,"Rambla,3",Vinuesa,Soria,42150,2,7.0
2024001006,SO-SanEstebandeGormaz-002,41.57298,-3.20117,"Escuelas,N/A",San Esteban de Gormaz,Soria,42330,2,7.0
2024001007,SE-VillaManriquedelaCondesa-001,37.24122,-6.29628,"De Los Labrados,S/N",Villamanrique de la Condesa,Sevilla,41850,2,22.0
2024001008,SO-SanEstebandeGormaz-001,41.57137,-3.20108,"Paseo Condes De San Esteban,N/A",San Esteban de Gormaz,Soria,42330,2,7.0
2024001011,BI-Basauri-010,43.221558,-2.889122,"Ramon De Kareaga,11",Basauri,Bizkaia,48970,2,22.0
2024001012,VA-Valladolid-037,41.65585,-4.737783,"Ramon Pradera,3",Valladolid,Valladolid,47009,2,7.0
2024001014,VA-Valladolid-014,41.62838,-4.73668,"Pilar Miro,6",Valladolid,Valladolid,47008,4,22.0
2024001015,BI-Basauri-009,43.240086,-2.887249,"Matxitxako,9",Basauri,Bizkaia,48970,2,22.0
2024001016,BI-Trapaga-002,43.30235,-3.03398,"Juan Sebastian Elkano,15",Valle de Trápaga-Trapagaran,Bizkaia,48510,4,7.0
2024001018,BI-Santurtzi-001,43.331196,-3.03293,"Puerto Pesquero,9",Santurtzi,Bizkaia,48980,2,22.0
2024001022,BI-Berango-001,43.369793,-2.998808,"Sabino Arana Zeharbide,50",Berango,Bizkaia,48640,3,50.0
2024001027,M-Alcorcon-010,40.35023,-3.84381,"Europa,1",Alcorcón,Madrid,28922,6,7.0
2024001033,M-VICALVARO-003,40.406185,-3.612573,"Daroca,325",Madrid,Madrid,28032,6,7.0
2024001034,MU-MURCIA-022,37.981995,-1.12936,"Rio Segura,6",Murcia,Murcia,30002,3,50.0
2024001037,TO-OLIASDELREY-004,39.953857,-3.997653,"Toledo,401",Olías del Rey,Toledo,45280,4,22.0
2024001041,M-Paracuellos-001,40.502098,-3.510628,"Juan Pablo Ii,46",Paracuellos de Jarama,Madrid,28860,2,7.0
2024001053,V-Valencia-018,39.45503,-0.407027,"Pedrapiquers,14",Xirivella,Valencia/València,46014,8,22.0
2024001057,V-Albuixech-001,39.53964,-0.30699,"Mediterraneo,8",Albuixech,Valencia/València,46550,12,7.0
2024001059,L-LaComaiLaPedra-003,42.172653,1.563814,"Valls De La Pedra Cal Canonge,N/A","Coma i la Pedra, La",Lleida,25284,6,22.0
2024001060,BI-Bilbao-008,43.27419,-2.957254,"Benidorm,2",Bilbao,Bizkaia,48015,6,7.0
2024001064,BI-Bilbao-007,43.26549,-2.9285,"Uribitarte,10",Bilbao,Bizkaia,48001,8,22.0
2024001074,M-Getafe-009,40.27072,-3.696983,"Rio Guadalquivir,18",Getafe,Madrid,28906,3,50.0
2024001089,M-Alcorcon-016,40.358364,-3.824391,"America,3",Alcorcón,Madrid,28922,4,22.0
2024001090,MA-Malaga-024,36.71718,-4.42766,"Nazareno Del Paso,S/N",Málaga,Málaga,29007,8,50.0
2024001099,BURGER KING GRIÑON,40.226833,-3.843454,"Humanes,170",Griñón,Madrid,28971,2,100.0
2023002026,"Av. Molini, 3 41012 Sevilla ESP",37.369144,-5.988403,"Av. Molini, 3",Sevilla,Sevilla,41012,3,50.0
2023002027,"Carretera Madrid-Valencia, Km 334 46370 Valencia ESP",39.47483,-0.61209,"Carretera Madrid-Valencia, Km 334",Chiva,Valencia/València,46370,3,50.0
2023002028,"Paseo Castellana, 257B 28046 Madrid ESP",40.474373,-3.687877,"Paseo Castellana, 257B",Madrid,Madrid,28046,3,50.0
2023002029,"Centro Integrado de Transportes de Murcia (Edificio FROET), s/n 30169 Murcia ESP",37.94503,-1.195912,Centro Integrado de Transportes de Murcia (Ed,Moratalla,Murcia,30834,3,50.0
2023002030,"Av. Niceto Alcalá Zamora, 20 28050 Madrid ESP",40.493893,-3.648247,"Av. Niceto Alcalá Zamora, 20",Madrid,Madrid,28050,3,50.0
2023002031,"Plaza de la Lealtad, 3 28014 Madrid ESP",40.416134,-3.692209,"Plaza de la Lealtad, 3",Madrid,Madrid,28014,3,50.0
2023002032,"Paseo Castellana ,257B 28046 Madrid ESP",40.478054,-3.686428,"Paseo Castellana ,257B",Madrid,Madrid,28046,2,50.0
2023002033,"Av. Machupichu, 105 28043 MADRID ESP",40.46494,-3.636139,"Av. Machupichu, 105",Madrid,Madrid,28043,6,50.0
2023002034,"Calle Manuel Silvela, 16 28010 Madrid ESP",40.430508,-3.699182,"Calle Manuel Silvela, 16",Madrid,Madrid,28010,3,50.0
2023002035,"Calle Génova, 24 28004 Madrid ESP",40.425816,-3.692321,"Calle Génova, 24",Madrid,Madrid,28004,3,50.0
2023002036,"Calle Santa Engracia, 115 28010 Madrid ESP",40.43825,-3.700257,"Calle Santa Engracia, 115",Madrid,Madrid,28010,3,50.0
2023002037,"Calle Goya, 36 28001 Madrid ESP",40.424908,-3.681045,"Calle Goya, 36",Madrid,Madrid,28001,3,50.0
2023002038,"Calle Tucídides, 36 29016 Málaga ESP",36.691597,-4.462023,"Calle Tucídides, 36",Málaga,Málaga,29004,3,50.0
2023002039,"Cardenal Marcelo Spínola, 6 28016 Madrid ESP",40.46674,-3.670647,"Cardenal Marcelo Spínola, 6",Madrid,Madrid,28016,3,50.0
2023002040,"Calle Cerro de la Plata, 4 28007 Madrid ESP",40.39992,-3.675142,"Calle Cerro de la Plata, 4",Madrid,Madrid,28007,3,50.0
2023002041,"Paseo de la Castellana, 33 28046 Madrid ESP",40.431908,-3.689124,"Paseo de la Castellana, 33",Madrid,Madrid,28046,3,50.0
2023002042,"Ronda de Valencia, 1 28012 Madrid ESP",40.405666,-3.699728,"Ronda de Valencia, 1",Madrid,Madrid,28012,3,50.0
2023002043,"Plaza de la Lealtad, 3 BIS 28014 Madrid ESP",40.416252,-3.692111,"Plaza de la Lealtad, 3 BIS",Madrid,Madrid,28014,3,50.0
2023002044,"Bueso Pineda, 29 28043 Madrid ESP",40.454,-3.655444,"Bueso Pineda, 29",Madrid,Madrid,28043,3,50.0
2023002045,"Calle Castelló, 105 28006 Madrid ESP",40.435017,-3.680722,"Calle Castelló, 105",Madrid,Madrid,28006,3,50.0
2023002046,"Av. Pacadar Valenciana, 232 46190 Ribarroja de Turia ESP",39.542957,-0.575422,"Av. Pacadar Valenciana, 232",Riba-roja de Túria,Valencia/València,46190,3,50.0
2023002050,Parking Carmelitas,39.482433,-0.371307,"C/ del Pintor Vilar, 1, 46010 València, Vale",València,Valencia/València,46010,1,3.0
2023002051,Centro Comercial Ballonti,43.312,-3.022616,"Av. Ballonti, 1, 48920 Portugalete, Vizcaya,",Portugalete,Bizkaia,48920,2,22.0
2023002052,Plaza Central Calpe,38.645912,0.048847,Av de los Ejércitos Españoles,Calp,Alicante/Alacant,3710,4,100.0
2023002053,Concesionario Ford Movilsa,38.401768,-0.427699,"Ctra. Valencia, 5B, 03550 San Juan de Alicant",Alicante/Alacant,Alicante/Alacant,3550,3,50.0
2023002054,Centro Comercial Miramadrid,40.50276,-3.514271,"P.º de las Camelias, 2, 28860 Paracuellos de",Paracuellos de Jarama,Madrid,28860,3,50.0
2023002055,Centro Comercial Alcalá Magna,40.49505,-3.359647,"C. Valentín Juara Bellot, 4, 28805 Alcalá d",Alcalá de Henares,Madrid,28806,6,50.0
2023002056,Centro Comercial Barnasud,41.295834,2.007701,"Carrer del Progrés, 69, 08850 Gavà, Barcelo",Gavà,Barcelona,8850,5,100.0
2023002057,Parking Plaza de la Villa,36.661045,-4.756394,"C. Manuel García, 28, 29100 Coín, Málaga,",Coín,Málaga,29100,2,12.0
2023002058,Centro Comercial La Trocha,36.674873,-4.733145,"Carr. Coín-Cártama, Km 1, 29100, Málaga, E",Coín,Málaga,29100,6,50.0
2023002059,Centro Comercial La Asunción,36.68381,-6.114782,P.º de las Delicias,Jerez de la Frontera,Cádiz,11406,3,60.0
2023002060,Centro Comercial Los Cipreses,40.97742,-5.648768,"Av. de los Cipreses, 35, 37004 Salamanca, Esp",Salamanca,Salamanca,37004,3,60.0
2023002061,GALP Posada de Llanes - Dirección Oviedo,43.43266,-4.858186,"Autovía del Cantábrico, 33594 Llanes, Astur",Llanes,Asturias,33594,2,50.0
2023002062,Q8 Coslada,40.420574,-3.573895,"Av. de la Constitución, 28, 28821 Coslada, M",Coslada,Madrid,28821,2,100.0
2023002063,Parking Calle Sevilla Nº5,37.883858,-4.780831,"C. Sevilla, 5, 14003 Córdoba, España",Córdoba,Córdoba,14003,2,12.0
2023002064,GALP San Antonio - Dirección Alicante,38.79001,0.063078,"Autop. del Mediterráneo, Pk, 613, 2, 03750 A",Pedreguer,Alicante/Alacant,3750,1,22.0
2023002065,Centro Deportivo PJV,38.05942,-1.21806,"Carr de Madrid, 47, 30500 Molina de Segura, M",Abarán,Murcia,30500,3,50.0
2023002066,GALP San Antonio - Dirección Tarragona,38.791656,0.063435,"Autopista de la Mediterránia AP-7 PK. 613,2,",Pedreguer,Alicante/Alacant,3750,6,150.0
2023002067,Centro Comercial Bahía Center,40.46544,-3.59291,C. Bahía de Pollensa,Madrid,Madrid,28042,6,120.0
2023002068,Parque Comercial Ganzo,43.358402,-4.064298,"Bo. Ganzo, 58, 39300 Torrelavega, Cantabria",Torrelavega,Cantabria,39300,6,120.0
2023002069,Estación de Servicio E.Leclerc Parla,40.23713,-3.749992,"C. Nantes, s/n, 28983 Parla, Madrid, Spain",Parla,Madrid,28983,2,150.0
2023002070,Estación de Servicio E.Leclerc Murcia,37.98948,-1.11129,"Av. Juana Jugan, 26",Murcia,Murcia,30006,2,100.0
2023002071,Hotel IBIS Castelldefels,41.281475,1.985974,"Passeo Del Ferrocarril, 342",Castelldefels,Barcelona,8860,8,100.0
2023002072,Holidayworld Maspalomas Center (EXP),27.760836,-15.593546,"Av. Touroperador Tui, s/n, 35100 Maspalomas,",Ingenio,"Palmas, Las",35100,8,12.0
2023002073,Centro Comercial Next Shopping,36.738014,-4.381287,"C. Olmos, 43",Málaga,Málaga,29018,3,60.0
2023002074,GALP La Plana - Dirección Valencia,39.864098,-0.12358,"AP-7 PK. 445 MARGEN DERECHO, 12530 Borriana,",Benicarló,Castellón/Castelló,12530,6,150.0
