id,brand,address,postal_code,locality,municipality,province,ccaa_id,latitude,longitude,road_side,sale_type,schedule
14515,TEB  24/7,"CALLE ADOLFO SUAREZ, 5",13270,ALMAGRO,Almagro,CIUDAD REAL,7,38.895444,-3.715222,I,P,L-D: 24H
15496,ENERGIAS AF,"CALLE ISAAC PERAL, 13",13260,ALMAGRO,Almagro,CIUDAD REAL,7,38.891306,-3.732583,I,P,L-D: 24H
12773,E.S. SAN GREGORIO,CARRETERA PUEBLA DEL PRINCIPE KM. 1,13328,ALMEDINA,Almedina,CIUDAD REAL,7,38.621444,-2.955028,D,P,L-D: 24H
8782,COVICAR,"TRAVESÍA RONDA DEL PRADO, 12",13580,ALMODOVAR DEL CAMPO,Almodóvar del Campo,CIUDAD REAL,7,38.712833,-4.1805,N,R,L-D: 24H
5226,REPSOL,CARRETERA CM 4110 KM. 6,13580,ALMODOVAR DEL CAMPO,Almodóvar del Campo,CIUDAD REAL,7,38.712,-4.168778,D,P,L-D: 07:00-23:00
5210,REPSOL,AUTOVIA N-IV KM. 232,13760,ALMURADIEL,Almuradiel,CIUDAD REAL,7,38.508444,-3.497778,D,P,L-D: 07:00-22:00
5211,REPSOL,AUTOVIA N-4 KM. 232,13760,ALMURADIEL,Almuradiel,CIUDAD REAL,7,38.506639,-3.496667,I,P,L-D: 24H
8963,VIRGEN DE LAS VIÑAS,CARRETERA RIO ZANCARA KM. SN,13619,ARENALES DE SAN GREGORIO,Arenales de San Gregorio,CIUDAD REAL,7,39.309028,-3.010722,D,R,L-D: 24H
12093,SAN BERNABE,"CALLE JOSE CUBERO YIYO, 0",13679,ARENAS DE SAN JUAN,Arenas de San Juan,CIUDAD REAL,7,39.218833,-3.4975,D,R,L-D: 24H
5274,REPSOL,"N-420 km 252,1",13679,ARENAS DE SAN JUAN,Arenas de San Juan,CIUDAD REAL,7,39.241778,-3.4985,I,P,L-D: 07:00-23:00
14695,MANCHA CENTRO,CARRETERA NACIONAL 310 KM. 81,13710,ARGAMASILLA DE ALBA,Argamasilla de Alba,CIUDAD REAL,7,39.125722,-3.111111,D,P,L-D: 24H
5231,REPSOL,"CARRETERA NACIONAL 310, KM. 82,500",13710,ARGAMASILLA DE ALBA,Argamasilla de Alba,CIUDAD REAL,7,39.127306,-3.108861,I,P,L-V: 06:00-22:00
4825,REPSOL E.S.MILA HERMANOS REDONDO S.L.,"CR N-310, 85,1 (N-310 km 85,18)",13710,ARGAMASILLA DE ALBA,Argamasilla de Alba,CIUDAD REAL,7,39.131944,-3.079389,D,P,L-S: 06:00-22:00; D: 07:00-22:00
11507,COOP NTRA SRA PEÑARROYA,CARRETERA VILLARTA DE SAN JUAN KM. 0,13710,ARGAMASILLA DE ALBA,Argamasilla de Alba,CIUDAD REAL,7,39.129028,-3.10775,I,R,L-D: 24H
14463,TRADILO INVERSIONES SL,"CARRETERA ARGAMASILLA DE CALATRAVA S/N KM. 165,20",13440,ARGAMASILLA DE CALATRAVA,Argamasilla de Calatrava,CIUDAD REAL,7,38.717972,-4.08575,D,P,L-V: 07:00-21:00; S: 08:00-14:00
8931,COOPERATIVA NTRA.SRA. DEL SOCORRO,"CARRETERA ALDEA DEL REY, S,N KM. 0",13440,ARGAMASILLA DE CALATRAVA,Argamasilla de Calatrava,CIUDAD REAL,7,38.730917,-4.068,D,R,L-D: 24H
4858,REPSOL,"CARRETERA CR-506 KM. 3,300",13440,ARGAMASILLA DE CALATRAVA,Argamasilla de Calatrava,CIUDAD REAL,7,38.718028,-4.071306,I,P,L-D: 06:00-22:00
13077,GASOLEOSJUCO,"POLIGONO MANZANARES, 6",13440,ARGAMASILLA DE CALATRAVA,Argamasilla de Calatrava,CIUDAD REAL,7,38.723028,-4.086778,D,P,L-D: 06:00-23:00
15672,COOVIMAG,"SECTOR 5 LOS CALARES, 1",13260,BOLAÑOS DE CALATRAVA,Bolaños de Calatrava,CIUDAD REAL,7,38.897083,-3.653778,D,P,L: 24H
10674,Q8,"CALLE CTRA. C-417, PK. KM 17,, 17",13260,BOLAÑOS DE CALATRAVA,Bolaños de Calatrava,CIUDAD REAL,7,38.904139,-3.677333,D,P,L-D: 24H
10240,CEPSA,CARRETERA DAIMIEL KM. 23,13260,BOLAÑOS DE CALATRAVA,Bolaños de Calatrava,CIUDAD REAL,7,38.914944,-3.662944,N,P,L: 06:00-22:00
4365,CARBURANTES BOLAÑOS S.L.,"CARDENAL CISNEROS, S/N",13260,BOLAÑOS DE CALATRAVA,Bolaños de Calatrava,CIUDAD REAL,7,38.897112,-3.655967,N,P,L: 07:00-21:00
13206,UNIDAD DE SERVICIO,CARRETERA CABEZARRUBIAS KM. 1,13450,BRAZATORTAS,Brazatortas,CIUDAD REAL,7,38.660056,-4.2965,N,P,L-D: 06:00-23:00
4837,GALP LA JUNQUERA,"CARRETERA NACIONAL 420 KM. 143,700",13450,BRAZATORTAS,Brazatortas,CIUDAD REAL,7,38.671333,-4.262556,I,P,L-D: 24H
5108,REPSOL,"CR N-420 141,9",13450,BRAZATORTAS,Brazatortas,CIUDAD REAL,7,38.66225,-4.298667,D,P,L-D: 07:00-21:00
9242,P G E HIJOS,CARRETERA C-410 km 31.092,13370,CALZADA DE CALATRAVA,Calzada de Calatrava,CIUDAD REAL,7,38.67975,-3.756833,D,P,L-D: 24H
9869,VARIOS,SAN ANTON 34,13370,CALZADA DE CALATRAVA,Calzada de Calatrava,CIUDAD REAL,7,38.704029,-3.771411,N,R,L-D: 24H
15414,COMATRA,"AVENIDA HISPANIDAD, 15",13610,CAMPO DE CRIPTANA,Campo de Criptana,CIUDAD REAL,7,39.401056,-3.13425,D,P,L-D: 24H
5221,PETRONOR,"AVENIDA DE LA HISPANIDAD, 10",13610,CAMPO DE CRIPTANA,Campo de Criptana,CIUDAD REAL,7,39.400861,-3.128361,I,P,L-D: 06:00-22:00
8904,"BODEGAS SIMBOLO, SDAD. COOP. DE C-LM NTRA. SRA. DE CRIPTANA","CONCEPCION, 135 (CTRA. N-420)",13610,CAMPO DE CRIPTANA,Campo de Criptana,CIUDAD REAL,7,39.401056,-3.113833,I,P,L-D: 24H
4823,"GALP DISTRIBUCION OIL ESPAÑA, S.A.U.","CARRETERA NACIONAL 420 KM. 292,700",13610,CAMPO DE CRIPTANA,Campo de Criptana,CIUDAD REAL,7,39.400833,-3.149083,D,P,L-S: 06:00-22:00; D: 08:30-22:00
8953,"COMBUSTIBLES CRIPTANA,SL",CARRETERA N-420 KM. 295,13610,CAMPO DE CRIPTANA,Campo de Criptana,CIUDAD REAL,7,39.40075,-3.134111,D,P,L-D: 06:00-22:00
5161,REPSOL,"CR N-420, 296",13610,CAMPO DE CRIPTANA,Campo de Criptana,CIUDAD REAL,7,39.401,-3.112583,I,P,L-D: 07:00-22:00
13461,TRAVESA,"CALLE MOTA, 2",13610,CAMPO DE CRIPTANA,Campo de Criptana,CIUDAD REAL,7,39.398333,-3.118333,D,P,L-D: 24H
16025,ELECTROMONTAJES CRIPTANA S.L.,"POLIGONO POZO HONDO AVENIDA COMUNIDAD VALENCIANA, 8",13610,CAMPO DE CRIPTANA,Campo de Criptana,CIUDAD REAL,7,39.399972,-3.137306,I,P,L-D: 24H
9515,"MONTES NORTE ENERGETICOS, S.L.",CARRETERA CARRION A FERNANCABALLERO km 0.5,13150,CARRION DE CALATRAVA,Carrión de Calatrava,CIUDAD REAL,7,39.030361,-3.821833,D,P,L-D: 24H
5111,REPSOL,CARRETERA NACIONAL 430 KM. 317,13150,CARRION DE CALATRAVA,Carrión de Calatrava,CIUDAD REAL,7,39.012917,-3.830472,I,P,L-V: 07:00-21:00; S-D: 08:00-16:00
5118,PETRONOR,CARRETERA CRTA.INFANTES S/N KM.,13329,CARRIZOSA,Carrizosa,CIUDAD REAL,7,38.836694,-2.993639,D,P,L: 6:30-22:00
12230,COOP. DE CASTELLAR DE SANTIAGO DE 2º GRADO DE C-LM,CARRETERA ALMURADIEL KM.,13750,CASTELLAR DE SANTIAGO,Castellar de Santiago,CIUDAD REAL,7,38.540861,-3.283639,D,R,L-D: 24H
5164,REPSOL,"CALLE BAILEN, 2",13750,CASTELLAR DE SANTIAGO,Castellar de Santiago,CIUDAD REAL,7,38.540778,-3.281306,D,P,L-S: 07:00-22:00; D: 07:30-22:00
4774,HGOIL,CARRETERA ALMADEN-CHILLON KM.,13412,CHILLON,Chillón,CIUDAD REAL,7,38.794139,-4.856972,I,P,L-V: 07:00-21:00; S-D: 08:00-14:30 y 15:30-21:00
4380,E.LECLERC,CARRETERA DE PORZUNA KM.,13002,CIUDAD REAL,Ciudad Real,CIUDAD REAL,7,38.992333,-3.937111,D,P,L-D: 24H
5266,REPSOL,"RONDA DE ALARCOS, 21",13002,CIUDAD REAL,Ciudad Real,CIUDAD REAL,7,38.98475,-3.9345,I,P,L-D: 06:30-22:30
4427,CARREFOUR,"AVENIDA EUROPA, 45",13004,CIUDAD REAL,Ciudad Real,CIUDAD REAL,7,38.986,-3.9145,N,P,L-S: 08:00-22:00; D: 09:00-21:00
5227,REPSOL,"CALLE RONDA DE LA MATA, S/N",13004,CIUDAD REAL,Ciudad Real,CIUDAD REAL,7,38.983083,-3.920833,D,P,L-D: 06:30-22:30
14482,EE SS PUENTE DEL AVE,"CALLE EINSTEIN, 39",13005,CIUDAD REAL,Ciudad Real,CIUDAD REAL,7,38.981667,-3.909472,D,P,L-D: 24H
4864,REPSOL,"CARRETERA N-430 KM. 304,42",13005,CIUDAD REAL,Ciudad Real,CIUDAD REAL,7,38.9745,-3.958361,I,P,L-V: 07:00-21:00; S-D: 08:00-16:00
14650,NATURGY ES CIUDAD REAL,"CALLE VILLARRUBIA DE LOS OJOS, 11",13005,CIUDAD REAL,Ciudad Real,CIUDAD REAL,7,38.975028,-3.931194,D,P,L-D: 24H
15963,PLENERGY,CARRETERA DE CARRION KM. 20,13005,CIUDAD REAL,Ciudad Real,CIUDAD REAL,7,38.987528,-3.914222,D,P,L-D: 24H
5294,REPSOL,"CR N-401, 183,6",13005,CIUDAD REAL,Ciudad Real,CIUDAD REAL,7,39.022,-3.924722,I,P,L-D: 07:00-22:00
9671,SHELL CARRION,"CARRETERA NACIONAL 430 KM. 309,900",13005,CIUDAD REAL,Ciudad Real,CIUDAD REAL,7,38.990722,-3.901917,I,P,L: 05:30-23:30
14651,SIS CARBURANTES,CARRETERA CARRION KM. 309,13005,CIUDAD REAL,Ciudad Real,CIUDAD REAL,7,38.987722,-3.912889,D,P,L-D: 24H
4850,REPSOL,"CR CR-514, 0,3",13005,CIUDAD REAL,Ciudad Real,CIUDAD REAL,7,38.97075,-3.925472,D,P,L-D: 06:30-22:30
5302,REPSOL,"POLIGONO LARACHE, 93",13005,CIUDAD REAL,Ciudad Real,CIUDAD REAL,7,38.977778,-3.935972,D,P,L-D: 24H
15648,BALTRAN S.A,CARRETERA CARRION KM. S/N,13005,CIUDAD REAL,Ciudad Real,CIUDAD REAL,7,38.993667,-3.891583,N,P,L-D: 24H
14619,URBAN OIL,"CALLE VILLARUBIA DE LOS OJOS, 18",13005,CIUDAD REAL,Ciudad Real,CIUDAD REAL,7,38.974389,-3.931917,D,P,L-D: 24H
14659,ASIR,"CALLE ALFRED NOBEL, 1",13005,CIUDAD REAL,Ciudad Real,CIUDAD REAL,7,38.983972,-3.910361,D,P,L-D: 24H
15513,PLENERGY,"CALLE TOMELLOSO, 12",13005,CIUDAD REAL,Ciudad Real,CIUDAD REAL,7,38.973556,-3.932167,D,P,L-D: 24H
4862,CEPSA,"CARRETERA N-430 KM KM. 305,1",13005,CIUDAD REAL,Ciudad Real,CIUDAD REAL,7,38.975917,-3.947306,D,P,L-D: 07:00-23:00
9453,SHELL,"CALLE RONDA DE TOLEDO, 21",13003,CIUDAD REAL,Ciudad Real,CIUDAD REAL,7,38.994639,-3.92475,D,P,L-D: 05:30-23:30
5146,REPSOL,"RONDA PUERTA DE TOLEDO, 5",13003,CIUDAD REAL,Ciudad Real,CIUDAD REAL,7,38.996083,-3.928111,D,P,L-V: 07:00-22:00; S-D: 08:00-16:00
8420,PLENERGY,CARRETERA CTRA PUERTOLLANO KM 195 KM.,13197,CIUDAD REAL,Ciudad Real,CIUDAD REAL,7,38.972861,-3.940806,D,P,L-D: 24H
5275,REPSOL,CARRETERA N-420 KM. 180,13190,CORRAL DE CALATRAVA,Corral de Calatrava,CIUDAD REAL,7,38.873278,-4.042861,D,P,L-V: 07:00-22:00; S: 08:00-13:00
9026,LA LOMA,"AVDA. DE LA LOMA, Nº 22",13427,CORTIJOS DE ARRIBA,Cortijos (Los),CIUDAD REAL,7,39.314557,-4.049022,D,P,L-D: 07:00-22:00
9373,COOPERATIVA COZAR DE LA SIERRA,"CALLE MAESTRO LARA 75, 75",13345,COZAR,Cózar,CIUDAD REAL,7,38.662639,-3.069639,D,R,L-D: 24H
14202,MOEVE,"PASEO DEL RIO, S/N",13250,DAIMIEL,Daimiel,CIUDAD REAL,7,39.076667,-3.595639,D,P,L-D: 05:00-23:00
4430,VALCARCE,CARRETERA CM.4114 KM. 50,13250,DAIMIEL,Daimiel,CIUDAD REAL,7,39.068694,-3.626194,D,P,L-D: 06:00-22:00
10222,EL PICO,NACIONAL 420 km 236,13250,DAIMIEL,Daimiel,CIUDAD REAL,7,39.107306,-3.549556,D,P,L-V: 06:00-22:00; D: 08:00-22:00
13789,COOP. LOS POZOS,"CALLE HERREROS, 1",13250,DAIMIEL,Daimiel,CIUDAD REAL,7,39.075139,-3.593722,I,P,L-D: 24H
5145,REPSOL,"CARRETERA NACIONAL 430 KM. 269,9",13250,DAIMIEL,Daimiel,CIUDAD REAL,7,39.060639,-3.618806,D,P,L-D: 06:00-22:00
5178,WETROAD,CARRETERA N-420 KM KM. 231,13250,DAIMIEL,Daimiel,CIUDAD REAL,7,39.076278,-3.596278,D,P,L-D: 24H
5136,REPSOL,"CALLE TIBURCIO, 98",13250,DAIMIEL,Daimiel,CIUDAD REAL,7,39.062222,-3.618194,D,P,L-D: 06:00-22:00
12296,GRUPO LOGISTICO CODAITRANS,"CALLE BODEGUEROS, PARCELA, 48",13250,DAIMIEL,Daimiel,CIUDAD REAL,7,39.076139,-3.593,D,P,L-D: 24H
13220,GRUPO TRANSLOGISTICA,"CALLE CARRETEROS, 1",13250,DAIMIEL,Daimiel,CIUDAD REAL,7,39.074583,-3.591028,D,P,L-D: 24H
12382,REPSOL,"AVENIDA DE LA ENERGIA, 1",13250,DAIMIEL,Daimiel,CIUDAD REAL,7,39.0485,-3.589639,N,P,L-V: 06:30-22:30; S-D: 09:00-21:00
5180,CEPSA,"CARRETERA N-420 KM. 103,3",13130,FUENCALIENTE,Fuencaliente,CIUDAD REAL,7,38.431194,-4.315556,D,P,L-D: 07:00-14:55 y 15:00-23:00
12709,SOCIEDAD COOPERATIVA AGRARIA EL SANTO CRISTO S. COOP. DE C-LM,"CALLE ALMAGRO, 3",13360,GRANATULA DE CALATRAVA,Granátula de Calatrava,CIUDAD REAL,7,38.799389,-3.741778,D,P,L-D: 24H
15576,LOS DONCELES ENERGY,"CAMINO LAGUNA, 14",13490,GUADALMEZ,Guadalmez,CIUDAD REAL,7,38.723639,-4.972833,D,P,L-D: 24H
9646,VITIVINICOLA SAN JOSE,"POLIGONO CALLE C P-1 B-1, S/N",13640,HERENCIA,Herencia,CIUDAD REAL,7,39.376667,-3.345556,N,R,L-D: 24H
14880,DELFINCARFUEL,"AVENIDA ALCAZAR DE SAN JUAN, SN",13640,HERENCIA,Herencia,CIUDAD REAL,7,39.374139,-3.343028,D,P,L-D: 24H
9845,REPSOL,"AUTOVIA A-4 KM. 153,350",13640,HERENCIA,Herencia,CIUDAD REAL,7,39.180472,-3.399056,D,P,L-D: 06:30-22:30
10262,PETRONOR,420 km 275,13640,HERENCIA,Herencia,CIUDAD REAL,7,39.37325,-3.344889,D,P,L-D: 06:00-12:00
9687,CEPSA,"CARRETERA NACIONAL 420 KM. 269,1",13640,HERENCIA,Herencia,CIUDAD REAL,7,39.352889,-3.402389,D,P,L-D: 24H
9359,OLEOVINICOLA LABOREÑA SDAD COOP DE C-LM,DON VICENTE PLAZA,13660,LABORES (LAS),Labores (Las),CIUDAD REAL,7,39.274667,-3.520028,D,R,L-D: 24H
9178,COOP. LOS LLANOS,POZOS S/N,13220,LLANOS DEL CAUDILLO,Llanos del Caudillo,CIUDAD REAL,7,39.119944,-3.352083,D,P,L: 08:00-14:00 y 16:00-20:00
12076,AUTOLAVADOS Y CARBURANTES ALSE SL,"CALLE MADRID, 18",13420,MALAGON,Malagón,CIUDAD REAL,7,39.158306,-3.845972,N,P,L-D: 24H
5194,CEPSA,"CALLE CERVANTES, 23",13420,MALAGON,Malagón,CIUDAD REAL,7,39.174167,-3.84875,D,P,L: 06:00-22:00
9086,"MONTES NORTE ENERGETICOS, S.L.","AVENIDA FUNDADORES COOPERATIVA, 69",13420,MALAGON,Malagón,CIUDAD REAL,7,39.167,-3.852333,N,P,L-D: 24H
5155,E.S. EL CRUCE,AUTOVIA DE ANDALUCIA KM. 173,13200,MANZANARES,Manzanares,CIUDAD REAL,7,39.005889,-3.384028,D,P,L-D: 06:00-23:00
10992,REPSOL,"CARRETERA CRTA.CR-141 KM 3,70 KM. 3,70",13200,MANZANARES,Manzanares,CIUDAD REAL,7,38.987028,-3.380194,I,P,L-D: 24H
4860,REPSOL,AUTOVIA A-4 KM. 167,13200,MANZANARES,Manzanares,CIUDAD REAL,7,39.023139,-3.3735,I,P,L-D: 06:30-22:30
5297,REPSOL,"CALLE CTRA LA SOLANA, 56",13200,MANZANARES,Manzanares,CIUDAD REAL,7,38.997972,-3.363361,I,P,L-D: 06:30-22:30
5153,REPSOL,"PASEO COLÓN, S/N",13200,MANZANARES,Manzanares,CIUDAD REAL,7,38.997972,-3.372222,D,P,L-S: 08:00-14:00
4777,CARREFOUR,CARRETERA ANTIGUA N-430 ESQ. CTRA. VILLARRUIBA KM. S/N,13200,MANZANARES,Manzanares,CIUDAD REAL,7,39.006528,-3.379389,N,P,L-D: 24H
12704,JESÚS DEL PERDÓN BODEGAS YUNTERO S. COOP. DE C-LM,"CALLE INDUSTRIAL D, 3",13200,MANZANARES,Manzanares,CIUDAD REAL,7,39.01125,-3.366611,N,P,L-D: 24H
5273,REPSOL,AUTOVIA A-4 KM. 162,13200,MANZANARES,Manzanares,CIUDAD REAL,7,39.108861,-3.37825,D,P,L-V: 06:00-00:00; S: 06:00-22:00; D: 08:00-00:00
5140,REPSOL,"CARRETERA N-4 KM. 171,1",13200,MANZANARES,Manzanares,CIUDAD REAL,7,39.023056,-3.373444,I,P,L-D: 06:00-22:00
16128,BALLENOIL,"CALLE DUQUE DE AHUMADA, 13",13200,MANZANARES,Manzanares,CIUDAD REAL,7,38.996139,-3.362722,N,P,L-D: 24H
10672,GALÁN DE MEMBRILLA,"CARRETERA LA SOLANA, 23 KM.",13230,MEMBRILLA,Membrilla,CIUDAD REAL,7,38.978667,-3.346917,I,P,L-D: 24H
4847,MOEVE,"AUTOVIA CARRETERA GENERAL DE ANDALUCIA KM. 178,800",13230,MEMBRILLA,Membrilla,CIUDAD REAL,7,38.957472,-3.383194,I,P,L-D: 24H
11339,GALAN DE MEMBRILLA,CARRETERA DE LA SOLANA 34,13230,MEMBRILLA,Membrilla,CIUDAD REAL,7,38.975472,-3.34125,D,P,L-D: 24H
14282,RODEROIL,"CARRETERA N 430 KM. 366,1",13230,MEMBRILLA,Membrilla,CIUDAD REAL,7,38.98625,-3.353639,D,P,L-D: 24H
10991,REPSOL,CARRETERA NACIONAL 430 KM 368 KM. 368,13230,MEMBRILLA,Membrilla,CIUDAD REAL,7,38.973667,-3.336417,D,P,L-V: 06:30-21:30; S-D: 09:00-14:00
9579,GRUPO CACHO - MOEVE,"CARRETERA NACIONAL 430 KM. 371,100",13230,MEMBRILLA,Membrilla,CIUDAD REAL,7,38.962278,-3.305444,I,P,L-D: 24H
13649,GASOLINERAS HT,CARRETERA VALDEPEÑAS KM. 12,13170,MIGUELTURRA,Miguelturra,CIUDAD REAL,7,38.965667,-3.896333,D,P,L-D: 24H
5100,CEPSA,"CARRETERA CM-4127 KM. 2,350",13170,MIGUELTURRA,Miguelturra,CIUDAD REAL,7,38.970417,-3.902361,D,P,L-D: 06:00-00:00
4844,CEPSA,CARRETERA CTRA VALDEPEÑAS-CIUDAD REAL KM. 4700,13170,MIGUELTURRA,Miguelturra,CIUDAD REAL,7,38.956111,-3.885472,D,P,L-D: 07:00-23:00
9583,EE.SS VALLE PIQUERAS,CARRETERA CM 3127 km 12.600,13326,MONTIEL,Montiel,CIUDAD REAL,7,38.699167,-2.878944,N,P,L-D: 06:30-22:00
12514,CASTILLO DE MONTIEL,"CARRERA VILLANUEVA DE LOS INFANTES, S/N",13326,MONTIEL,Montiel,CIUDAD REAL,7,38.69975,-2.882583,D,P,L-D: 24H
15689,SDAD. COOP. SANTIAGO APOSTOL,"CALLE C/ DIMAS MARTÍN C/V A C/ CALDERON, 2",13350,MORAL DE CALATRAVA,Moral de Calatrava,CIUDAD REAL,7,38.824194,-3.578889,D,P,L-D: 24H
4834,REPSOL,"CARRETERA CM-412 KM. 69,92",13350,MORAL DE CALATRAVA,Moral de Calatrava,CIUDAD REAL,7,38.824611,-3.567944,I,P,L-D: 06:00-22:00
5246,REPSOL,"AVENIDA DE LA CONSTITUCION, 46",13620,PEDRO MUÑOZ,Pedro Muñoz,CIUDAD REAL,7,39.406639,-2.950889,N,P,L-D: 07:00-22:00
16142,SHELL,"AVENIDA JUAN CARLOS I, 99",13620,PEDRO MUÑOZ,Pedro Muñoz,CIUDAD REAL,7,39.394028,-2.943833,D,P,L-D: 06:00-22:00
11483,SUMNISTROS AGRICOLAS DE PEDRO MUÑOZ S. COOP. DE C-LM,CARRETERA PEDRO MUÑOZ A SOCUELLAMOS KM. 1,13620,PEDRO MUÑOZ,Pedro Muñoz,CIUDAD REAL,7,39.396167,-2.937778,D,P,L-D: 24H
12546,GP ENERGIA,"CARRETERA 7211 KM. 0,200",13100,PIEDRABUENA,Piedrabuena,CIUDAD REAL,7,39.028861,-4.189333,D,P,L-D: 24H
14995,"AN ENERGETICOS, S.L.","POLIGONO LA PAJARILLA, 35",13100,PIEDRABUENA,Piedrabuena,CIUDAD REAL,7,39.037389,-4.186139,D,P,L-D: 24H
5201,MOEVE,"CARRETERA NACIONAL 430 KM. 219,7",13100,PIEDRABUENA,Piedrabuena,CIUDAD REAL,7,39.032861,-4.182528,I,P,L: 06:30-22:30
9913,COOPERATIVA SAN PANTALEON,CAMINO DE LA COOPERATIVA S/N,13120,PORZUNA,Porzuna,CIUDAD REAL,7,39.15325,-4.162778,I,R,L-D: 24H
5233,REPSOL,"CALLE TOLEDO,, 50",13120,PORZUNA,Porzuna,CIUDAD REAL,7,39.153139,-4.162472,I,P,L-S: 07:00-22:00; D: 08:00-15:00
5248,DURAMAX,CARRETERA CM-412 KM. 11,13179,POZUELO DE CALATRAVA,Pozuelo de Calatrava,CIUDAD REAL,7,38.914806,-3.836639,I,P,L-S: 06:00-22:00; D: 08:00-22:00
15281,COOPERATIVA NTRA SRA DE LOS SANTOS,"CALLE ALARCOS, 64",13179,POZUELO DE CALATRAVA,Pozuelo de Calatrava,CIUDAD REAL,7,38.912667,-3.841528,D,P,L-D: 07:00-22:00
12706,"MONTES NORTE ENERGETICOS, S.L.","CALLE CUATRO ESQUINAS ESQUINA LUIS SEVILLA, S/N",13109,PUEBLA DE DON RODRIGO,Puebla de Don Rodrigo,CIUDAD REAL,7,39.086583,-4.616917,D,P,L-D: 24H
5105,REPSOL,"CL AVENIDA CASTILLA-LA MANCHA, 1 (N-430 km 230)",13109,PUEBLA DE DON RODRIGO,Puebla de Don Rodrigo,CIUDAD REAL,7,39.083472,-4.616111,D,P,L-S: 07:00-21:00; D: 08:00-21:00
15993,E.S. LOGAFUELL,"AVENIDA DE LOS EMIGRANTES, 1",13342,PUEBLA DEL PRINCIPE,Puebla del Príncipe,CIUDAD REAL,7,38.568361,-2.926611,D,P,L-D: 24H
5209,REPSOL,"CR N-4, 134,8",13650,PUERTO LAPICE,Puerto Lápice,CIUDAD REAL,7,39.333222,-3.483361,D,P,L-D: 08:00-20:00
4431,GALP,"AUTOVIA N-IV KM. 140,7",13650,PUERTO LAPICE,Puerto Lápice,CIUDAD REAL,7,39.288222,-3.454194,D,P,L-D: 06:00-22:00
4432,GALP,"AUTOVIA N-IV KM. 140,5",13650,PUERTO LAPICE,Puerto Lápice,CIUDAD REAL,7,39.287556,-3.456833,I,P,L-D: 24H
15722,PETROL RED,CARRETERA ARGAMASILLA KM. 50,13500,PUERTOLLANO,Puertollano,CIUDAD REAL,7,38.704333,-4.1,D,P,L-D: 07:00-23:00
13589,FAMILY ENERGY,"AVENIDA ANDALUCIA, S/N",13500,PUERTOLLANO,Puertollano,CIUDAD REAL,7,38.681083,-4.083917,D,P,L-D: 24H
16381,PLENERGY,CARRETERA ARGAMASILLA KM. 22,13500,PUERTOLLANO,Puertollano,CIUDAD REAL,7,38.698583,-4.104806,D,P,L-D: 24H
5188,REPSOL,"CALLE ASDRUBAL, 68",13500,PUERTOLLANO,Puertollano,CIUDAD REAL,7,38.678778,-4.109361,D,P,L-D: 06:00-22:00
5206,REPSOL,"CARRETERA N420 KM. 160,500",13500,PUERTOLLANO,Puertollano,CIUDAD REAL,7,38.705222,-4.099833,I,P,L-D: 24H
12058,CARREFOUR,CARRETERA NACIONAL 420 KM. 160,13500,PUERTOLLANO,Puertollano,CIUDAD REAL,7,38.701556,-4.101667,D,P,L-D: 24H
5287,REPSOL,"CARRETERA CR-503 KM. 3,2",13500,PUERTOLLANO,Puertollano,CIUDAD REAL,7,38.679861,-4.070667,D,P,L-V: 06:00-22:00; S-D: 07:00-15:00
13311,CARBURANTES BLUE,"CARRETERA ALMODOVAR KM. 1,500",13500,PUERTOLLANO,Puertollano,CIUDAD REAL,7,38.704528,-4.118889,I,P,L-D: 24H
5306,REPSOL,"CR N-420, 160",13500,PUERTOLLANO,Puertollano,CIUDAD REAL,7,38.697778,-4.106,D,P,L-D: 06:00-22:00
14699,PETROPRIX,"CALLE CAÑADA REAL, S/N",13500,PUERTOLLANO,Puertollano,CIUDAD REAL,7,38.703722,-4.099639,N,P,L-D: 24H
4813,J.UTRILLA,"CARRETERA CM-4017 KM. 66,09",13194,RETUERTA DEL BULLAQUE,Retuerta del Bullaque,CIUDAD REAL,7,39.460306,-4.408333,I,P,L-D: 08:00-22:30
4896,REPSOL,"AVENIDA INDEPENDENCIA, 56",13114,ROBLEDO (EL),Robledo (El),CIUDAD REAL,7,39.217889,-4.285806,D,P,L-D: 07:00-21:00
8909,EL ROBLEDO,"CRTA.DE HORCAJO, S/N",13114,ROBLEDO (EL),Robledo (El),CIUDAD REAL,7,39.22,-4.293667,I,R,L-D: 24H
5102,REPSOL,"AVENIDA CASTILLA LA MANCHA, 59",13249,RUIDERA,Ruidera,CIUDAD REAL,7,38.978222,-2.883,I,P,L-D: 09:00-22:00
4822,REPSOL,"CALLE ARENAL, S/N",13414,SACERUELA,Saceruela,CIUDAD REAL,7,38.946306,-4.608472,D,P,L-D: 07:00-20:00
15501,SAT LOS POCICOS,"AVENIDA CONSTITUCION, 16",13247,SAN CARLOS DEL VALLE,San Carlos del Valle,CIUDAD REAL,7,38.847889,-3.243361,D,R,L-D: 24H
15019,ESTACION DE CARBURANTES SAN BARTOLOME APOSTOL,"CALLE CALVARIO, 6",13327,SANTA CRUZ DE LOS CAÑAMOS,Santa Cruz de los Cáñamos,CIUDAD REAL,7,38.63525,-2.864389,D,P,L-D: 24H
