request_id,request_received_date,request_type,transport_node_name_voltage,transport_position,autonomous_community,requested_access_capacity_mw,publication_month_end_date,contest_node
GENT-AC5-44350-25,2025-10-29,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,OLMEDO 400,OMD400-OMRN1,Castilla y León,42.5,,NO
GENT-AC6-44390-25,2025-10-29,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,OLMEDO 400,OMD400-OMRN1,Castilla y León,42.5,,NO
GENT-AC6-44391-25,2025-10-29,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,OLMEDO 400,OMD400-OMRN1,Castilla y León,42.5,,NO
AUT-29118-24,2024-03-14,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,OLMEDO 400,OMD400-OMRN1,Castilla y León,100,,NO
AUT-41331-25,2025-06-26,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,CARMONA 220,ONA220-CRPR1,Andalucía,20,,SI
AUT-40221-25,2025-05-19,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,CARMONA 220,ONA220-CRPR1,Andalucía,300,,SI
AUT-40018-25,2025-05-09,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,CARMONA 220,ONA220-CRPR1,Andalucía,20,,SI
AUT-40759-25,2025-06-03,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,CARMONA 400,ONA400-CARN1,Andalucía,15,,NO
GENT-AC4-48437-26,2026-01-08,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,ONCALA 220,ONC220-ADH,Castilla y León,20,,NO
GENT-AC4-44698-25,2025-11-12,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,ONCALA 220,ONC220-ADH,Castilla y León,3,,NO
GENT-AC5-44687-25,2025-11-12,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,ONCALA 220,ONC220-ADH,Castilla y León,5,,NO
GENT-AC5-31012-24,2024-06-03,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,ONCALA 220,ONC220-ADH,Castilla y León,2.8,,NO
GENT-41893-25,2025-07-16,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,ONDINAS 220,OND220-GR1,Castilla y León,32,,NO
GENT-39158-25,2025-04-09,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,ONDINAS 220,OND220-GR1,Castilla y León,43,,NO
GENT-42034-25,2025-07-28,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,ONDINAS 220,OND220-GR2,Castilla y León,25,,NO
GENT-39970-25,2025-05-08,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,ONDINAS 220,OND220-GR2,Castilla y León,43.9,,NO
GENT-40642-25,2025-05-29,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,ORCOYEN 220,ORC220-EER,Comunidad Foral de Navarra,50,,NO
GENT-40659-25,2025-05-29,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,ORCOYEN 220,ORC220-EER,Comunidad Foral de Navarra,50,,NO
GENT-36559-25,2025-01-24,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,ORCOYEN 220,ORC220-EER,Comunidad Foral de Navarra,49.99,,NO
GENT-37418-25,2025-02-07,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,ORCOYEN 220,ORC220-EER,Comunidad Foral de Navarra,50,,NO
GENT-37477-25,2025-02-10,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,ORCOYEN 220,ORC220-EER,Comunidad Foral de Navarra,30.73,,NO
GENT-37489-25,2025-02-11,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,ORCOYEN 220,ORC220-EER,Comunidad Foral de Navarra,50,,NO
GENT-37491-25,2025-02-11,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,ORCOYEN 220,ORC220-EER,Comunidad Foral de Navarra,49.99,,NO
GENT-36065-24,2024-12-16,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,ORCOYEN 220,ORC220-EER,Comunidad Foral de Navarra,5,,NO
GENT-36066-24,2024-12-16,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,ORCOYEN 220,ORC220-EER,Comunidad Foral de Navarra,5,,NO
GENT-35306-24,2024-12-02,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,ORCOYEN 220,ORC220-EER,Comunidad Foral de Navarra,53,,NO
GENT-35887-24,2024-12-11,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,ORCOYEN 220,ORC220-EER,Comunidad Foral de Navarra,5,,NO
GENT-35892-24,2024-12-11,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,ORCOYEN 220,ORC220-EER,Comunidad Foral de Navarra,5,,NO
GENT-35893-24,2024-12-11,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,ORCOYEN 220,ORC220-EER,Comunidad Foral de Navarra,5,,NO
GENT-35896-24,2024-12-11,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,ORCOYEN 220,ORC220-EER,Comunidad Foral de Navarra,5,,NO
AUT-39981-25,2025-05-13,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,EL PALMAR 400,PAL400-CSMU1,Región de Murcia,1,,NO
GENT-AC12-48454-26,2026-01-08,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,CAMPANARIO 400,PAN400-CREN1,Castilla-La Mancha,29.82,,NO
GENT-AC13-48245-25,2025-12-19,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,CAMPANARIO 400,PAN400-CREN1,Castilla-La Mancha,24,,NO
GENT-AC16-48247-25,2025-12-19,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,CAMPANARIO 400,PAN400-CREN1,Castilla-La Mancha,30,,NO
GENT-AC17-48250-25,2025-12-19,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,CAMPANARIO 400,PAN400-CREN1,Castilla-La Mancha,30,,NO
GENT-AC12-45035-25,2025-11-27,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,CAMPANARIO 400,PAN400-CREN1,Castilla-La Mancha,35,,NO
GENT-AC15-45043-25,2025-11-27,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,CAMPANARIO 400,PAN400-CREN1,Castilla-La Mancha,120,,NO
GENT-AC16-45048-25,2025-11-27,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,CAMPANARIO 400,PAN400-CREN1,Castilla-La Mancha,30,,NO
GENT-AC16-44625-25,2025-11-06,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,CAMPANARIO 400,PAN400-CREN1,Castilla-La Mancha,30,,NO
GENT-AC10-42854-25,2025-08-26,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,CAMPANARIO 400,PAN400-CREN1,Castilla-La Mancha,20,,NO
GENT-AC10-42917-25,2025-08-26,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,CAMPANARIO 400,PAN400-CREN1,Castilla-La Mancha,20,,NO
GENT-AC6-42527-25,2025-08-04,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,CAMPANARIO 400,PAN400-CREN1,Castilla-La Mancha,30,,NO
GENT-AC12-39251-25,2025-04-10,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,CAMPANARIO 400,PAN400-CREN1,Castilla-La Mancha,32,,NO
GENT-AC7-37627-25,2025-02-14,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,CAMPANARIO 400,PAN400-CREN1,Castilla-La Mancha,3.82,,NO
GENT-AC7-38441-25,2025-03-11,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,CAMPANARIO 400,PAN400-CREN1,Castilla-La Mancha,4,,NO
GENT-AC9-38438-25,2025-03-11,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,CAMPANARIO 400,PAN400-CREN1,Castilla-La Mancha,20,,NO
GENT-AC9-38443-25,2025-03-11,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,CAMPANARIO 400,PAN400-CREN1,Castilla-La Mancha,20,,NO
GENT-AC6-40367-25,2025-05-23,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,PICON 220,PCN220-C1PN1,Castilla-La Mancha,19.8,,SI
AUT-35987-24,2025-01-10,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,PICON 220,PCN220-C1PN1,Castilla-La Mancha,100,,SI
AUT-37368-25,2025-02-12,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,PICON 220,PCN220-C1PN1,Castilla-La Mancha,9,,SI
GENT-AC5-29597-24,2024-04-17,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,PICON 220,PCN220-PRZN1,Castilla-La Mancha,20,,SI
GENT-AC5-29694-24,2024-04-17,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,PICON 220,PCN220-PRZN1,Castilla-La Mancha,20,,SI
GENT-AC6-29695-24,2024-04-17,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,PICON 220,PCN220-PRZN1,Castilla-La Mancha,20,,SI
GENT-43980-25,2025-10-16,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,LA PEREDA 220,PDA220-ATP1,Principado de Asturias,24,,NO
AUT-40967-25,2025-06-13,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,PRADILLOS 220,PDL220-C1PS1,Castilla-La Mancha,65,,NO
AUT-AC1-40858-25,2025-06-13,Solicitud de actualización de consumo existente destinada a incrementar la capacidad de acceso otorgado.,PRADILLOS 220,PDL220-C1PS1,Castilla-La Mancha,10.5,,NO
AUT-34803-24,2024-11-07,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,PRADILLOS 220,PDL220-C1PS1,Castilla-La Mancha,65,,NO
GENT-48381-25,2026-01-02,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,PEÑADRADA 220,PEN220-GR1,Castilla y León,29.4,,NO
GENT-48383-25,2026-01-02,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,PEÑADRADA 220,PEN220-GR1,Castilla y León,49.35,,NO
GENT-AC3-44169-25,2025-10-22,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,PEÑADRADA 220,PEN220-GR2,Castilla y León,29,,NO
GENT-34999-24,2024-12-02,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,PEÑADRADA 220,PEN220-GR2,Castilla y León,49.734999999999999,,NO
DEA-31183-24,2024-06-07,Solicitud de consumo solicitando permiso en posición con motivación dedicada a la conexión de consumo.,PEÑAFLOR 220,PFL220-CON1,Aragón,150,,SI
DEA-30125-24,2024-05-01,Solicitud de consumo solicitando permiso en posición con motivación dedicada a la conexión de consumo.,PEÑAFLOR 220,"PFL220-CON1, PFL220-CON2",Aragón,300,,SI
DEA-30214-24,2024-05-09,Solicitud de consumo solicitando permiso en posición con motivación dedicada a la conexión de consumo.,PEÑAFLOR 220,"PFL220-CON1, PFL220-CON2",Aragón,300,,SI
DEA-31364-24,2024-06-14,Solicitud de consumo solicitando permiso en posición con motivación dedicada a la conexión de consumo.,PEÑAFLOR 220,"PFL220-CON3, PFL220-CON4",Aragón,100,,SI
DEA-31396-24,2024-06-19,Solicitud de consumo solicitando permiso en posición con motivación dedicada a la conexión de consumo.,PEÑAFLOR 220,"PFL220-CON3, PFL220-CON4",Aragón,100,,SI
AUT-29635-24,2024-04-12,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,PEÑAFLOR 400,PFL400-C1PF1,Aragón,45,,NO
DEA-AC3-35775-24,2024-12-06,Solicitud de actualización de consumo existente destinada a incrementar la capacidad de acceso otorgado.,PEÑAFLOR 400,PFL400-CON1,Aragón,150,,NO
DEA-27244-23,2023-12-15,Solicitud de consumo solicitando permiso en posición con motivación dedicada a la conexión de consumo.,PEÑAFLOR 400,PFL400-CON1,Aragón,150,,NO
DEA-AC4-36069-24,2024-12-16,Solicitud de actualización de consumo existente destinada a incrementar la capacidad de acceso otorgado.,PEÑAFLOR 400,PFL400-CON2,Aragón,300,,NO
DEA-29643-24,2024-04-13,Solicitud de consumo solicitando permiso en posición con motivación dedicada a la conexión de consumo.,PEÑAFLOR 400,PFL400-CON2,Aragón,150,,NO
GENT-36885-25,2025-01-20,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,PUEBLA DE GUZMAN 220,PGZ220-EER,Andalucía,35,,NO
GENT-36887-25,2025-01-20,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,PUEBLA DE GUZMAN 220,PGZ220-EER,Andalucía,24,,NO
GENT-37360-25,2025-02-05,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,PUEBLA DE GUZMAN 220,PGZ220-EER,Andalucía,29,,NO
GENT-36447-25,2025-01-02,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,PUEBLA DE GUZMAN 220,PGZ220-EER,Andalucía,50,,NO
AUT-33722-24,2024-09-26,Solicitud de consumo en régimen de autoconsumo para instalación de consumo conectada en posición de evacuación de generación.,PUEBLA DE GUZMAN 220,PGZ220-EER,Andalucía,30,,NO
GENT-AC8-38665-25,2025-03-19,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,PUEBLA DE GUZMAN 220,PGZ220-TRP1,Andalucía,150,,NO
GENT-AC8-37849-25,2025-02-21,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,PUEBLA DE GUZMAN 220,PGZ220-TRP1,Andalucía,26.36,,NO
GENT-36721-25,2025-01-13,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,PUEBLA DE GUZMAN 220,PGZ220-TRP1,Andalucía,20,,NO
GENT-37332-25,2025-02-04,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,PUEBLA DE GUZMAN 220,PGZ220-TRP1,Andalucía,35,,NO
GENT-36073-24,2025-01-10,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,PUEBLA DE GUZMAN 220,PGZ220-TRP1,Andalucía,28.99,,NO
GENT-AC6-35056-24,2024-11-18,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,PUEBLA DE GUZMAN 220,PGZ220-TRP1,Andalucía,100,,NO
GENT-AC7-35138-24,2024-11-21,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,PUEBLA DE GUZMAN 220,PGZ220-TRP1,Andalucía,80,,NO
GENT-AC5-31539-24,2024-06-24,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,PUEBLA DE GUZMAN 220,PGZ220-TRP1,Andalucía,25,,NO
GENT-AC4-29599-24,2024-04-11,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,PUEBLA DE GUZMAN 220,PGZ220-TRP1,Andalucía,27.46,,NO
GENT-39160-25,2025-04-25,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,PIEROLA 220,PIE220-C1PI1,Cataluña,50,,NO
GENT-38346-25,2025-03-17,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,PIEROLA 220,PIE220-C1PI1,Cataluña,49.9,,NO
GENT-38367-25,2025-03-13,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,PIEROLA 220,PIE220-C1PI1,Cataluña,35,,NO
GENT-38419-25,2025-03-17,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,PIEROLA 220,PIE220-C1PI1,Cataluña,49.98,,NO
GENT-38745-25,2025-03-21,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,PIEROLA 220,PIE220-C1PI1,Cataluña,50,,NO
GENT-38160-25,2025-03-04,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,PIEROLA 220,PIE220-C1PI1,Cataluña,49.99,,NO
GENT-38213-25,2025-03-06,Solicitud de almacenamiento conectado a la red de transporte que consume energía de la red.,PIEROLA 220,PIE220-C1PI1,Cataluña,49.99,,NO
