Provincias	Categoría	Meses	Total
24 León	Total	Diciembre	32,82
24 León	Total estrellas de oro	Total	48,75
24 León	Total estrellas de oro	Enero	32,61
24 León	Total estrellas de oro	Febrero	36,46
24 León	Total estrellas de oro	Marzo	41,94
24 León	Total estrellas de oro	Abril	43,74
24 León	Total estrellas de oro	Mayo	51,56
24 León	Total estrellas de oro	Junio	50,92
24 León	Total estrellas de oro	Julio	54,72
24 León	Total estrellas de oro	Agosto	68,81
24 León	Total estrellas de oro	Septiembre	57,96
24 León	Total estrellas de oro	Octubre	54,80
24 León	Total estrellas de oro	Noviembre	44,75
24 León	Total estrellas de oro	Diciembre	38,95
24 León	Cinco estrellas de oro	Total	.
24 León	Cinco estrellas de oro	Enero	.
24 León	Cinco estrellas de oro	Febrero	.
24 León	Cinco estrellas de oro	Marzo	.
24 León	Cinco estrellas de oro	Abril	.
24 León	Cinco estrellas de oro	Mayo	.
24 León	Cinco estrellas de oro	Junio	.
24 León	Cinco estrellas de oro	Julio	.
24 León	Cinco estrellas de oro	Agosto	.
24 León	Cinco estrellas de oro	Septiembre	.
24 León	Cinco estrellas de oro	Octubre	.
24 León	Cinco estrellas de oro	Noviembre	.
24 León	Cinco estrellas de oro	Diciembre	.
24 León	Cuatro estrellas de oro	Total	55,55
24 León	Cuatro estrellas de oro	Enero	38,53
24 León	Cuatro estrellas de oro	Febrero	42,79
24 León	Cuatro estrellas de oro	Marzo	48,36
24 León	Cuatro estrellas de oro	Abril	52,11
24 León	Cuatro estrellas de oro	Mayo	59,68
24 León	Cuatro estrellas de oro	Junio	57,65
24 León	Cuatro estrellas de oro	Julio	61,13
24 León	Cuatro estrellas de oro	Agosto	76,52
24 León	Cuatro estrellas de oro	Septiembre	67,19
24 León	Cuatro estrellas de oro	Octubre	63,63
24 León	Cuatro estrellas de oro	Noviembre	49,42
24 León	Cuatro estrellas de oro	Diciembre	41,09
24 León	Tres estrellas de oro	Total	52,40
24 León	Tres estrellas de oro	Enero	33,92
24 León	Tres estrellas de oro	Febrero	36,21
24 León	Tres estrellas de oro	Marzo	42,85
24 León	Tres estrellas de oro	Abril	48,98
24 León	Tres estrellas de oro	Mayo	58,88
24 León	Tres estrellas de oro	Junio	58,23
24 León	Tres estrellas de oro	Julio	59,11
24 León	Tres estrellas de oro	Agosto	73,03
24 León	Tres estrellas de oro	Septiembre	62,68
24 León	Tres estrellas de oro	Octubre	57,20
24 León	Tres estrellas de oro	Noviembre	48,78
24 León	Tres estrellas de oro	Diciembre	42,91
24 León	Dos estrellas de oro	Total	27,50
24 León	Dos estrellas de oro	Enero	16,36
24 León	Dos estrellas de oro	Febrero	21,27
24 León	Dos estrellas de oro	Marzo	24,98
24 León	Dos estrellas de oro	Abril	17,12
24 León	Dos estrellas de oro	Mayo	23,50
24 León	Dos estrellas de oro	Junio	25,64
24 León	Dos estrellas de oro	Julio	34,62
24 León	Dos estrellas de oro	Agosto	46,43
24 León	Dos estrellas de oro	Septiembre	32,12
24 León	Dos estrellas de oro	Octubre	31,12
24 León	Dos estrellas de oro	Noviembre	28,30
24 León	Dos estrellas de oro	Diciembre	25,78
24 León	Una estrella de oro	Total	30,62
24 León	Una estrella de oro	Enero	.
24 León	Una estrella de oro	Febrero	.
24 León	Una estrella de oro	Marzo	.
24 León	Una estrella de oro	Abril	.
24 León	Una estrella de oro	Mayo	.
24 León	Una estrella de oro	Junio	29,48
24 León	Una estrella de oro	Julio	.
24 León	Una estrella de oro	Agosto	44,17
24 León	Una estrella de oro	Septiembre	30,98
24 León	Una estrella de oro	Octubre	27,20
24 León	Una estrella de oro	Noviembre	22,95
24 León	Una estrella de oro	Diciembre	.
24 León	Total estrellas de plata	Total	27,59
24 León	Total estrellas de plata	Enero	12,56
24 León	Total estrellas de plata	Febrero	16,15
24 León	Total estrellas de plata	Marzo	24,27
24 León	Total estrellas de plata	Abril	22,30
24 León	Total estrellas de plata	Mayo	32,98
24 León	Total estrellas de plata	Junio	32,06
24 León	Total estrellas de plata	Julio	33,76
24 León	Total estrellas de plata	Agosto	41,21
24 León	Total estrellas de plata	Septiembre	32,93
24 León	Total estrellas de plata	Octubre	27,57
24 León	Total estrellas de plata	Noviembre	22,09
24 León	Total estrellas de plata	Diciembre	22,49
24 León	Dos y tres estrellas de plata	Total	29,43
24 León	Dos y tres estrellas de plata	Enero	14,79
24 León	Dos y tres estrellas de plata	Febrero	19,39
24 León	Dos y tres estrellas de plata	Marzo	27,11
24 León	Dos y tres estrellas de plata	Abril	24,74
24 León	Dos y tres estrellas de plata	Mayo	31,27
24 León	Dos y tres estrellas de plata	Junio	30,76
24 León	Dos y tres estrellas de plata	Julio	34,72
24 León	Dos y tres estrellas de plata	Agosto	46,73
24 León	Dos y tres estrellas de plata	Septiembre	32,30
24 León	Dos y tres estrellas de plata	Octubre	26,48
24 León	Dos y tres estrellas de plata	Noviembre	25,35
24 León	Dos y tres estrellas de plata	Diciembre	33,02
24 León	Una estrella de plata	Total	25,99
24 León	Una estrella de plata	Enero	10,84
24 León	Una estrella de plata	Febrero	13,27
24 León	Una estrella de plata	Marzo	22,00
24 León	Una estrella de plata	Abril	20,03
24 León	Una estrella de plata	Mayo	34,49
24 León	Una estrella de plata	Junio	33,19
24 León	Una estrella de plata	Julio	32,98
24 León	Una estrella de plata	Agosto	36,62
24 León	Una estrella de plata	Septiembre	33,46
24 León	Una estrella de plata	Octubre	28,56
24 León	Una estrella de plata	Noviembre	18,81
24 León	Una estrella de plata	Diciembre	12,27
25 Lleida	Total	Total	39,03
25 Lleida	Total	Enero	43,56
25 Lleida	Total	Febrero	47,09
25 Lleida	Total	Marzo	42,58
25 Lleida	Total	Abril	25,62
25 Lleida	Total	Mayo	30,36
25 Lleida	Total	Junio	36,48
25 Lleida	Total	Julio	43,99
25 Lleida	Total	Agosto	55,64
25 Lleida	Total	Septiembre	34,63
25 Lleida	Total	Octubre	31,41
25 Lleida	Total	Noviembre	27,57
25 Lleida	Total	Diciembre	34,70
25 Lleida	Total estrellas de oro	Total	41,29
25 Lleida	Total estrellas de oro	Enero	45,90
25 Lleida	Total estrellas de oro	Febrero	50,10
25 Lleida	Total estrellas de oro	Marzo	45,28
25 Lleida	Total estrellas de oro	Abril	27,71
25 Lleida	Total estrellas de oro	Mayo	32,07
25 Lleida	Total estrellas de oro	Junio	38,31
25 Lleida	Total estrellas de oro	Julio	46,59
25 Lleida	Total estrellas de oro	Agosto	57,96
25 Lleida	Total estrellas de oro	Septiembre	37,34
25 Lleida	Total estrellas de oro	Octubre	33,05
25 Lleida	Total estrellas de oro	Noviembre	28,62
25 Lleida	Total estrellas de oro	Diciembre	35,82
25 Lleida	Cinco estrellas de oro	Total	57,94
25 Lleida	Cinco estrellas de oro	Enero	65,30
25 Lleida	Cinco estrellas de oro	Febrero	67,81
25 Lleida	Cinco estrellas de oro	Marzo	54,91
25 Lleida	Cinco estrellas de oro	Abril	.
25 Lleida	Cinco estrellas de oro	Mayo	.
25 Lleida	Cinco estrellas de oro	Junio	.
25 Lleida	Cinco estrellas de oro	Julio	.
25 Lleida	Cinco estrellas de oro	Agosto	.
25 Lleida	Cinco estrellas de oro	Septiembre	.
25 Lleida	Cinco estrellas de oro	Octubre	.
25 Lleida	Cinco estrellas de oro	Noviembre	.
25 Lleida	Cinco estrellas de oro	Diciembre	43,64
25 Lleida	Cuatro estrellas de oro	Total	51,22
25 Lleida	Cuatro estrellas de oro	Enero	57,12
25 Lleida	Cuatro estrellas de oro	Febrero	62,67
25 Lleida	Cuatro estrellas de oro	Marzo	55,12
25 Lleida	Cuatro estrellas de oro	Abril	37,55
25 Lleida	Cuatro estrellas de oro	Mayo	43,75
25 Lleida	Cuatro estrellas de oro	Junio	46,91
25 Lleida	Cuatro estrellas de oro	Julio	56,05
25 Lleida	Cuatro estrellas de oro	Agosto	68,09
25 Lleida	Cuatro estrellas de oro	Septiembre	48,58
25 Lleida	Cuatro estrellas de oro	Octubre	46,67
25 Lleida	Cuatro estrellas de oro	Noviembre	35,92
25 Lleida	Cuatro estrellas de oro	Diciembre	43,53
25 Lleida	Tres estrellas de oro	Total	38,73
25 Lleida	Tres estrellas de oro	Enero	42,75
25 Lleida	Tres estrellas de oro	Febrero	46,80
25 Lleida	Tres estrellas de oro	Marzo	40,89
25 Lleida	Tres estrellas de oro	Abril	27,46
25 Lleida	Tres estrellas de oro	Mayo	30,70
25 Lleida	Tres estrellas de oro	Junio	38,43
25 Lleida	Tres estrellas de oro	Julio	43,51
25 Lleida	Tres estrellas de oro	Agosto	55,48
25 Lleida	Tres estrellas de oro	Septiembre	33,02
25 Lleida	Tres estrellas de oro	Octubre	27,99
25 Lleida	Tres estrellas de oro	Noviembre	24,23
25 Lleida	Tres estrellas de oro	Diciembre	33,45
25 Lleida	Dos estrellas de oro	Total	35,52
25 Lleida	Dos estrellas de oro	Enero	39,09
25 Lleida	Dos estrellas de oro	Febrero	45,05
25 Lleida	Dos estrellas de oro	Marzo	42,87
25 Lleida	Dos estrellas de oro	Abril	17,83
25 Lleida	Dos estrellas de oro	Mayo	22,43
25 Lleida	Dos estrellas de oro	Junio	32,15
25 Lleida	Dos estrellas de oro	Julio	43,52
25 Lleida	Dos estrellas de oro	Agosto	53,56
25 Lleida	Dos estrellas de oro	Septiembre	29,28
25 Lleida	Dos estrellas de oro	Octubre	22,60
25 Lleida	Dos estrellas de oro	Noviembre	20,69
25 Lleida	Dos estrellas de oro	Diciembre	32,73
25 Lleida	Una estrella de oro	Total	33,97
25 Lleida	Una estrella de oro	Enero	32,56
25 Lleida	Una estrella de oro	Febrero	35,22
25 Lleida	Una estrella de oro	Marzo	37,89
25 Lleida	Una estrella de oro	Abril	25,92
25 Lleida	Una estrella de oro	Mayo	30,32
25 Lleida	Una estrella de oro	Junio	31,77
25 Lleida	Una estrella de oro	Julio	39,15
25 Lleida	Una estrella de oro	Agosto	50,05
25 Lleida	Una estrella de oro	Septiembre	35,16
25 Lleida	Una estrella de oro	Octubre	29,44
25 Lleida	Una estrella de oro	Noviembre	30,10
25 Lleida	Una estrella de oro	Diciembre	25,44
25 Lleida	Total estrellas de plata	Total	29,21
25 Lleida	Total estrellas de plata	Enero	30,35
25 Lleida	Total estrellas de plata	Febrero	32,96
25 Lleida	Total estrellas de plata	Marzo	29,89
25 Lleida	Total estrellas de plata	Abril	18,52
25 Lleida	Total estrellas de plata	Mayo	23,67
25 Lleida	Total estrellas de plata	Junio	28,42
25 Lleida	Total estrellas de plata	Julio	32,89
25 Lleida	Total estrellas de plata	Agosto	45,99
25 Lleida	Total estrellas de plata	Septiembre	24,25
25 Lleida	Total estrellas de plata	Octubre	24,83
25 Lleida	Total estrellas de plata	Noviembre	23,64
25 Lleida	Total estrellas de plata	Diciembre	28,83
25 Lleida	Dos y tres estrellas de plata	Total	34,02
25 Lleida	Dos y tres estrellas de plata	Enero	34,07
25 Lleida	Dos y tres estrellas de plata	Febrero	38,41
25 Lleida	Dos y tres estrellas de plata	Marzo	35,31
25 Lleida	Dos y tres estrellas de plata	Abril	22,54
25 Lleida	Dos y tres estrellas de plata	Mayo	29,98
25 Lleida	Dos y tres estrellas de plata	Junio	34,26
25 Lleida	Dos y tres estrellas de plata	Julio	35,70
25 Lleida	Dos y tres estrellas de plata	Agosto	50,74
25 Lleida	Dos y tres estrellas de plata	Septiembre	27,34
25 Lleida	Dos y tres estrellas de plata	Octubre	27,00
25 Lleida	Dos y tres estrellas de plata	Noviembre	28,92
25 Lleida	Dos y tres estrellas de plata	Diciembre	35,09
25 Lleida	Una estrella de plata	Total	19,24
25 Lleida	Una estrella de plata	Enero	18,47
25 Lleida	Una estrella de plata	Febrero	17,49
25 Lleida	Una estrella de plata	Marzo	17,58
25 Lleida	Una estrella de plata	Abril	11,16
25 Lleida	Una estrella de plata	Mayo	14,04
25 Lleida	Una estrella de plata	Junio	18,30
25 Lleida	Una estrella de plata	Julio	26,70
25 Lleida	Una estrella de plata	Agosto	35,15
25 Lleida	Una estrella de plata	Septiembre	18,11
25 Lleida	Una estrella de plata	Octubre	20,97
25 Lleida	Una estrella de plata	Noviembre	14,60
25 Lleida	Una estrella de plata	Diciembre	16,18
27 Lugo	Total	Total	37,61
27 Lugo	Total	Enero	16,45
27 Lugo	Total	Febrero	20,80
27 Lugo	Total	Marzo	27,63
27 Lugo	Total	Abril	32,46
27 Lugo	Total	Mayo	41,72
27 Lugo	Total	Junio	42,77
27 Lugo	Total	Julio	47,60
27 Lugo	Total	Agosto	62,80
27 Lugo	Total	Septiembre	49,44
27 Lugo	Total	Octubre	39,19
27 Lugo	Total	Noviembre	27,37
27 Lugo	Total	Diciembre	21,40
27 Lugo	Total estrellas de oro	Total	42,08
27 Lugo	Total estrellas de oro	Enero	19,62
27 Lugo	Total estrellas de oro	Febrero	25,46
27 Lugo	Total estrellas de oro	Marzo	32,39
27 Lugo	Total estrellas de oro	Abril	35,71
27 Lugo	Total estrellas de oro	Mayo	44,51
27 Lugo	Total estrellas de oro	Junio	46,32
27 Lugo	Total estrellas de oro	Julio	53,10
27 Lugo	Total estrellas de oro	Agosto	69,88
27 Lugo	Total estrellas de oro	Septiembre	53,93
27 Lugo	Total estrellas de oro	Octubre	43,37
27 Lugo	Total estrellas de oro	Noviembre	33,81
27 Lugo	Total estrellas de oro	Diciembre	27,01
27 Lugo	Cinco estrellas de oro	Total	0,00
27 Lugo	Cinco estrellas de oro	Enero	0,00
27 Lugo	Cinco estrellas de oro	Febrero	0,00
27 Lugo	Cinco estrellas de oro	Marzo	0,00
27 Lugo	Cinco estrellas de oro	Abril	0,00
27 Lugo	Cinco estrellas de oro	Mayo	0,00
27 Lugo	Cinco estrellas de oro	Junio	0,00
27 Lugo	Cinco estrellas de oro	Julio	0,00
27 Lugo	Cinco estrellas de oro	Agosto	0,00
27 Lugo	Cinco estrellas de oro	Septiembre	0,00
27 Lugo	Cinco estrellas de oro	Octubre	0,00
27 Lugo	Cinco estrellas de oro	Noviembre	0,00
27 Lugo	Cinco estrellas de oro	Diciembre	0,00
27 Lugo	Cuatro estrellas de oro	Total	49,05
27 Lugo	Cuatro estrellas de oro	Enero	22,16
27 Lugo	Cuatro estrellas de oro	Febrero	30,00
27 Lugo	Cuatro estrellas de oro	Marzo	39,20
27 Lugo	Cuatro estrellas de oro	Abril	42,98
27 Lugo	Cuatro estrellas de oro	Mayo	54,43
27 Lugo	Cuatro estrellas de oro	Junio	55,33
27 Lugo	Cuatro estrellas de oro	Julio	60,56
27 Lugo	Cuatro estrellas de oro	Agosto	77,80
27 Lugo	Cuatro estrellas de oro	Septiembre	66,05
27 Lugo	Cuatro estrellas de oro	Octubre	53,91
27 Lugo	Cuatro estrellas de oro	Noviembre	43,70
27 Lugo	Cuatro estrellas de oro	Diciembre	31,88
27 Lugo	Tres estrellas de oro	Total	48,26
27 Lugo	Tres estrellas de oro	Enero	31,50
27 Lugo	Tres estrellas de oro	Febrero	34,85
27 Lugo	Tres estrellas de oro	Marzo	38,91
27 Lugo	Tres estrellas de oro	Abril	40,79
27 Lugo	Tres estrellas de oro	Mayo	49,75
27 Lugo	Tres estrellas de oro	Junio	48,10
27 Lugo	Tres estrellas de oro	Julio	56,36
27 Lugo	Tres estrellas de oro	Agosto	72,24
27 Lugo	Tres estrellas de oro	Septiembre	59,58
27 Lugo	Tres estrellas de oro	Octubre	48,27
27 Lugo	Tres estrellas de oro	Noviembre	39,05
27 Lugo	Tres estrellas de oro	Diciembre	31,41
27 Lugo	Dos estrellas de oro	Total	32,43
27 Lugo	Dos estrellas de oro	Enero	14,45
27 Lugo	Dos estrellas de oro	Febrero	17,55
27 Lugo	Dos estrellas de oro	Marzo	23,85
27 Lugo	Dos estrellas de oro	Abril	23,85
27 Lugo	Dos estrellas de oro	Mayo	30,09
27 Lugo	Dos estrellas de oro	Junio	37,53
27 Lugo	Dos estrellas de oro	Julio	45,43
27 Lugo	Dos estrellas de oro	Agosto	60,90
27 Lugo	Dos estrellas de oro	Septiembre	37,86
27 Lugo	Dos estrellas de oro	Octubre	28,48
27 Lugo	Dos estrellas de oro	Noviembre	18,28
27 Lugo	Dos estrellas de oro	Diciembre	17,91
27 Lugo	Una estrella de oro	Total	31,69
27 Lugo	Una estrella de oro	Enero	10,84
27 Lugo	Una estrella de oro	Febrero	16,02
27 Lugo	Una estrella de oro	Marzo	21,96
27 Lugo	Una estrella de oro	Abril	30,70
27 Lugo	Una estrella de oro	Mayo	35,69
27 Lugo	Una estrella de oro	Junio	35,14
27 Lugo	Una estrella de oro	Julio	44,17
27 Lugo	Una estrella de oro	Agosto	61,01
27 Lugo	Una estrella de oro	Septiembre	43,30
27 Lugo	Una estrella de oro	Octubre	30,84
27 Lugo	Una estrella de oro	Noviembre	18,25
27 Lugo	Una estrella de oro	Diciembre	16,46
27 Lugo	Total estrellas de plata	Total	30,01
27 Lugo	Total estrellas de plata	Enero	11,01
27 Lugo	Total estrellas de plata	Febrero	12,92
27 Lugo	Total estrellas de plata	Marzo	18,92
27 Lugo	Total estrellas de plata	Abril	27,19
27 Lugo	Total estrellas de plata	Mayo	37,28
27 Lugo	Total estrellas de plata	Junio	36,86
27 Lugo	Total estrellas de plata	Julio	38,79
27 Lugo	Total estrellas de plata	Agosto	51,36
27 Lugo	Total estrellas de plata	Septiembre	41,83
27 Lugo	Total estrellas de plata	Octubre	32,03
27 Lugo	Total estrellas de plata	Noviembre	15,39
27 Lugo	Total estrellas de plata	Diciembre	10,30
27 Lugo	Dos y tres estrellas de plata	Total	31,58
27 Lugo	Dos y tres estrellas de plata	Enero	15,03
27 Lugo	Dos y tres estrellas de plata	Febrero	15,83
27 Lugo	Dos y tres estrellas de plata	Marzo	21,89
27 Lugo	Dos y tres estrellas de plata	Abril	27,82
27 Lugo	Dos y tres estrellas de plata	Mayo	40,38
27 Lugo	Dos y tres estrellas de plata	Junio	39,05
27 Lugo	Dos y tres estrellas de plata	Julio	42,26
27 Lugo	Dos y tres estrellas de plata	Agosto	51,99
27 Lugo	Dos y tres estrellas de plata	Septiembre	42,06
27 Lugo	Dos y tres estrellas de plata	Octubre	30,29
27 Lugo	Dos y tres estrellas de plata	Noviembre	18,69
27 Lugo	Dos y tres estrellas de plata	Diciembre	11,14
27 Lugo	Una estrella de plata	Total	27,85
27 Lugo	Una estrella de plata	Enero	6,49
27 Lugo	Una estrella de plata	Febrero	8,77
27 Lugo	Una estrella de plata	Marzo	15,05
27 Lugo	Una estrella de plata	Abril	26,37
27 Lugo	Una estrella de plata	Mayo	33,53
27 Lugo	Una estrella de plata	Junio	33,70
27 Lugo	Una estrella de plata	Julio	33,99
27 Lugo	Una estrella de plata	Agosto	50,55
27 Lugo	Una estrella de plata	Septiembre	41,52
27 Lugo	Una estrella de plata	Octubre	34,34
27 Lugo	Una estrella de plata	Noviembre	9,56
27 Lugo	Una estrella de plata	Diciembre	8,85
28 Madrid	Total	Total	58,78
28 Madrid	Total	Enero	47,65
28 Madrid	Total	Febrero	53,68
28 Madrid	Total	Marzo	58,92
28 Madrid	Total	Abril	61,40
28 Madrid	Total	Mayo	63,89
28 Madrid	Total	Junio	62,44
28 Madrid	Total	Julio	59,87
28 Madrid	Total	Agosto	53,84
28 Madrid	Total	Septiembre	61,53
28 Madrid	Total	Octubre	64,74
28 Madrid	Total	Noviembre	60,83
28 Madrid	Total	Diciembre	56,16
28 Madrid	Total estrellas de oro	Total	59,70
28 Madrid	Total estrellas de oro	Enero	48,00
28 Madrid	Total estrellas de oro	Febrero	54,20
28 Madrid	Total estrellas de oro	Marzo	59,93
28 Madrid	Total estrellas de oro	Abril	61,82
28 Madrid	Total estrellas de oro	Mayo	65,03
28 Madrid	Total estrellas de oro	Junio	63,57
28 Madrid	Total estrellas de oro	Julio	60,86
28 Madrid	Total estrellas de oro	Agosto	55,24
28 Madrid	Total estrellas de oro	Septiembre	61,98
28 Madrid	Total estrellas de oro	Octubre	65,86
28 Madrid	Total estrellas de oro	Noviembre	62,14
28 Madrid	Total estrellas de oro	Diciembre	57,46
28 Madrid	Cinco estrellas de oro	Total	54,84
28 Madrid	Cinco estrellas de oro	Enero	41,27
28 Madrid	Cinco estrellas de oro	Febrero	46,71
28 Madrid	Cinco estrellas de oro	Marzo	52,99
28 Madrid	Cinco estrellas de oro	Abril	57,44
28 Madrid	Cinco estrellas de oro	Mayo	61,23
28 Madrid	Cinco estrellas de oro	Junio	60,73
28 Madrid	Cinco estrellas de oro	Julio	61,20
28 Madrid	Cinco estrellas de oro	Agosto	46,20
28 Madrid	Cinco estrellas de oro	Septiembre	59,78
28 Madrid	Cinco estrellas de oro	Octubre	63,71
28 Madrid	Cinco estrellas de oro	Noviembre	56,39
28 Madrid	Cinco estrellas de oro	Diciembre	49,98
28 Madrid	Cuatro estrellas de oro	Total	61,15
28 Madrid	Cuatro estrellas de oro	Enero	51,24
28 Madrid	Cuatro estrellas de oro	Febrero	56,61
28 Madrid	Cuatro estrellas de oro	Marzo	62,35
28 Madrid	Cuatro estrellas de oro	Abril	63,75
28 Madrid	Cuatro estrellas de oro	Mayo	66,49
28 Madrid	Cuatro estrellas de oro	Junio	63,65
28 Madrid	Cuatro estrellas de oro	Julio	61,66
28 Madrid	Cuatro estrellas de oro	Agosto	57,38
28 Madrid	Cuatro estrellas de oro	Septiembre	62,71
28 Madrid	Cuatro estrellas de oro	Octubre	66,15
28 Madrid	Cuatro estrellas de oro	Noviembre	62,79
28 Madrid	Cuatro estrellas de oro	Diciembre	58,48
28 Madrid	Tres estrellas de oro	Total	61,50
28 Madrid	Tres estrellas de oro	Enero	47,96
28 Madrid	Tres estrellas de oro	Febrero	56,44
28 Madrid	Tres estrellas de oro	Marzo	63,63
28 Madrid	Tres estrellas de oro	Abril	64,92
28 Madrid	Tres estrellas de oro	Mayo	66,57
28 Madrid	Tres estrellas de oro	Junio	67,87
28 Madrid	Tres estrellas de oro	Julio	60,71
28 Madrid	Tres estrellas de oro	Agosto	56,70
28 Madrid	Tres estrellas de oro	Septiembre	64,69
28 Madrid	Tres estrellas de oro	Octubre	66,86
28 Madrid	Tres estrellas de oro	Noviembre	62,33
28 Madrid	Tres estrellas de oro	Diciembre	59,20
28 Madrid	Dos estrellas de oro	Total	53,61
28 Madrid	Dos estrellas de oro	Enero	42,77
28 Madrid	Dos estrellas de oro	Febrero	52,22
28 Madrid	Dos estrellas de oro	Marzo	54,90
28 Madrid	Dos estrellas de oro	Abril	54,19
28 Madrid	Dos estrellas de oro	Mayo	60,78
28 Madrid	Dos estrellas de oro	Junio	58,87
28 Madrid	Dos estrellas de oro	Julio	50,92
