province_code,province_name,metric,year,month_number,period,value
37,Salamanca,Pernoctaciones,2025,1,2025M01,64568
37,Salamanca,Pernoctaciones,2025,12,2025M12,34671
37,Salamanca,Pernoctaciones,2025,11,2025M11,33845
37,Salamanca,Pernoctaciones,2025,10,2025M10,57579
37,Salamanca,Pernoctaciones,2025,9,2025M09,57793
37,Salamanca,Pernoctaciones,2025,8,2025M08,66290
37,Salamanca,Pernoctaciones,2025,7,2025M07,58234
37,Salamanca,Pernoctaciones,2025,6,2025M06,52418
37,Salamanca,Pernoctaciones,2025,5,2025M05,56432
37,Salamanca,Pernoctaciones,2025,4,2025M04,50864
37,Salamanca,Pernoctaciones,2025,3,2025M03,35669
37,Salamanca,Pernoctaciones,2025,2,2025M02,25307
37,Salamanca,Pernoctaciones,2025,1,2025M01,25150
40,Segovia,Viajero,2025,12,2025M12,39845
40,Segovia,Viajero,2025,11,2025M11,42687
40,Segovia,Viajero,2025,10,2025M10,52183
40,Segovia,Viajero,2025,9,2025M09,56444
40,Segovia,Viajero,2025,8,2025M08,70335
40,Segovia,Viajero,2025,7,2025M07,57512
40,Segovia,Viajero,2025,6,2025M06,50981
40,Segovia,Viajero,2025,5,2025M05,50931
40,Segovia,Viajero,2025,4,2025M04,52063
40,Segovia,Viajero,2025,3,2025M03,38383
40,Segovia,Viajero,2025,2,2025M02,33632
40,Segovia,Viajero,2025,1,2025M01,29578
40,Segovia,Viajero,2025,12,2025M12,32660
40,Segovia,Viajero,2025,11,2025M11,34461
40,Segovia,Viajero,2025,10,2025M10,38521
40,Segovia,Viajero,2025,9,2025M09,40907
40,Segovia,Viajero,2025,8,2025M08,56812
40,Segovia,Viajero,2025,7,2025M07,45202
40,Segovia,Viajero,2025,6,2025M06,38594
40,Segovia,Viajero,2025,5,2025M05,37310
40,Segovia,Viajero,2025,4,2025M04,39560
40,Segovia,Viajero,2025,3,2025M03,30664
40,Segovia,Viajero,2025,2,2025M02,28497
40,Segovia,Viajero,2025,1,2025M01,23309
40,Segovia,Viajero,2025,12,2025M12,7185
40,Segovia,Viajero,2025,11,2025M11,8225
40,Segovia,Viajero,2025,10,2025M10,13662
40,Segovia,Viajero,2025,9,2025M09,15537
40,Segovia,Viajero,2025,8,2025M08,13523
40,Segovia,Viajero,2025,7,2025M07,12310
40,Segovia,Viajero,2025,6,2025M06,12387
40,Segovia,Viajero,2025,5,2025M05,13621
40,Segovia,Viajero,2025,4,2025M04,12503
40,Segovia,Viajero,2025,3,2025M03,7719
40,Segovia,Viajero,2025,2,2025M02,5134
40,Segovia,Viajero,2025,1,2025M01,6268
40,Segovia,Pernoctaciones,2025,12,2025M12,70353
40,Segovia,Pernoctaciones,2025,11,2025M11,77204
40,Segovia,Pernoctaciones,2025,10,2025M10,96284
40,Segovia,Pernoctaciones,2025,9,2025M09,101242
40,Segovia,Pernoctaciones,2025,8,2025M08,122791
40,Segovia,Pernoctaciones,2025,7,2025M07,97844
40,Segovia,Pernoctaciones,2025,6,2025M06,85796
40,Segovia,Pernoctaciones,2025,5,2025M05,90448
40,Segovia,Pernoctaciones,2025,4,2025M04,94626
40,Segovia,Pernoctaciones,2025,3,2025M03,72544
40,Segovia,Pernoctaciones,2025,2,2025M02,58598
40,Segovia,Pernoctaciones,2025,1,2025M01,53608
40,Segovia,Pernoctaciones,2025,12,2025M12,53241
40,Segovia,Pernoctaciones,2025,11,2025M11,58545
40,Segovia,Pernoctaciones,2025,10,2025M10,66075
40,Segovia,Pernoctaciones,2025,9,2025M09,70205
40,Segovia,Pernoctaciones,2025,8,2025M08,98533
40,Segovia,Pernoctaciones,2025,7,2025M07,76060
40,Segovia,Pernoctaciones,2025,6,2025M06,65210
40,Segovia,Pernoctaciones,2025,5,2025M05,63717
40,Segovia,Pernoctaciones,2025,4,2025M04,71938
40,Segovia,Pernoctaciones,2025,3,2025M03,54488
40,Segovia,Pernoctaciones,2025,2,2025M02,45379
40,Segovia,Pernoctaciones,2025,1,2025M01,38988
40,Segovia,Pernoctaciones,2025,12,2025M12,17112
40,Segovia,Pernoctaciones,2025,11,2025M11,18659
40,Segovia,Pernoctaciones,2025,10,2025M10,30209
40,Segovia,Pernoctaciones,2025,9,2025M09,31037
40,Segovia,Pernoctaciones,2025,8,2025M08,24258
40,Segovia,Pernoctaciones,2025,7,2025M07,21783
40,Segovia,Pernoctaciones,2025,6,2025M06,20586
40,Segovia,Pernoctaciones,2025,5,2025M05,26731
40,Segovia,Pernoctaciones,2025,4,2025M04,22688
40,Segovia,Pernoctaciones,2025,3,2025M03,18056
40,Segovia,Pernoctaciones,2025,2,2025M02,13218
40,Segovia,Pernoctaciones,2025,1,2025M01,14620
42,Soria,Viajero,2025,12,2025M12,14531
42,Soria,Viajero,2025,11,2025M11,19724
42,Soria,Viajero,2025,10,2025M10,25925
42,Soria,Viajero,2025,9,2025M09,25514
42,Soria,Viajero,2025,8,2025M08,32403
42,Soria,Viajero,2025,7,2025M07,25965
42,Soria,Viajero,2025,6,2025M06,24472
42,Soria,Viajero,2025,5,2025M05,24419
42,Soria,Viajero,2025,4,2025M04,23014
42,Soria,Viajero,2025,3,2025M03,17676
42,Soria,Viajero,2025,2,2025M02,14939
42,Soria,Viajero,2025,1,2025M01,11098
42,Soria,Viajero,2025,12,2025M12,13686
42,Soria,Viajero,2025,11,2025M11,18383
42,Soria,Viajero,2025,10,2025M10,23403
42,Soria,Viajero,2025,9,2025M09,22675
42,Soria,Viajero,2025,8,2025M08,30138
42,Soria,Viajero,2025,7,2025M07,23594
42,Soria,Viajero,2025,6,2025M06,22085
42,Soria,Viajero,2025,5,2025M05,21500
42,Soria,Viajero,2025,4,2025M04,21416
42,Soria,Viajero,2025,3,2025M03,16464
42,Soria,Viajero,2025,2,2025M02,13987
42,Soria,Viajero,2025,1,2025M01,10262
42,Soria,Viajero,2025,12,2025M12,846
42,Soria,Viajero,2025,11,2025M11,1342
42,Soria,Viajero,2025,10,2025M10,2522
42,Soria,Viajero,2025,9,2025M09,2839
42,Soria,Viajero,2025,8,2025M08,2265
42,Soria,Viajero,2025,7,2025M07,2371
42,Soria,Viajero,2025,6,2025M06,2387
42,Soria,Viajero,2025,5,2025M05,2919
42,Soria,Viajero,2025,4,2025M04,1598
42,Soria,Viajero,2025,3,2025M03,1212
42,Soria,Viajero,2025,2,2025M02,951
42,Soria,Viajero,2025,1,2025M01,835
42,Soria,Pernoctaciones,2025,12,2025M12,26544
42,Soria,Pernoctaciones,2025,11,2025M11,36639
42,Soria,Pernoctaciones,2025,10,2025M10,46186
42,Soria,Pernoctaciones,2025,9,2025M09,46357
42,Soria,Pernoctaciones,2025,8,2025M08,62557
42,Soria,Pernoctaciones,2025,7,2025M07,48163
42,Soria,Pernoctaciones,2025,6,2025M06,44460
42,Soria,Pernoctaciones,2025,5,2025M05,44845
42,Soria,Pernoctaciones,2025,4,2025M04,43059
42,Soria,Pernoctaciones,2025,3,2025M03,32009
42,Soria,Pernoctaciones,2025,2,2025M02,26774
42,Soria,Pernoctaciones,2025,1,2025M01,21216
42,Soria,Pernoctaciones,2025,12,2025M12,24648
42,Soria,Pernoctaciones,2025,11,2025M11,33465
42,Soria,Pernoctaciones,2025,10,2025M10,41520
42,Soria,Pernoctaciones,2025,9,2025M09,40810
42,Soria,Pernoctaciones,2025,8,2025M08,58448
42,Soria,Pernoctaciones,2025,7,2025M07,44500
42,Soria,Pernoctaciones,2025,6,2025M06,40737
42,Soria,Pernoctaciones,2025,5,2025M05,40411
42,Soria,Pernoctaciones,2025,4,2025M04,40378
42,Soria,Pernoctaciones,2025,3,2025M03,29817
42,Soria,Pernoctaciones,2025,2,2025M02,25142
42,Soria,Pernoctaciones,2025,1,2025M01,19388
42,Soria,Pernoctaciones,2025,12,2025M12,1896
42,Soria,Pernoctaciones,2025,11,2025M11,3174
42,Soria,Pernoctaciones,2025,10,2025M10,4666
42,Soria,Pernoctaciones,2025,9,2025M09,5547
42,Soria,Pernoctaciones,2025,8,2025M08,4109
42,Soria,Pernoctaciones,2025,7,2025M07,3662
42,Soria,Pernoctaciones,2025,6,2025M06,3723
42,Soria,Pernoctaciones,2025,5,2025M05,4435
42,Soria,Pernoctaciones,2025,4,2025M04,2682
42,Soria,Pernoctaciones,2025,3,2025M03,2192
42,Soria,Pernoctaciones,2025,2,2025M02,1632
42,Soria,Pernoctaciones,2025,1,2025M01,1828
47,Valladolid,Viajero,2025,12,2025M12,51293
47,Valladolid,Viajero,2025,11,2025M11,55280
47,Valladolid,Viajero,2025,10,2025M10,63090
47,Valladolid,Viajero,2025,9,2025M09,67132
47,Valladolid,Viajero,2025,8,2025M08,73871
47,Valladolid,Viajero,2025,7,2025M07,65011
47,Valladolid,Viajero,2025,6,2025M06,59293
47,Valladolid,Viajero,2025,5,2025M05,65617
47,Valladolid,Viajero,2025,4,2025M04,59668
47,Valladolid,Viajero,2025,3,2025M03,52425
47,Valladolid,Viajero,2025,2,2025M02,47192
47,Valladolid,Viajero,2025,1,2025M01,41361
47,Valladolid,Viajero,2025,12,2025M12,44478
47,Valladolid,Viajero,2025,11,2025M11,47829
47,Valladolid,Viajero,2025,10,2025M10,50350
47,Valladolid,Viajero,2025,9,2025M09,51628
47,Valladolid,Viajero,2025,8,2025M08,50308
47,Valladolid,Viajero,2025,7,2025M07,45046
47,Valladolid,Viajero,2025,6,2025M06,47179
47,Valladolid,Viajero,2025,5,2025M05,52675
47,Valladolid,Viajero,2025,4,2025M04,48064
47,Valladolid,Viajero,2025,3,2025M03,43635
47,Valladolid,Viajero,2025,2,2025M02,41291
47,Valladolid,Viajero,2025,1,2025M01,34875
47,Valladolid,Viajero,2025,12,2025M12,6815
47,Valladolid,Viajero,2025,11,2025M11,7451
47,Valladolid,Viajero,2025,10,2025M10,12741
47,Valladolid,Viajero,2025,9,2025M09,15505
47,Valladolid,Viajero,2025,8,2025M08,23564
47,Valladolid,Viajero,2025,7,2025M07,19965
47,Valladolid,Viajero,2025,6,2025M06,12114
47,Valladolid,Viajero,2025,5,2025M05,12942
47,Valladolid,Viajero,2025,4,2025M04,11604
47,Valladolid,Viajero,2025,3,2025M03,8789
47,Valladolid,Viajero,2025,2,2025M02,5901
47,Valladolid,Viajero,2025,1,2025M01,6486
47,Valladolid,Pernoctaciones,2025,12,2025M12,90775
47,Valladolid,Pernoctaciones,2025,11,2025M11,99104
47,Valladolid,Pernoctaciones,2025,10,2025M10,115543
47,Valladolid,Pernoctaciones,2025,9,2025M09,117528
47,Valladolid,Pernoctaciones,2025,8,2025M08,120913
47,Valladolid,Pernoctaciones,2025,7,2025M07,113313
47,Valladolid,Pernoctaciones,2025,6,2025M06,106483
47,Valladolid,Pernoctaciones,2025,5,2025M05,115880
47,Valladolid,Pernoctaciones,2025,4,2025M04,108895
47,Valladolid,Pernoctaciones,2025,3,2025M03,96202
47,Valladolid,Pernoctaciones,2025,2,2025M02,82867
47,Valladolid,Pernoctaciones,2025,1,2025M01,73996
47,Valladolid,Pernoctaciones,2025,12,2025M12,79303
47,Valladolid,Pernoctaciones,2025,11,2025M11,83586
47,Valladolid,Pernoctaciones,2025,10,2025M10,90186
47,Valladolid,Pernoctaciones,2025,9,2025M09,86722
47,Valladolid,Pernoctaciones,2025,8,2025M08,88010
47,Valladolid,Pernoctaciones,2025,7,2025M07,78886
47,Valladolid,Pernoctaciones,2025,6,2025M06,83239
47,Valladolid,Pernoctaciones,2025,5,2025M05,93849
47,Valladolid,Pernoctaciones,2025,4,2025M04,88444
47,Valladolid,Pernoctaciones,2025,3,2025M03,79435
47,Valladolid,Pernoctaciones,2025,2,2025M02,71444
47,Valladolid,Pernoctaciones,2025,1,2025M01,61846
47,Valladolid,Pernoctaciones,2025,12,2025M12,11472
47,Valladolid,Pernoctaciones,2025,11,2025M11,15517
47,Valladolid,Pernoctaciones,2025,10,2025M10,25357
47,Valladolid,Pernoctaciones,2025,9,2025M09,30805
47,Valladolid,Pernoctaciones,2025,8,2025M08,32903
47,Valladolid,Pernoctaciones,2025,7,2025M07,34427
47,Valladolid,Pernoctaciones,2025,6,2025M06,23245
47,Valladolid,Pernoctaciones,2025,5,2025M05,22031
47,Valladolid,Pernoctaciones,2025,4,2025M04,20451
47,Valladolid,Pernoctaciones,2025,3,2025M03,16767
47,Valladolid,Pernoctaciones,2025,2,2025M02,11423
47,Valladolid,Pernoctaciones,2025,1,2025M01,12149
49,Zamora,Viajero,2025,12,2025M12,13111
49,Zamora,Viajero,2025,11,2025M11,15573
49,Zamora,Viajero,2025,10,2025M10,20377
49,Zamora,Viajero,2025,9,2025M09,20381
49,Zamora,Viajero,2025,8,2025M08,29550
49,Zamora,Viajero,2025,7,2025M07,23769
49,Zamora,Viajero,2025,6,2025M06,19841
49,Zamora,Viajero,2025,5,2025M05,19900
49,Zamora,Viajero,2025,4,2025M04,18782
49,Zamora,Viajero,2025,3,2025M03,13788
49,Zamora,Viajero,2025,2,2025M02,10736
49,Zamora,Viajero,2025,1,2025M01,9239
49,Zamora,Viajero,2025,12,2025M12,12056
49,Zamora,Viajero,2025,11,2025M11,14151
49,Zamora,Viajero,2025,10,2025M10,17723
49,Zamora,Viajero,2025,9,2025M09,17096
49,Zamora,Viajero,2025,8,2025M08,26333
49,Zamora,Viajero,2025,7,2025M07,21250
49,Zamora,Viajero,2025,6,2025M06,16928
49,Zamora,Viajero,2025,5,2025M05,16203
49,Zamora,Viajero,2025,4,2025M04,15756
49,Zamora,Viajero,2025,3,2025M03,11963
49,Zamora,Viajero,2025,2,2025M02,9814
49,Zamora,Viajero,2025,1,2025M01,8576
49,Zamora,Viajero,2025,12,2025M12,1055
49,Zamora,Viajero,2025,11,2025M11,1422
49,Zamora,Viajero,2025,10,2025M10,2654
49,Zamora,Viajero,2025,9,2025M09,3285
49,Zamora,Viajero,2025,8,2025M08,3217
49,Zamora,Viajero,2025,7,2025M07,2519
49,Zamora,Viajero,2025,6,2025M06,2913
49,Zamora,Viajero,2025,5,2025M05,3697
49,Zamora,Viajero,2025,4,2025M04,3026
49,Zamora,Viajero,2025,3,2025M03,1826
49,Zamora,Viajero,2025,2,2025M02,921
49,Zamora,Viajero,2025,1,2025M01,663
49,Zamora,Pernoctaciones,2025,12,2025M12,20996
49,Zamora,Pernoctaciones,2025,11,2025M11,26930
49,Zamora,Pernoctaciones,2025,10,2025M10,33274
49,Zamora,Pernoctaciones,2025,9,2025M09,34251
49,Zamora,Pernoctaciones,2025,8,2025M08,46988
49,Zamora,Pernoctaciones,2025,7,2025M07,39685
49,Zamora,Pernoctaciones,2025,6,2025M06,33415
49,Zamora,Pernoctaciones,2025,5,2025M05,33691
49,Zamora,Pernoctaciones,2025,4,2025M04,30883
49,Zamora,Pernoctaciones,2025,3,2025M03,23106
49,Zamora,Pernoctaciones,2025,2,2025M02,17979
49,Zamora,Pernoctaciones,2025,1,2025M01,15118
49,Zamora,Pernoctaciones,2025,12,2025M12,19474
49,Zamora,Pernoctaciones,2025,11,2025M11,24313
49,Zamora,Pernoctaciones,2025,10,2025M10,29428
49,Zamora,Pernoctaciones,2025,9,2025M09,29387
49,Zamora,Pernoctaciones,2025,8,2025M08,42048
49,Zamora,Pernoctaciones,2025,7,2025M07,36172
49,Zamora,Pernoctaciones,2025,6,2025M06,29211
49,Zamora,Pernoctaciones,2025,5,2025M05,28543
49,Zamora,Pernoctaciones,2025,4,2025M04,26787
49,Zamora,Pernoctaciones,2025,3,2025M03,20469
49,Zamora,Pernoctaciones,2025,2,2025M02,16466
49,Zamora,Pernoctaciones,2025,1,2025M01,14077
49,Zamora,Pernoctaciones,2025,12,2025M12,1522
49,Zamora,Pernoctaciones,2025,11,2025M11,2617
49,Zamora,Pernoctaciones,2025,10,2025M10,3846
49,Zamora,Pernoctaciones,2025,9,2025M09,4864
49,Zamora,Pernoctaciones,2025,8,2025M08,4939
49,Zamora,Pernoctaciones,2025,7,2025M07,3513
49,Zamora,Pernoctaciones,2025,6,2025M06,4204
49,Zamora,Pernoctaciones,2025,5,2025M05,5148
49,Zamora,Pernoctaciones,2025,4,2025M04,4096
49,Zamora,Pernoctaciones,2025,3,2025M03,2637
49,Zamora,Pernoctaciones,2025,2,2025M02,1513
49,Zamora,Pernoctaciones,2025,1,2025M01,1041
02,Albacete,Viajero,2025,12,2025M12,30417
02,Albacete,Viajero,2025,11,2025M11,32348
02,Albacete,Viajero,2025,10,2025M10,38586
02,Albacete,Viajero,2025,9,2025M09,46179
02,Albacete,Viajero,2025,8,2025M08,39429
02,Albacete,Viajero,2025,7,2025M07,35363
02,Albacete,Viajero,2025,6,2025M06,42465
02,Albacete,Viajero,2025,5,2025M05,41135
02,Albacete,Viajero,2025,4,2025M04,38931
02,Albacete,Viajero,2025,3,2025M03,34521
02,Albacete,Viajero,2025,2,2025M02,28158
02,Albacete,Viajero,2025,1,2025M01,21824
02,Albacete,Viajero,2025,12,2025M12,26639
02,Albacete,Viajero,2025,11,2025M11,28353
02,Albacete,Viajero,2025,10,2025M10,33904
02,Albacete,Viajero,2025,9,2025M09,41039
02,Albacete,Viajero,2025,8,2025M08,34811
02,Albacete,Viajero,2025,7,2025M07,30613
02,Albacete,Viajero,2025,6,2025M06,38327
02,Albacete,Viajero,2025,5,2025M05,35795
02,Albacete,Viajero,2025,4,2025M04,33977
02,Albacete,Viajero,2025,3,2025M03,30393
02,Albacete,Viajero,2025,2,2025M02,24268
02,Albacete,Viajero,2025,1,2025M01,18273
02,Albacete,Viajero,2025,12,2025M12,3777
02,Albacete,Viajero,2025,11,2025M11,3995
02,Albacete,Viajero,2025,10,2025M10,4682
02,Albacete,Viajero,2025,9,2025M09,5140
02,Albacete,Viajero,2025,8,2025M08,4618
02,Albacete,Viajero,2025,7,2025M07,4750
02,Albacete,Viajero,2025,6,2025M06,4138
02,Albacete,Viajero,2025,5,2025M05,5340
02,Albacete,Viajero,2025,4,2025M04,4954
02,Albacete,Viajero,2025,3,2025M03,4128
02,Albacete,Viajero,2025,2,2025M02,3890
02,Albacete,Viajero,2025,1,2025M01,3551
02,Albacete,Pernoctaciones,2025,12,2025M12,48001
02,Albacete,Pernoctaciones,2025,11,2025M11,68332
02,Albacete,Pernoctaciones,2025,10,2025M10,84326
02,Albacete,Pernoctaciones,2025,9,2025M09,118034
02,Albacete,Pernoctaciones,2025,8,2025M08,82469
02,Albacete,Pernoctaciones,2025,7,2025M07,68859
02,Albacete,Pernoctaciones,2025,6,2025M06,109233
02,Albacete,Pernoctaciones,2025,5,2025M05,84620
02,Albacete,Pernoctaciones,2025,4,2025M04,72926
02,Albacete,Pernoctaciones,2025,3,2025M03,56198
02,Albacete,Pernoctaciones,2025,2,2025M02,43797
02,Albacete,Pernoctaciones,2025,1,2025M01,33459
02,Albacete,Pernoctaciones,2025,12,2025M12,42055
02,Albacete,Pernoctaciones,2025,11,2025M11,59254
02,Albacete,Pernoctaciones,2025,10,2025M10,76186
02,Albacete,Pernoctaciones,2025,9,2025M09,107706
02,Albacete,Pernoctaciones,2025,8,2025M08,76215
02,Albacete,Pernoctaciones,2025,7,2025M07,58869
02,Albacete,Pernoctaciones,2025,6,2025M06,102340
02,Albacete,Pernoctaciones,2025,5,2025M05,76170
02,Albacete,Pernoctaciones,2025,4,2025M04,65558
02,Albacete,Pernoctaciones,2025,3,2025M03,49977
02,Albacete,Pernoctaciones,2025,2,2025M02,36124
02,Albacete,Pernoctaciones,2025,1,2025M01,27908
02,Albacete,Pernoctaciones,2025,12,2025M12,5945
02,Albacete,Pernoctaciones,2025,11,2025M11,9078
02,Albacete,Pernoctaciones,2025,10,2025M10,8140
02,Albacete,Pernoctaciones,2025,9,2025M09,10328
02,Albacete,Pernoctaciones,2025,8,2025M08,6254
02,Albacete,Pernoctaciones,2025,7,2025M07,9990
02,Albacete,Pernoctaciones,2025,6,2025M06,6893
02,Albacete,Pernoctaciones,2025,5,2025M05,8450
02,Albacete,Pernoctaciones,2025,4,2025M04,7368
02,Albacete,Pernoctaciones,2025,3,2025M03,6221
02,Albacete,Pernoctaciones,2025,2,2025M02,7672
02,Albacete,Pernoctaciones,2025,1,2025M01,5551
13,Ciudad Real,Viajero,2025,12,2025M12,31265
13,Ciudad Real,Viajero,2025,11,2025M11,34779
13,Ciudad Real,Viajero,2025,10,2025M10,42085
13,Ciudad Real,Viajero,2025,9,2025M09,41261
13,Ciudad Real,Viajero,2025,8,2025M08,46875
13,Ciudad Real,Viajero,2025,7,2025M07,42988
13,Ciudad Real,Viajero,2025,6,2025M06,40934
13,Ciudad Real,Viajero,2025,5,2025M05,45309
13,Ciudad Real,Viajero,2025,4,2025M04,39860
13,Ciudad Real,Viajero,2025,3,2025M03,31632
13,Ciudad Real,Viajero,2025,2,2025M02,29526
13,Ciudad Real,Viajero,2025,1,2025M01,23876
13,Ciudad Real,Viajero,2025,12,2025M12,27270
13,Ciudad Real,Viajero,2025,11,2025M11,30537
13,Ciudad Real,Viajero,2025,10,2025M10,36155
13,Ciudad Real,Viajero,2025,9,2025M09,35444
13,Ciudad Real,Viajero,2025,8,2025M08,39990
13,Ciudad Real,Viajero,2025,7,2025M07,37099
13,Ciudad Real,Viajero,2025,6,2025M06,35716
13,Ciudad Real,Viajero,2025,5,2025M05,39667
13,Ciudad Real,Viajero,2025,4,2025M04,35043
13,Ciudad Real,Viajero,2025,3,2025M03,26456
13,Ciudad Real,Viajero,2025,2,2025M02,26505
13,Ciudad Real,Viajero,2025,1,2025M01,20532
13,Ciudad Real,Viajero,2025,12,2025M12,3995
13,Ciudad Real,Viajero,2025,11,2025M11,4242
13,Ciudad Real,Viajero,2025,10,2025M10,5930
13,Ciudad Real,Viajero,2025,9,2025M09,5816
13,Ciudad Real,Viajero,2025,8,2025M08,6886
13,Ciudad Real,Viajero,2025,7,2025M07,5889
13,Ciudad Real,Viajero,2025,6,2025M06,5218
13,Ciudad Real,Viajero,2025,5,2025M05,5642
13,Ciudad Real,Viajero,2025,4,2025M04,4818
13,Ciudad Real,Viajero,2025,3,2025M03,5176
13,Ciudad Real,Viajero,2025,2,2025M02,3021
13,Ciudad Real,Viajero,2025,1,2025M01,3344
13,Ciudad Real,Pernoctaciones,2025,12,2025M12,51711
13,Ciudad Real,Pernoctaciones,2025,11,2025M11,64696
13,Ciudad Real,Pernoctaciones,2025,10,2025M10,74483
13,Ciudad Real,Pernoctaciones,2025,9,2025M09,72491
13,Ciudad Real,Pernoctaciones,2025,8,2025M08,77326
13,Ciudad Real,Pernoctaciones,2025,7,2025M07,72836
13,Ciudad Real,Pernoctaciones,2025,6,2025M06,69165
13,Ciudad Real,Pernoctaciones,2025,5,2025M05,79726
13,Ciudad Real,Pernoctaciones,2025,4,2025M04,68686
13,Ciudad Real,Pernoctaciones,2025,3,2025M03,56343
13,Ciudad Real,Pernoctaciones,2025,2,2025M02,46240
13,Ciudad Real,Pernoctaciones,2025,1,2025M01,37017
13,Ciudad Real,Pernoctaciones,2025,12,2025M12,45257
13,Ciudad Real,Pernoctaciones,2025,11,2025M11,56766
13,Ciudad Real,Pernoctaciones,2025,10,2025M10,63992
13,Ciudad Real,Pernoctaciones,2025,9,2025M09,62636
13,Ciudad Real,Pernoctaciones,2025,8,2025M08,67005
13,Ciudad Real,Pernoctaciones,2025,7,2025M07,63416
13,Ciudad Real,Pernoctaciones,2025,6,2025M06,60586
13,Ciudad Real,Pernoctaciones,2025,5,2025M05,70005
13,Ciudad Real,Pernoctaciones,2025,4,2025M04,60839
13,Ciudad Real,Pernoctaciones,2025,3,2025M03,44807
13,Ciudad Real,Pernoctaciones,2025,2,2025M02,40678
13,Ciudad Real,Pernoctaciones,2025,1,2025M01,31091
13,Ciudad Real,Pernoctaciones,2025,12,2025M12,6455
13,Ciudad Real,Pernoctaciones,2025,11,2025M11,7930
13,Ciudad Real,Pernoctaciones,2025,10,2025M10,10492
13,Ciudad Real,Pernoctaciones,2025,9,2025M09,9855
13,Ciudad Real,Pernoctaciones,2025,8,2025M08,10321
13,Ciudad Real,Pernoctaciones,2025,7,2025M07,9421
13,Ciudad Real,Pernoctaciones,2025,6,2025M06,8579
13,Ciudad Real,Pernoctaciones,2025,5,2025M05,9721
13,Ciudad Real,Pernoctaciones,2025,4,2025M04,7847
13,Ciudad Real,Pernoctaciones,2025,3,2025M03,11536
13,Ciudad Real,Pernoctaciones,2025,2,2025M02,5562
13,Ciudad Real,Pernoctaciones,2025,1,2025M01,5925
16,Cuenca,Viajero,2025,12,2025M12,20254
16,Cuenca,Viajero,2025,11,2025M11,24418
16,Cuenca,Viajero,2025,10,2025M10,31353
16,Cuenca,Viajero,2025,9,2025M09,29433
16,Cuenca,Viajero,2025,8,2025M08,34659
16,Cuenca,Viajero,2025,7,2025M07,25140
16,Cuenca,Viajero,2025,6,2025M06,26331
16,Cuenca,Viajero,2025,5,2025M05,27591
16,Cuenca,Viajero,2025,4,2025M04,26620
16,Cuenca,Viajero,2025,3,2025M03,20255
16,Cuenca,Viajero,2025,2,2025M02,24157
16,Cuenca,Viajero,2025,1,2025M01,14964
16,Cuenca,Viajero,2025,12,2025M12,18203
16,Cuenca,Viajero,2025,11,2025M11,22108
16,Cuenca,Viajero,2025,10,2025M10,27005
16,Cuenca,Viajero,2025,9,2025M09,24679
16,Cuenca,Viajero,2025,8,2025M08,31416
16,Cuenca,Viajero,2025,7,2025M07,22129
16,Cuenca,Viajero,2025,6,2025M06,22565
16,Cuenca,Viajero,2025,5,2025M05,23416
16,Cuenca,Viajero,2025,4,2025M04,23335
16,Cuenca,Viajero,2025,3,2025M03,17837
16,Cuenca,Viajero,2025,2,2025M02,22199
16,Cuenca,Viajero,2025,1,2025M01,13310
16,Cuenca,Viajero,2025,12,2025M12,2051
16,Cuenca,Viajero,2025,11,2025M11,2310
16,Cuenca,Viajero,2025,10,2025M10,4348
16,Cuenca,Viajero,2025,9,2025M09,4754
16,Cuenca,Viajero,2025,8,2025M08,3243
16,Cuenca,Viajero,2025,7,2025M07,3011
16,Cuenca,Viajero,2025,6,2025M06,3766
16,Cuenca,Viajero,2025,5,2025M05,4175
16,Cuenca,Viajero,2025,4,2025M04,3285
16,Cuenca,Viajero,2025,3,2025M03,2418
16,Cuenca,Viajero,2025,2,2025M02,1958
16,Cuenca,Viajero,2025,1,2025M01,1654
16,Cuenca,Pernoctaciones,2025,12,2025M12,35517
16,Cuenca,Pernoctaciones,2025,11,2025M11,43205
16,Cuenca,Pernoctaciones,2025,10,2025M10,53612
16,Cuenca,Pernoctaciones,2025,9,2025M09,52140
16,Cuenca,Pernoctaciones,2025,8,2025M08,61292
16,Cuenca,Pernoctaciones,2025,7,2025M07,42902
16,Cuenca,Pernoctaciones,2025,6,2025M06,44432
16,Cuenca,Pernoctaciones,2025,5,2025M05,48914
16,Cuenca,Pernoctaciones,2025,4,2025M04,48625
16,Cuenca,Pernoctaciones,2025,3,2025M03,35213
16,Cuenca,Pernoctaciones,2025,2,2025M02,45179
16,Cuenca,Pernoctaciones,2025,1,2025M01,26175
16,Cuenca,Pernoctaciones,2025,12,2025M12,31541
16,Cuenca,Pernoctaciones,2025,11,2025M11,38648
16,Cuenca,Pernoctaciones,2025,10,2025M10,45898
16,Cuenca,Pernoctaciones,2025,9,2025M09,43765
16,Cuenca,Pernoctaciones,2025,8,2025M08,55614
16,Cuenca,Pernoctaciones,2025,7,2025M07,37412
16,Cuenca,Pernoctaciones,2025,6,2025M06,37811
16,Cuenca,Pernoctaciones,2025,5,2025M05,42481
16,Cuenca,Pernoctaciones,2025,4,2025M04,42901
16,Cuenca,Pernoctaciones,2025,3,2025M03,30662
16,Cuenca,Pernoctaciones,2025,2,2025M02,41331
16,Cuenca,Pernoctaciones,2025,1,2025M01,22404
16,Cuenca,Pernoctaciones,2025,12,2025M12,3976
